"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 08- 12","84.47","84.53","84.68","84.19","1.44M","0.82%"
"2020- 08- 11","83.78","84.65","85.09","83.52","1.87M","-0.04%"
"2020- 08- 10","83.81","83.18","83.88","83.11","1.87M","0.92%"
"2020- 08- 09","83.05","83.05","83.05","83.05","","0.00%"
"2020- 08- 08","83.05","83.05","83.05","83.05","","0.00%"
"2020- 08- 07","83.05","81.91","83.05","81.83","1.82M","1.13%"
"2020- 08- 06","82.12","82.10","82.37","81.80","1.69M","-0.05%"
"2020- 08- 05","82.16","82.39","82.53","82.04","1.57M","0.29%"
"2020- 08- 04","81.92","81.25","81.92","81.21","1.15M","0.64%"
"2020- 08- 03","81.40","81.49","81.75","81.01","1.24M","0.25%"
"2020- 08- 02","81.20","81.20","81.20","81.20","","0.00%"
"2020- 07- 31","81.20","81.20","81.35","80.13","1.41M","-0.38%"
"2020- 07- 30","81.51","81.52","81.61","80.69","1.19M","-0.79%"
"2020- 07- 29","82.16","81.62","82.33","81.31","1.45M","0.77%"
"2020- 07- 28","81.53","81.48","81.97","81.42","996.26K","-0.06%"
"2020- 07- 27","81.58","81.50","81.62","81.00","1.38M","0.06%"
"2020- 07- 26","81.53","81.53","81.53","81.53","","0.00%"
"2020- 07- 25","81.53","81.53","81.53","81.53","","0.00%"
"2020- 07- 24","81.53","82.15","82.33","81.19","1.71M","-1.02%"
"2020- 07- 23","82.37","82.39","82.87","82.06","1.96M","-0.07%"
"2020- 07- 22","82.43","81.88","82.49","81.65","1.73M","0.48%"
"2020- 07- 21","82.04","81.52","82.40","81.35","1.86M","1.32%"
"2020- 07- 20","80.97","81.44","81.50","80.82","1.49M","-0.72%"
"2020- 07- 17","81.56","81.71","81.94","81.35","1.30M","0.20%"
"2020- 07- 16","81.40","80.95","81.65","80.71","1.46M","0.16%"
"2020- 07- 15","81.27","81.42","81.50","80.88","1.97M","1.25%"
"2020- 07- 14","80.27","79.06","80.44","78.78","1.73M","1.27%"
"2020- 07- 13","79.26","79.68","80.33","79.15","2.04M","0.16%"
"2020- 07- 12","79.13","79.13","79.13","79.13","","0.00%"
"2020- 07- 11","79.13","79.13","79.13","79.13","","0.00%"
"2020- 07- 10","79.13","77.64","79.19","77.64","1.33M","2.01%"
"2020- 07- 09","77.57","78.84","78.84","77.01","1.62M","-1.71%"
"2020- 07- 08","78.92","78.92","79.25","78.30","1.38M","0.15%"
"2020- 07- 07","78.80","79.09","79.29","78.65","1.44M","-1.10%"
"2020- 07- 06","79.68","80.00","80.25","79.36","1.59M","0.94%"
"2020- 07- 05","78.94","78.94","78.94","78.94","","0.00%"
"2020- 07- 04","78.94","78.94","78.94","78.94","","0.00%"
"2020- 07- 02","78.94","79.55","80.06","78.79","1.64M","0.57%"
"2020- 07- 01","78.49","79.02","79.41","78.45","1.83M","-0.37%"
"2020- 06- 30","78.78","77.77","79.14","77.68","1.66M","1.21%"
"2020- 06- 29","77.84","77.20","77.91","76.86","1.86M","1.58%"
"2020- 06- 26","76.63","77.95","77.95","76.29","2.65M","-2.23%"
"2020- 06- 25","78.38","77.38","78.44","76.85","2.30M","1.08%"
"2020- 06- 24","77.54","78.93","78.93","77.02","2.95M","-2.59%"
"2020- 06- 23","79.60","80.42","80.56","79.53","1.66M","0.08%"
"2020- 06- 22","79.54","79.70","79.77","78.85","2.17M","-1.19%"
"2020- 06- 19","80.50","82.19","82.19","80.18","1.67M","-0.80%"
"2020- 06- 18","81.15","80.62","81.30","80.34","1.47M","0.17%"
"2020- 06- 17","81.01","82.07","82.09","80.87","1.07M","-1.01%"
"2020- 06- 16","81.84","82.71","82.80","80.50","1.75M","1.99%"
"2020- 06- 15","80.24","78.00","80.69","77.56","1.75M","0.61%"
"2020- 06- 12","79.75","81.00","81.04","78.25","2.20M","1.26%"
"2020- 06- 11","78.76","81.57","81.98","78.63","2.94M","-6.23%"
"2020- 06- 10","83.99","85.41","85.41","83.94","1.60M","-1.71%"
"2020- 06- 09","85.45","85.77","85.85","85.09","1.82M","-1.53%"
"2020- 06- 08","86.78","85.83","86.80","85.65","2.06M","1.71%"
"2020- 06- 07","85.32","85.32","85.32","85.32","","0.00%"
"2020- 06- 05","85.32","85.42","86.23","85.09","3.24M","2.65%"
"2020- 06- 04","83.12","82.41","83.12","82.25","1.92M","0.41%"
"2020- 06- 03","82.78","81.97","82.97","81.93","1.78M","1.96%"
"2020- 06- 02","81.19","80.68","81.19","80.45","1.70M","1.11%"
"2020- 06- 01","80.30","79.98","80.62","79.73","1.47M","0.10%"
"2020- 05- 29","80.22","79.82","80.35","78.82","2.47M","0.20%"
"2020- 05- 28","80.06","80.94","80.98","79.85","2.12M","-0.31%"
"2020- 05- 27","80.31","79.92","80.31","79.00","1.74M","2.12%"
"2020- 05- 26","78.64","78.81","79.24","78.47","2.07M","2.20%"
"2020- 05- 22","76.95","76.98","77.05","76.42","1.98M","-0.09%"
"2020- 05- 21","77.02","77.41","77.69","76.79","1.59M","-0.70%"
"2020- 05- 20","77.56","77.39","77.89","77.10","1.13M","1.51%"
"2020- 05- 19","76.41","77.48","77.48","76.40","1.40M","-1.66%"
"2020- 05- 18","77.70","77.11","78.12","76.95","2.31M","3.68%"
"2020- 05- 15","74.94","74.54","75.07","74.06","1.49M","-0.07%"
"2020- 05- 14","74.99","73.27","75.01","72.53","2.21M","1.34%"
"2020- 05- 13","74.00","75.27","75.33","73.43","2.17M","-1.97%"
"2020- 05- 12","75.49","77.21","77.41","75.47","1.65M","-1.83%"
"2020- 05- 11","76.90","76.72","77.33","76.33","1.56M","-0.53%"
"2020- 05- 08","77.31","76.64","77.39","76.39","1.39M","2.33%"
"2020- 05- 07","75.55","75.97","76.50","75.46","1.83M","0.56%"
"2020- 05- 06","75.13","76.70","76.78","75.10","1.40M","-1.48%"
"2020- 05- 05","76.26","76.73","77.21","76.25","1.96M","0.53%"
"2020- 05- 04","75.86","75.50","75.97","74.85","2.04M","-0.08%"
"2020- 05- 03","75.92","75.92","75.92","75.92","","0.00%"
"2020- 05- 02","75.92","75.92","75.92","75.92","","0.00%"
"2020- 05- 01","75.92","76.83","76.95","75.59","1.77M","-2.68%"
"2020- 04- 30","78.01","78.93","78.99","77.70","7.23M","-2.11%"
"2020- 04- 29","79.69","79.86","80.30","79.05","1.64M","1.70%"
"2020- 04- 28","78.36","79.29","79.43","78.15","1.83M","0.41%"
"2020- 04- 27","78.04","77.11","78.40","76.94","3.34M","1.89%"
"2020- 04- 24","76.59","76.03","76.86","75.48","1.51M","1.30%"
"2020- 04- 23","75.61","75.98","76.91","75.50","1.94M","-0.03%"
"2020- 04- 22","75.63","75.81","76.13","75.20","1.53M","1.79%"
"2020- 04- 21","74.30","74.83","75.47","74.14","2.05M","-2.71%"
"2020- 04- 20","76.37","76.50","77.73","76.28","2.60M","-1.94%"
"2020- 04- 17","77.88","77.11","78.11","76.49","2.43M","3.58%"
"2020- 04- 16","75.19","75.57","75.74","74.38","2.07M","-0.16%"
"2020- 04- 15","75.31","76.00","76.19","74.73","2.66M","-3.08%"
"2020- 04- 14","77.70","77.31","77.82","76.63","3.10M","2.48%"
"2020- 04- 13","75.82","77.00","77.02","75.12","3.93M","-1.65%"
"2020- 04- 09","77.09","76.93","78.26","76.35","3.95M","1.98%"
"2020- 04- 08","75.59","73.93","75.99","73.09","2.28M","3.52%"
"2020- 04- 07","73.02","75.47","75.68","73.02","3.34M","-0.04%"
"2020- 04- 06","73.05","71.35","73.57","71.17","3.04M","5.82%"
"2020- 04- 03","69.03","69.73","70.54","68.22","2.98M","-1.44%"
"2020- 04- 02","70.04","67.59","70.23","67.59","2.56M","3.32%"
"2020- 04- 01","67.79","67.93","69.09","67.16","3.37M","-4.18%"
"2020- 03- 31","70.75","72.00","72.27","70.37","2.21M","-1.90%"
"2020- 03- 30","72.12","70.20","72.34","69.95","5.21M","3.40%"
"2020- 03- 28","69.75","69.75","69.75","69.75","","0.00%"
"2020- 03- 27","69.75","69.27","71.95","69.04","2.84M","-2.68%"
"2020- 03- 26","71.67","67.92","72.11","67.75","4.77M","6.83%"
"2020- 03- 25","67.09","66.87","69.59","64.95","4.66M","1.31%"
"2020- 03- 24","66.22","64.33","66.45","63.80","4.48M","8.61%"
"2020- 03- 23","60.97","63.38","63.51","60.07","5.93M","-4.20%"
"2020- 03- 21","63.64","63.64","63.64","63.64","","0.00%"
"2020- 03- 20","63.64","67.41","67.49","63.34","3.98M","-4.76%"
"2020- 03- 19","66.82","66.96","68.46","65.01","4.10M","-1.76%"
"2020- 03- 18","68.02","67.21","69.33","64.58","4.82M","-5.01%"
"2020- 03- 17","71.61","68.03","71.61","66.52","4.34M","7.06%"
"2020- 03- 16","66.89","66.56","71.47","65.52","4.53M","-10.06%"
"2020- 03- 14","74.37","74.37","74.37","74.37","","0.00%"
"2020- 03- 13","74.37","72.21","74.50","68.50","4.26M","9.05%"
"2020- 03- 12","68.20","70.46","73.06","68.09","7.13M","-9.86%"
"2020- 03- 11","75.66","77.41","77.82","74.77","3.99M","-4.85%"
"2020- 03- 10","79.52","79.20","79.64","75.54","6.37M","3.31%"
"2020- 03- 09","76.97","77.90","79.86","76.44","5.64M","-7.96%"
"2020- 03- 06","83.63","82.40","83.94","81.80","3.51M","-1.54%"
"2020- 03- 05","84.94","85.51","86.27","84.12","2.39M","-3.04%"
"2020- 03- 04","87.60","85.59","87.62","84.78","2.57M","4.14%"
"2020- 03- 03","84.12","86.40","87.56","83.33","3.76M","-2.55%"
"2020- 03- 02","86.32","83.02","86.32","82.27","3.99M","4.63%"
"2020- 02- 28","82.50","81.78","82.72","80.18","6.62M","-1.76%"
"2020- 02- 27","83.98","86.37","87.31","83.97","4.12M","-4.25%"
"2020- 02- 26","87.71","88.66","89.44","87.64","2.52M","-0.68%"
"2020- 02- 25","88.31","91.11","91.24","87.98","3.91M","-2.87%"
"2020- 02- 24","90.92","91.40","91.87","90.75","3.38M","-2.70%"
"2020- 02- 21","93.44","93.50","93.65","93.13","897.99K","-0.48%"
"2020- 02- 20","93.89","93.75","94.09","93.14","963.95K","-0.04%"
"2020- 02- 19","93.93","93.98","94.08","93.82","1.13M","0.17%"
"2020- 02- 18","93.77","94.07","94.16","93.41","814.69K","-0.52%"
"2020- 02- 17","94.26","94.26","94.26","94.26","","0.00%"
"2020- 02- 14","94.26","94.46","94.46","93.90","886.49K","-0.10%"
"2020- 02- 13","94.35","94.28","94.55","93.93","910.25K","-0.26%"
"2020- 02- 12","94.60","94.74","94.86","94.41","836.80K","0.26%"
"2020- 02- 11","94.35","94.37","94.62","94.19","825.82K","0.37%"
"2020- 02- 10","94.00","93.52","94.00","93.43","825.71K","0.33%"
"2020- 02- 07","93.69","94.01","94.01","93.55","747.77K","-0.54%"
"2020- 02- 06","94.20","94.52","94.55","94.11","1.03M","0.03%"
"2020- 02- 05","94.17","93.36","94.19","93.27","1.14M","1.65%"
"2020- 02- 04","92.64","92.69","93.06","92.57","922.55K","1.08%"
"2020- 02- 03","91.65","91.76","92.32","91.55","1.47M","0.32%"
"2020- 01- 31","91.36","92.57","92.60","91.04","2.57M","-1.70%"
"2020- 01- 30","92.94","91.99","93.03","91.71","1.81M","0.41%"
"2020- 01- 29","92.56","93.25","93.38","92.54","807.27K","-0.54%"
"2020- 01- 28","93.06","92.84","93.31","92.71","804.47K","0.65%"
"2020- 01- 27","92.46","92.47","92.88","92.24","1.26M","-1.22%"
"2020- 01- 24","93.60","94.66","94.66","93.20","1.02M","-0.89%"
"2020- 01- 23","94.44","94.23","94.47","93.72","833.59K","-0.11%"
"2020- 01- 22","94.54","94.59","94.80","94.44","948.09K","0.19%"
"2020- 01- 21","94.36","94.52","94.65","94.18","1.43M","-0.44%"
"2020- 01- 17","94.78","94.69","94.83","94.61","1.00M","0.22%"
"2020- 01- 16","94.57","94.32","94.57","94.22","1.30M","0.69%"
"2020- 01- 15","93.92","93.81","94.17","93.67","1.30M","0.06%"
"2020- 01- 14","93.86","93.63","94.03","93.57","851.83K","0.12%"
"2020- 01- 13","93.75","93.40","93.75","93.20","2.66M","0.56%"
"2020- 01- 10","93.23","93.71","93.76","93.11","1.65M","-0.38%"
"2020- 01- 09","93.59","93.47","93.60","93.23","1.30M","0.48%"
"2020- 01- 08","93.14","92.96","93.49","92.86","954.00K","0.26%"
"2020- 01- 07","92.90","93.08","93.12","92.80","837.57K","-0.41%"
"2020- 01- 06","93.28","92.80","93.30","92.79","2.49M","0.05%"
"2020- 01- 03","93.23","93.15","93.54","92.97","1.93M","-0.79%"
"2020- 01- 02","93.97","94.10","94.14","93.55","1.99M","0.28%"
"2019- 12- 31","93.71","93.31","93.76","93.25","703.11K","0.30%"
"2019- 12- 30","93.43","93.93","93.96","93.34","1.59M","-0.47%"
"2019- 12- 27","93.87","94.07","94.07","93.73","1.38M","0.02%"
"2019- 12- 26","93.85","93.76","93.89","93.59","1.07M","0.23%"
"2019- 12- 24","93.63","93.74","93.80","93.49","461.47K","-0.03%"
"2019- 12- 23","93.66","93.87","93.87","93.58","2.72M","-0.86%"
"2019- 12- 20","94.47","94.36","94.62","94.24","1.35M","0.66%"
"2019- 12- 19","93.85","93.73","93.92","93.66","2.29M","0.20%"
"2019- 12- 18","93.66","93.87","93.88","93.56","847.12K","-0.05%"
"2019- 12- 17","93.71","93.73","93.89","93.65","1.56M","0.15%"
"2019- 12- 16","93.57","93.50","93.79","93.41","1.45M","0.65%"
"2019- 12- 13","92.97","93.16","93.48","92.62","1.59M","-0.27%"
"2019- 12- 12","93.22","92.19","93.35","92.11","1.82M","1.16%"
"2019- 12- 11","92.15","92.12","92.35","91.96","1.65M","0.17%"
"2019- 12- 10","91.99","92.08","92.25","91.77","1.46M","-0.15%"
"2019- 12- 09","92.13","92.15","92.34","92.12","1.52M","-0.12%"
"2019- 12- 06","92.24","92.02","92.46","91.97","1.41M","0.85%"
"2019- 12- 05","91.46","91.46","91.49","91.02","1.39M","0.15%"
"2019- 12- 04","91.32","90.92","91.45","90.78","1.44M","0.79%"
"2019- 12- 03","90.60","90.56","90.68","90.05","1.80M","-0.73%"
"2019- 12- 02","91.27","91.85","91.90","91.19","1.39M","-0.53%"
"2019- 11- 29","91.76","91.95","92.04","91.64","508.87K","-0.33%"
"2019- 11- 27","92.06","91.89","92.12","91.76","3.22M","0.35%"
"2019- 11- 26","91.74","91.68","91.78","91.46","1.08M","0.09%"
"2019- 11- 25","91.66","91.53","91.71","91.43","1.25M","0.45%"
"2019- 11- 22","91.25","91.21","91.35","91.05","1.06M","0.33%"
"2019- 11- 21","90.95","90.98","91.08","90.59","912.80K","0.08%"
"2019- 11- 20","90.88","91.05","91.13","90.48","998.22K","-0.36%"
"2019- 11- 19","91.21","91.62","91.65","91.11","942.23K","-0.25%"
"2019- 11- 18","91.44","91.37","91.55","91.17","6.97M","-0.07%"
"2019- 11- 15","91.50","91.38","91.50","91.13","986.68K","0.56%"
"2019- 11- 14","90.99","90.96","91.06","90.59","877.52K","-0.10%"
"2019- 11- 13","91.08","90.94","91.27","90.76","803.76K","-0.12%"
"2019- 11- 12","91.19","91.31","91.50","90.95","2.29M","0.01%"
"2019- 11- 11","91.18","91.12","91.23","90.97","1.10M","-0.38%"
"2019- 11- 08","91.53","91.21","91.53","90.84","769.70K","0.28%"
"2019- 11- 07","91.27","91.49","91.68","91.13","2.21M","0.29%"
"2019- 11- 06","91.01","90.93","91.08","90.72","888.24K","0.18%"
"2019- 11- 05","90.85","90.88","91.06","90.74","1.11M","0.04%"
"2019- 11- 04","90.81","90.85","91.02","90.65","1.03M","0.45%"
"2019- 11- 01","90.40","90.00","90.40","89.99","980.23K","0.83%"
"2019- 10- 31","89.66","89.80","89.85","89.05","777.35K","-0.29%"
"2019- 10- 30","89.92","89.92","90.03","89.43","789.48K","0.11%"
"2019- 10- 29","89.82","89.59","90.02","89.54","908.18K","0.20%"
"2019- 10- 28","89.64","89.68","89.99","89.58","857.24K","0.28%"
"2019- 10- 25","89.39","88.93","89.53","88.93","803.79K","0.52%"
"2019- 10- 24","88.93","89.42","89.45","88.71","792.34K","-0.31%"
"2019- 10- 23","89.21","88.83","89.21","88.73","711.62K","0.16%"
"2019- 10- 22","89.07","89.08","89.45","88.79","838.11K","0.07%"
"2019- 10- 21","89.01","88.78","89.04","88.78","1.36M","0.72%"
"2019- 10- 18","88.37","88.23","88.58","88.15","967.39K","-0.08%"
"2019- 10- 17","88.44","88.50","88.67","88.20","663.92K","0.25%"
"2019- 10- 16","88.22","88.34","88.51","88.13","616.39K","-0.12%"
"2019- 10- 15","88.33","87.98","88.62","87.87","1.13M","0.68%"
"2019- 10- 14","87.73","87.76","87.85","87.60","593.41K","-0.18%"
"2019- 10- 11","87.89","87.83","88.58","87.63","1.20M","1.09%"
"2019- 10- 10","86.94","86.41","87.27","86.35","899.92K","0.60%"
"2019- 10- 09","86.42","86.37","86.71","86.08","688.47K","0.68%"
"2019- 10- 08","85.84","86.65","86.65","85.80","958.28K","-1.57%"
"2019- 10- 07","87.21","87.47","87.84","87.17","667.22K","-0.49%"
"2019- 10- 04","87.64","86.63","87.69","86.61","804.86K","1.34%"
"2019- 10- 03","86.48","85.91","86.48","85.07","1.18M","0.59%"
"2019- 10- 02","85.97","87.08","87.08","85.59","1.16M","-1.78%"
"2019- 10- 01","87.53","88.99","89.08","87.41","1.27M","-1.35%"
"2019- 09- 30","88.73","88.54","88.99","88.51","864.81K","0.31%"
"2019- 09- 27","88.46","88.69","88.90","88.01","1.01M","0.05%"
"2019- 09- 26","88.42","88.62","88.63","88.04","866.13K","-0.11%"
"2019- 09- 25","88.52","88.23","88.64","87.96","1.04M","0.36%"
"2019- 09- 24","88.20","88.91","88.96","87.92","1.31M","-1.43%"
"2019- 09- 23","89.48","89.14","89.69","89.09","1.16M","0.12%"
"2019- 09- 20","89.37","89.66","89.90","89.16","1.12M","-0.08%"
"2019- 09- 19","89.44","89.64","89.88","89.31","551.78K","-0.09%"
"2019- 09- 18","89.52","89.33","89.53","88.87","701.09K","0.10%"
"2019- 09- 17","89.43","89.28","89.45","89.06","1.12M","0.12%"
"2019- 09- 16","89.32","89.54","89.55","89.15","1.19M","-0.45%"
"2019- 09- 13","89.72","89.95","90.11","89.61","770.07K","-0.03%"
"2019- 09- 12","89.75","89.72","90.02","89.33","1.61M","0.20%"
"2019- 09- 11","89.57","88.94","89.61","88.69","1.53M","0.75%"
"2019- 09- 10","88.90","88.23","88.90","88.20","810.72K","0.52%"
"2019- 09- 09","88.44","88.30","88.45","88.09","947.98K","0.59%"
"2019- 09- 06","87.92","87.90","88.07","87.71","792.46K","0.19%"
"2019- 09- 05","87.75","87.54","88.18","87.50","795.29K","1.07%"
"2019- 09- 04","86.82","86.58","86.87","86.39","687.40K","1.02%"
"2019- 09- 03","85.94","85.68","85.97","85.21","969.82K","-0.26%"
"2019- 08- 30","86.16","86.46","86.59","85.95","613.40K","0.15%"
"2019- 08- 29","86.03","85.91","86.16","85.52","804.68K","0.95%"
"2019- 08- 28","85.22","84.36","85.23","84.25","688.73K","0.85%"
"2019- 08- 27","84.50","85.29","85.48","84.34","799.83K","-0.40%"
"2019- 08- 26","84.84","84.68","84.89","84.27","927.74K","0.92%"
"2019- 08- 23","84.07","85.79","86.11","83.62","1.27M","-2.44%"
"2019- 08- 22","86.17","86.29","86.53","85.71","649.46K","0.09%"
"2019- 08- 21","86.09","86.07","86.22","85.86","851.52K","0.74%"
"2019- 08- 20","85.46","86.10","86.12","85.41","706.14K","-0.88%"
"2019- 08- 19","86.22","86.10","86.44","85.97","833.52K","1.15%"
"2019- 08- 16","85.24","84.43","85.35","84.43","748.28K","1.56%"
"2019- 08- 15","83.93","84.14","84.30","83.32","1.03M","0.04%"
"2019- 08- 14","83.90","85.13","85.21","83.83","1.31M","-2.75%"
"2019- 08- 13","86.27","85.16","86.80","85.06","1.20M","1.20%"
