"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 11- 03","115.82","113.46","116.80","112.92","7.87M","2.71%"
"2020- 11- 02","112.76","113.52","113.75","110.07","4.52M","-0.01%"
"2020- 10- 30","112.77","114.29","115.22","111.54","5.48M","-2.12%"
"2020- 10- 29","115.21","114.07","116.03","112.70","4.37M","0.88%"
"2020- 10- 28","114.20","115.43","115.59","113.45","4.11M","-2.75%"
"2020- 10- 27","117.43","116.24","117.98","115.36","3.02M","1.19%"
"2020- 10- 26","116.05","116.34","117.86","114.22","3.46M","-1.34%"
"2020- 10- 23","117.63","117.55","117.83","116.10","2.83M","0.50%"
"2020- 10- 22","117.04","114.30","117.32","114.30","4.51M","2.71%"
"2020- 10- 21","113.95","116.55","117.25","113.84","4.27M","-2.37%"
"2020- 10- 20","116.72","119.06","119.21","116.22","4.16M","-1.33%"
"2020- 10- 19","118.29","121.44","121.68","117.87","3.70M","-1.93%"
"2020- 10- 16","120.62","120.73","122.32","120.16","5.11M","0.37%"
"2020- 10- 15","120.17","118.52","120.49","117.59","3.48M","0.19%"
"2020- 10- 14","119.94","122.45","122.78","119.75","2.95M","-1.85%"
"2020- 10- 13","122.20","119.79","122.82","119.79","2.13M","1.37%"
"2020- 10- 12","120.55","121.31","121.41","119.80","2.00M","0.25%"
"2020- 10- 09","120.25","119.60","120.51","118.87","2.55M","0.92%"
"2020- 10- 08","119.15","119.95","119.95","118.17","2.73M","0.49%"
"2020- 10- 07","118.57","116.05","119.11","115.77","3.76M","3.20%"
"2020- 10- 06","114.89","116.02","117.32","114.44","3.27M","-0.79%"
"2020- 10- 05","115.81","111.91","116.02","111.91","4.43M","4.94%"
"2020- 10- 04","110.36","110.36","110.36","110.36","","0.00%"
"2020- 10- 03","110.36","110.36","110.36","110.36","","0.00%"
"2020- 10- 02","110.36","111.08","113.06","109.82","3.80M","-2.19%"
"2020- 10- 01","112.83","111.96","112.94","111.10","3.82M","1.26%"
"2020- 09- 30","111.43","111.72","113.23","110.46","3.15M","-0.23%"
"2020- 09- 29","111.69","110.77","112.34","110.10","2.62M","0.68%"
"2020- 09- 28","110.94","111.75","111.85","109.87","3.09M","0.12%"
"2020- 09- 27","110.81","110.81","110.81","110.81","","0.00%"
"2020- 09- 26","110.81","110.81","110.81","110.81","","0.00%"
"2020- 09- 25","110.81","108.04","111.02","107.72","4.58M","2.54%"
"2020- 09- 24","108.07","108.07","109.46","105.89","6.44M","-0.99%"
"2020- 09- 23","109.15","112.72","113.05","108.97","6.11M","-3.17%"
"2020- 09- 22","112.72","112.21","112.84","109.40","4.78M","0.62%"
"2020- 09- 21","112.03","114.56","114.57","110.94","7.18M","-3.62%"
"2020- 09- 18","116.24","115.60","116.33","113.16","5.98M","1.10%"
"2020- 09- 17","114.98","113.69","115.81","113.29","3.66M","-0.16%"
"2020- 09- 16","115.16","113.39","116.64","113.11","6.76M","2.19%"
"2020- 09- 15","112.69","112.75","113.76","112.15","6.26M","0.94%"
"2020- 09- 14","111.64","108.25","111.83","108.01","9.28M","6.89%"
"2020- 09- 13","104.44","104.44","104.44","104.44","","0.00%"
"2020- 09- 11","104.44","105.01","106.44","103.20","5.12M","-0.07%"
"2020- 09- 10","104.51","106.19","108.04","104.37","5.43M","-1.56%"
"2020- 09- 09","106.17","104.57","106.73","104.56","3.95M","2.21%"
"2020- 09- 08","103.87","102.92","106.29","102.16","4.92M","-1.35%"
"2020- 09- 04","105.29","106.18","106.85","100.64","8.92M","-1.14%"
"2020- 09- 03","106.50","110.32","110.46","106.04","6.60M","-3.73%"
"2020- 09- 02","110.63","109.79","110.78","108.05","3.31M","0.98%"
"2020- 09- 01","109.56","111.31","111.95","109.27","4.83M","-2.01%"
"2020- 08- 31","111.81","110.12","112.35","109.65","5.55M","2.78%"
"2020- 08- 30","108.79","108.79","108.79","108.79","","0.00%"
"2020- 08- 28","108.79","108.12","109.41","107.34","4.08M","0.85%"
"2020- 08- 27","107.87","108.89","109.15","106.77","4.45M","-0.81%"
"2020- 08- 26","108.75","110.00","110.49","108.53","2.92M","-1.24%"
"2020- 08- 25","110.11","108.56","110.58","107.03","4.60M","1.20%"
"2020- 08- 24","108.80","112.05","112.06","108.19","6.70M","-2.39%"
"2020- 08- 23","111.46","111.46","111.46","111.46","","0.00%"
"2020- 08- 22","111.46","111.46","111.46","111.46","","0.00%"
"2020- 08- 21","111.46","112.31","112.87","110.50","3.61M","-1.23%"
"2020- 08- 20","112.85","112.19","113.06","111.80","4.43M","-0.02%"
"2020- 08- 19","112.87","113.30","114.19","112.38","3.66M","-0.17%"
"2020- 08- 18","113.06","114.38","114.59","111.71","3.48M","-0.88%"
"2020- 08- 17","114.06","110.42","114.30","110.04","5.19M","3.50%"
"2020- 08- 14","110.20","111.42","111.62","109.60","2.39M","-0.93%"
"2020- 08- 13","111.24","109.81","111.86","109.80","3.05M","1.38%"
"2020- 08- 12","109.73","109.71","110.22","108.19","5.26M","0.32%"
"2020- 08- 11","109.38","113.76","113.87","109.05","6.04M","-3.98%"
"2020- 08- 10","113.91","114.65","114.65","112.94","2.95M","-0.01%"
"2020- 08- 09","113.92","113.92","113.92","113.92","","0.00%"
"2020- 08- 08","113.92","113.92","113.92","113.92","","0.00%"
"2020- 08- 07","113.92","113.54","115.54","113.09","3.64M","0.10%"
"2020- 08- 06","113.81","114.69","115.48","112.93","2.93M","-0.51%"
"2020- 08- 05","114.39","114.96","115.51","113.27","3.76M","0.72%"
"2020- 08- 04","113.57","113.60","114.06","111.91","3.32M","-0.31%"
"2020- 08- 03","113.92","110.00","114.09","109.84","5.70M","4.20%"
"2020- 08- 02","109.33","109.33","109.33","109.33","","0.00%"
"2020- 07- 31","109.33","112.35","112.40","107.69","5.88M","-2.35%"
"2020- 07- 30","111.96","109.42","112.74","109.28","3.75M","1.43%"
"2020- 07- 29","110.38","112.75","113.26","110.07","6.36M","-1.62%"
"2020- 07- 28","112.20","115.05","115.46","112.08","3.05M","-2.55%"
"2020- 07- 27","115.14","112.93","115.42","112.44","4.36M","2.59%"
"2020- 07- 26","112.23","112.23","112.23","112.23","","0.00%"
"2020- 07- 25","112.23","112.23","112.23","112.23","","0.00%"
"2020- 07- 24","112.23","113.75","114.00","110.99","6.96M","-2.34%"
"2020- 07- 23","114.92","117.15","118.46","113.80","5.05M","-2.02%"
"2020- 07- 22","117.29","117.69","118.03","116.28","4.94M","-0.48%"
"2020- 07- 21","117.86","121.00","121.06","117.45","4.85M","-2.08%"
"2020- 07- 20","120.36","119.96","120.97","118.26","5.40M","1.36%"
"2020- 07- 17","118.74","116.35","119.59","116.18","9.42M","2.10%"
"2020- 07- 16","116.30","116.53","116.76","114.56","5.01M","-0.80%"
"2020- 07- 15","117.24","116.79","117.97","115.22","8.26M","2.13%"
"2020- 07- 14","114.80","112.16","114.83","109.79","6.69M","2.55%"
"2020- 07- 13","111.95","115.60","118.36","111.70","7.35M","-2.58%"
"2020- 07- 12","114.92","114.92","114.92","114.92","","0.00%"
"2020- 07- 11","114.92","114.92","114.92","114.92","","0.00%"
"2020- 07- 10","114.92","116.00","116.93","114.40","3.11M","-1.02%"
"2020- 07- 09","116.10","117.18","117.86","114.26","3.51M","-0.57%"
"2020- 07- 08","116.77","115.85","116.91","114.62","4.59M","1.50%"
"2020- 07- 07","115.04","113.06","116.94","112.88","5.24M","1.88%"
"2020- 07- 06","112.92","114.53","114.53","112.78","3.69M","0.03%"
"2020- 07- 05","112.89","112.89","112.89","112.89","","0.00%"
"2020- 07- 04","112.89","112.89","112.89","112.89","","0.00%"
"2020- 07- 02","112.89","113.82","114.28","111.95","5.05M","0.37%"
"2020- 07- 01","112.47","112.32","113.36","111.12","6.70M","0.46%"
"2020- 06- 30","111.95","110.03","112.21","109.32","7.65M","1.40%"
"2020- 06- 29","110.40","110.93","111.98","108.43","4.98M","-0.02%"
"2020- 06- 26","110.42","113.75","114.15","109.91","8.76M","-3.28%"
"2020- 06- 25","114.17","111.09","114.59","110.72","10.18M","2.47%"
"2020- 06- 24","111.42","113.07","115.27","109.85","7.46M","-2.05%"
"2020- 06- 23","113.75","113.15","115.77","113.09","8.88M","1.54%"
"2020- 06- 22","112.03","109.34","112.18","107.70","12.75M","2.92%"
"2020- 06- 19","108.85","106.65","108.88","105.87","6.57M","2.83%"
"2020- 06- 18","105.85","104.16","106.54","104.07","3.28M","1.07%"
"2020- 06- 17","104.73","105.16","105.98","104.39","8.15M","0.08%"
"2020- 06- 16","104.65","105.27","105.45","102.00","9.49M","1.54%"
"2020- 06- 15","103.06","99.05","103.39","98.47","7.26M","2.82%"
"2020- 06- 12","100.23","101.15","101.99","97.15","9.70M","1.27%"
"2020- 06- 11","98.97","102.88","103.28","98.87","13.42M","-5.53%"
"2020- 06- 10","104.76","105.25","106.08","104.11","5.13M","0.12%"
"2020- 06- 09","104.63","104.21","106.05","104.10","3.99M","-0.17%"
"2020- 06- 08","104.81","103.47","104.99","102.27","4.88M","1.85%"
"2020- 06- 07","102.91","102.91","102.91","102.91","","0.00%"
"2020- 06- 05","102.91","103.04","104.43","101.24","5.78M","0.81%"
"2020- 06- 04","102.08","103.58","104.93","101.57","7.33M","-1.79%"
"2020- 06- 03","103.94","105.71","106.11","103.93","5.34M","-1.53%"
"2020- 06- 02","105.55","103.88","105.72","102.37","5.33M","1.38%"
"2020- 06- 01","104.11","103.25","104.75","102.81","5.97M","0.53%"
"2020- 05- 29","103.56","102.63","103.80","100.00","10.94M","0.99%"
"2020- 05- 28","102.54","103.30","105.01","102.27","5.72M","-1.00%"
"2020- 05- 27","103.58","103.00","103.67","98.87","8.72M","0.03%"
"2020- 05- 26","103.55","108.01","108.05","103.33","9.35M","-2.36%"
"2020- 05- 22","106.05","104.65","106.18","103.93","4.50M","1.20%"
"2020- 05- 21","104.79","105.60","105.74","103.17","6.87M","-0.79%"
"2020- 05- 20","105.62","104.16","105.62","103.24","4.29M","2.89%"
"2020- 05- 19","102.65","105.28","106.16","102.51","5.41M","-2.85%"
"2020- 05- 18","105.66","106.62","107.29","105.07","8.33M","2.91%"
"2020- 05- 15","102.67","98.85","102.86","98.05","7.31M","3.58%"
"2020- 05- 14","99.12","98.63","100.06","97.18","7.41M","-0.92%"
"2020- 05- 13","100.04","102.70","103.87","97.21","10.77M","-1.99%"
"2020- 05- 12","102.07","105.67","107.06","102.06","9.06M","-2.16%"
"2020- 05- 11","104.32","99.13","104.75","99.00","6.85M","4.77%"
"2020- 05- 08","99.57","99.13","100.28","98.04","6.72M","1.46%"
"2020- 05- 07","98.14","99.38","99.57","97.61","5.84M","0.15%"
"2020- 05- 06","97.99","97.80","99.49","97.22","4.84M","0.50%"
"2020- 05- 05","97.50","97.15","98.84","96.81","6.93M","2.17%"
"2020- 05- 04","95.43","90.64","95.49","90.50","8.89M","5.06%"
"2020- 05- 03","90.83","90.83","90.83","90.83","","0.00%"
"2020- 05- 02","90.83","90.83","90.83","90.83","","0.00%"
"2020- 05- 01","90.83","91.50","92.40","89.45","6.06M","-2.74%"
"2020- 04- 30","93.39","94.83","95.71","93.36","6.36M","-2.52%"
"2020- 04- 29","95.80","97.38","97.38","94.85","10.01M","0.56%"
"2020- 04- 28","95.27","99.63","99.79","95.01","7.04M","-3.09%"
"2020- 04- 27","98.31","98.87","99.40","97.30","5.64M","1.34%"
"2020- 04- 24","97.01","94.58","97.27","93.78","4.69M","3.44%"
"2020- 04- 23","93.78","94.85","96.63","93.43","5.75M","-0.05%"
"2020- 04- 22","93.83","93.57","94.50","92.14","5.42M","1.91%"
"2020- 04- 21","92.07","93.70","94.67","90.89","6.69M","-3.04%"
"2020- 04- 20","94.96","90.90","96.83","90.78","11.30M","3.72%"
"2020- 04- 17","91.55","89.81","91.60","89.06","8.94M","5.51%"
"2020- 04- 16","86.77","84.88","86.82","84.47","5.72M","2.70%"
"2020- 04- 15","84.49","84.51","85.80","83.78","5.91M","-2.47%"
"2020- 04- 14","86.63","84.85","86.94","84.80","6.76M","4.00%"
"2020- 04- 13","83.30","83.34","83.59","81.87","7.34M","-0.16%"
"2020- 04- 09","83.43","83.00","84.19","81.98","7.88M","1.88%"
"2020- 04- 08","81.89","80.22","81.96","79.19","6.09M","3.93%"
"2020- 04- 07","78.79","82.24","83.16","78.79","8.87M","-2.00%"
"2020- 04- 06","80.40","78.00","80.50","77.79","7.36M","7.40%"
"2020- 04- 03","74.86","75.69","76.63","74.00","7.80M","-1.41%"
"2020- 04- 02","75.93","72.69","76.08","72.38","8.65M","3.64%"
"2020- 04- 01","73.26","74.70","76.55","72.97","7.69M","-5.40%"
"2020- 03- 31","77.44","78.62","78.89","75.96","5.38M","-0.76%"
"2020- 03- 30","78.03","77.05","78.11","75.22","4.06M","2.73%"
"2020- 03- 28","75.96","75.96","75.96","75.96","","0.00%"
"2020- 03- 27","75.96","76.37","78.36","75.56","4.77M","-2.90%"
"2020- 03- 26","78.23","76.23","79.26","75.70","9.42M","3.97%"
"2020- 03- 25","75.24","74.84","77.40","73.43","12.10M","1.36%"
"2020- 03- 24","74.23","72.19","74.44","70.90","5.77M","8.25%"
"2020- 03- 23","68.57","69.30","70.35","66.08","10.68M","-0.80%"
"2020- 03- 21","69.12","69.12","69.12","69.12","","0.00%"
"2020- 03- 20","69.12","71.46","73.60","68.97","12.81M","-1.45%"
"2020- 03- 19","70.14","65.73","71.08","65.24","13.38M","5.76%"
"2020- 03- 18","66.32","64.41","69.57","62.94","16.23M","-2.94%"
"2020- 03- 17","68.33","67.07","70.22","63.65","18.45M","3.61%"
"2020- 03- 16","65.95","68.09","71.51","65.19","13.17M","-12.35%"
"2020- 03- 14","75.24","75.24","75.24","75.24","","0.00%"
"2020- 03- 13","75.24","74.94","75.56","67.45","16.60M","6.30%"
"2020- 03- 12","70.78","73.13","75.74","70.61","20.73M","-10.68%"
"2020- 03- 11","79.24","82.51","84.47","78.64","10.93M","-6.89%"
"2020- 03- 10","85.10","85.65","85.72","79.82","9.09M","2.73%"
"2020- 03- 09","82.84","83.36","87.31","82.63","11.67M","-8.06%"
"2020- 03- 06","90.10","90.35","91.82","88.44","9.47M","-2.70%"
"2020- 03- 05","92.60","92.11","94.69","91.73","5.80M","-1.80%"
"2020- 03- 04","94.30","92.50","94.44","91.02","10.44M","4.70%"
"2020- 03- 03","90.07","92.25","94.04","88.81","8.46M","-2.84%"
"2020- 03- 02","92.70","90.01","92.81","88.28","8.29M","3.95%"
"2020- 02- 28","89.18","84.75","89.54","84.75","10.77M","1.84%"
"2020- 02- 27","87.57","90.05","91.65","87.50","10.56M","-4.33%"
"2020- 02- 26","91.53","91.76","93.13","90.45","6.47M","0.51%"
"2020- 02- 25","91.07","94.46","94.68","90.50","7.99M","-3.03%"
"2020- 02- 24","93.92","94.33","94.69","92.64","8.81M","-3.43%"
"2020- 02- 21","97.26","97.68","97.83","96.56","4.40M","-0.56%"
"2020- 02- 20","97.81","98.00","98.35","95.93","3.69M","-0.55%"
"2020- 02- 19","98.35","97.88","98.76","97.67","2.44M","0.76%"
"2020- 02- 18","97.61","96.84","97.63","96.23","2.75M","0.54%"
"2020- 02- 17","97.09","97.09","97.09","97.09","","0.00%"
"2020- 02- 14","97.09","97.12","97.54","95.99","2.05M","0.18%"
"2020- 02- 13","96.92","97.33","97.90","96.84","3.67M","-1.11%"
"2020- 02- 12","98.01","97.20","98.03","96.69","4.27M","1.29%"
"2020- 02- 11","96.76","97.40","97.86","96.50","2.40M","-0.12%"
"2020- 02- 10","96.88","95.46","96.91","95.03","2.49M","1.64%"
"2020- 02- 07","95.32","95.75","96.14","94.92","2.96M","-0.86%"
"2020- 02- 06","96.15","96.60","96.67","95.27","3.80M","0.10%"
"2020- 02- 05","96.05","94.93","97.05","94.75","6.87M","2.49%"
"2020- 02- 04","93.72","92.55","94.00","92.39","5.24M","2.85%"
"2020- 02- 03","91.12","89.91","91.25","89.70","4.09M","2.24%"
"2020- 01- 31","89.12","90.28","90.28","88.05","5.76M","-1.41%"
"2020- 01- 30","90.39","91.00","91.46","89.47","4.16M","-1.29%"
"2020- 01- 29","91.57","91.86","92.25","91.49","2.94M","-0.23%"
"2020- 01- 28","91.78","91.19","92.14","90.75","3.85M","1.85%"
"2020- 01- 27","90.11","89.13","90.84","88.57","3.69M","-0.71%"
"2020- 01- 24","90.75","93.73","93.77","90.08","7.62M","-2.69%"
"2020- 01- 23","93.26","94.08","94.22","92.35","6.13M","-1.30%"
"2020- 01- 22","94.49","95.15","95.62","94.31","3.55M","-0.23%"
"2020- 01- 21","94.71","96.07","96.32","94.50","6.12M","-1.62%"
"2020- 01- 17","96.27","97.64","97.64","95.83","5.67M","-0.83%"
"2020- 01- 16","97.08","97.21","97.53","96.28","3.77M","0.76%"
"2020- 01- 15","96.35","95.69","97.27","95.54","6.56M","0.73%"
"2020- 01- 14","95.65","92.63","95.89","92.14","7.72M","2.94%"
"2020- 01- 13","92.92","94.15","94.56","92.08","10.42M","-2.01%"
"2020- 01- 10","94.83","96.04","96.80","94.79","11.78M","-1.03%"
"2020- 01- 09","95.82","96.28","96.72","95.42","6.52M","0.22%"
"2020- 01- 08","95.61","94.23","95.99","93.89","3.09M","1.37%"
"2020- 01- 07","94.32","94.49","94.73","92.98","3.97M","0.16%"
"2020- 01- 06","94.17","92.76","94.21","91.83","3.37M","0.87%"
"2020- 01- 03","93.36","93.21","94.18","92.70","5.11M","-1.39%"
"2020- 01- 02","94.68","95.82","96.03","93.73","3.59M","-0.45%"
"2019- 12- 31","95.11","94.56","95.53","94.07","3.16M","0.37%"
"2019- 12- 30","94.76","96.05","96.46","94.23","3.37M","-1.54%"
"2019- 12- 27","96.24","97.98","98.08","95.86","4.97M","-1.40%"
"2019- 12- 26","97.61","98.79","98.79","97.48","2.77M","-0.86%"
"2019- 12- 24","98.46","97.74","98.77","97.33","1.15M","0.77%"
"2019- 12- 23","97.71","96.83","97.82","96.02","4.06M","1.04%"
"2019- 12- 20","96.70","96.60","96.75","95.94","3.69M","0.28%"
"2019- 12- 19","96.43","96.12","96.54","95.51","3.13M","0.52%"
"2019- 12- 18","95.93","96.66","96.76","95.01","5.59M","-0.58%"
"2019- 12- 17","96.49","96.95","97.00","95.92","4.59M","-0.06%"
"2019- 12- 16","96.55","96.16","96.90","95.51","3.46M","1.25%"
"2019- 12- 13","95.36","95.30","96.61","94.75","4.17M","0.57%"
"2019- 12- 12","94.82","94.27","95.75","94.11","4.75M","0.58%"
"2019- 12- 11","94.27","95.49","96.15","94.08","8.04M","-1.32%"
"2019- 12- 10","95.53","94.48","95.71","94.09","4.31M","1.06%"
"2019- 12- 09","94.53","95.92","96.43","94.47","7.09M","0.11%"
"2019- 12- 06","94.43","93.95","94.55","93.59","3.40M","1.23%"
"2019- 12- 05","93.28","94.46","94.52","92.79","6.37M","-1.64%"
"2019- 12- 04","94.84","93.99","94.95","92.98","4.75M","1.24%"
"2019- 12- 03","93.68","92.30","93.87","91.95","6.64M","1.47%"
"2019- 12- 02","92.32","93.77","94.12","91.68","10.41M","-1.42%"
"2019- 11- 29","93.65","93.40","93.98","93.08","3.56M","0.25%"
"2019- 11- 27","93.42","92.40","93.65","92.10","7.74M","1.51%"
"2019- 11- 26","92.03","92.28","92.51","91.43","6.18M","0.15%"
"2019- 11- 25","91.89","89.49","92.05","89.40","9.16M","4.25%"
"2019- 11- 22","88.14","87.96","88.31","86.98","4.42M","0.58%"
"2019- 11- 21","87.63","87.76","87.76","86.68","5.57M","0.16%"
"2019- 11- 20","87.49","86.77","88.03","86.14","6.32M","0.32%"
"2019- 11- 19","87.21","85.63","87.67","85.63","7.53M","2.56%"
"2019- 11- 18","85.03","84.79","85.21","84.13","3.55M","0.28%"
"2019- 11- 15","84.79","84.04","84.81","83.73","3.68M","1.34%"
"2019- 11- 14","83.67","84.04","84.38","83.10","2.91M","-0.68%"
"2019- 11- 13","84.24","83.51","84.92","83.02","4.09M","0.32%"
"2019- 11- 12","83.97","83.80","84.56","83.32","2.76M","0.33%"
"2019- 11- 11","83.69","83.75","83.95","83.10","2.57M","-0.32%"
"2019- 11- 08","83.96","81.54","84.14","81.00","5.25M","2.48%"
"2019- 11- 07","81.93","82.19","82.89","81.78","3.45M","0.26%"
"2019- 11- 06","81.72","83.01","83.09","81.51","4.73M","-1.71%"
"2019- 11- 05","83.14","82.90","83.53","82.37","2.47M","0.00%"
"2019- 11- 04","83.14","84.39","84.55","83.05","3.20M","-0.62%"
"2019- 11- 01","83.66","82.08","83.68","81.63","4.75M","2.49%"
"2019- 10- 31","81.63","81.49","81.96","80.68","2.96M","-0.21%"
"2019- 10- 30","81.80","82.33","82.35","81.27","2.72M","-0.51%"
"2019- 10- 29","82.22","82.80","82.80","81.96","2.69M","-0.32%"
"2019- 10- 28","82.48","81.60","82.74","81.34","3.54M","1.39%"
"2019- 10- 25","81.35","79.94","81.67","79.78","3.36M","1.50%"
"2019- 10- 24","80.15","80.72","80.72","79.71","3.37M","-0.35%"
"2019- 10- 23","80.43","80.66","81.55","80.29","3.47M","-0.38%"
"2019- 10- 22","80.74","81.61","81.93","80.44","5.45M","0.81%"
"2019- 10- 21","80.09","79.48","80.35","78.58","4.49M","1.83%"
"2019- 10- 18","78.65","79.53","79.93","77.79","7.18M","-1.21%"
"2019- 10- 17","79.61","79.06","79.86","78.92","5.18M","1.12%"
"2019- 10- 16","78.73","78.80","79.12","78.43","5.18M","-0.16%"
"2019- 10- 15","78.86","77.32","79.08","77.17","5.52M","2.50%"
"2019- 10- 14","76.94","77.06","78.05","76.41","4.11M","-0.23%"
"2019- 10- 11","77.12","76.70","77.81","76.67","6.54M","1.41%"
"2019- 10- 10","76.05","75.29","76.24","75.16","6.14M","1.78%"
"2019- 10- 09","74.72","75.61","75.90","74.55","3.64M","-0.44%"
"2019- 10- 08","75.05","75.75","76.32","74.65","6.41M","-2.06%"
"2019- 10- 07","76.63","76.59","77.52","76.39","4.47M","-0.25%"
"2019- 10- 04","76.82","76.89","77.77","75.44","6.05M","0.21%"
"2019- 10- 03","76.66","75.35","76.82","74.32","6.17M","2.00%"
"2019- 10- 02","75.16","74.28","75.74","72.97","9.05M","0.68%"
"2019- 10- 01","74.65","76.43","77.64","74.35","7.48M","-2.10%"
"2019- 09- 30","76.25","76.50","77.13","75.62","7.45M","-0.26%"
"2019- 09- 27","76.45","77.32","78.62","75.90","9.18M","-0.77%"
"2019- 09- 26","77.04","79.29","79.40","76.83","7.24M","-2.83%"
"2019- 09- 25","79.28","79.65","80.34","78.92","6.89M","-0.63%"
"2019- 09- 24","79.78","81.90","82.08","79.13","8.91M","-2.36%"
"2019- 09- 23","81.71","82.40","83.24","81.64","2.85M","-1.21%"
"2019- 09- 20","82.71","82.73","83.34","81.90","3.54M","0.07%"
"2019- 09- 19","82.65","82.78","83.72","82.46","4.19M","-0.17%"
"2019- 09- 18","82.79","83.40","83.55","81.73","4.42M","-0.93%"
"2019- 09- 17","83.57","83.53","83.94","82.51","2.82M","-0.35%"
"2019- 09- 16","83.86","82.15","84.12","81.81","2.79M","1.75%"
"2019- 09- 13","82.42","82.74","83.57","82.21","3.60M","-0.25%"
"2019- 09- 12","82.63","83.60","83.67","81.88","3.46M","-0.90%"
"2019- 09- 11","83.38","81.70","83.56","81.59","5.04M","2.02%"
"2019- 09- 10","81.73","78.88","81.79","78.42","5.51M","3.04%"
"2019- 09- 09","79.32","80.30","80.32","78.77","3.87M","-0.19%"
"2019- 09- 06","79.47","80.48","80.88","79.35","3.13M","-1.08%"
"2019- 09- 05","80.34","79.93","80.86","79.13","4.69M","1.48%"
"2019- 09- 04","79.17","79.26","79.43","77.87","3.80M","0.65%"
"2019- 09- 03","78.66","79.88","80.85","78.27","4.97M","-2.13%"
"2019- 08- 30","80.37","81.47","81.52","79.80","2.33M","-0.91%"
"2019- 08- 29","81.11","80.93","81.38","80.19","2.87M","1.31%"
"2019- 08- 28","80.06","78.57","80.76","78.37","4.14M","1.44%"
"2019- 08- 27","78.92","80.74","81.23","78.31","5.09M","-1.60%"
"2019- 08- 26","80.20","80.14","80.51","79.39","3.98M","0.96%"
"2019- 08- 23","79.44","81.30","82.44","79.05","6.03M","-2.67%"
"2019- 08- 22","81.62","83.34","83.35","81.08","3.59M","-1.97%"
"2019- 08- 21","83.26","83.00","83.59","82.61","2.62M","0.96%"
"2019- 08- 20","82.47","83.06","83.54","82.19","4.79M","-1.10%"
"2019- 08- 19","83.39","83.45","83.74","82.65","3.45M","1.13%"
"2019- 08- 16","82.46","81.05","82.55","80.80","3.48M","2.65%"
"2019- 08- 15","80.33","81.60","81.72","80.17","4.61M","-1.13%"
"2019- 08- 14","81.25","82.15","82.63","81.15","10.76M","-2.82%"
"2019- 08- 13","83.61","82.19","84.63","82.11","3.15M","1.38%"
