"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 11- 02","62.92","62.44","62.92","62.10","165.31K","1.75%"
"2020- 10- 30","61.83","62.24","62.61","61.20","550.58K","-1.38%"
"2020- 10- 29","62.70","61.63","62.86","61.25","189.61K","1.31%"
"2020- 10- 28","61.89","62.42","62.71","61.81","203.22K","-3.08%"
"2020- 10- 27","63.85","64.41","64.54","63.78","110.28K","-0.78%"
"2020- 10- 26","64.36","64.93","65.01","63.57","119.65K","-2.23%"
"2020- 10- 23","65.82","65.88","65.88","65.14","82.33K","0.64%"
"2020- 10- 22","65.40","64.59","65.46","64.32","108.01K","1.62%"
"2020- 10- 21","64.36","65.00","65.11","64.34","190.79K","-0.83%"
"2020- 10- 20","64.90","65.16","65.57","64.78","70.94K","0.17%"
"2020- 10- 19","64.79","65.77","66.14","64.63","131.56K","-1.17%"
"2020- 10- 16","65.57","65.94","66.05","65.55","147.22K","-0.19%"
"2020- 10- 15","65.69","64.21","65.86","64.20","149.14K","1.07%"
"2020- 10- 14","65.00","65.79","66.17","64.98","161.60K","-1.06%"
"2020- 10- 13","65.69","65.64","65.89","65.19","115.48K","-0.66%"
"2020- 10- 12","66.13","65.86","66.29","65.63","190.49K","0.65%"
"2020- 10- 09","65.69","65.92","66.03","65.38","139.11K","0.54%"
"2020- 10- 08","65.35","65.24","65.47","64.89","223.14K","1.07%"
"2020- 10- 07","64.65","64.07","64.80","64.01","357.67K","2.32%"
"2020- 10- 06","63.19","63.92","64.97","63.13","330.50K","-0.40%"
"2020- 10- 05","63.44","62.43","63.50","62.43","511.22K","2.72%"
"2020- 10- 02","61.76","60.20","61.95","60.20","317.14K","0.52%"
"2020- 10- 01","61.44","60.92","61.45","60.41","730.73K","1.61%"
"2020- 09- 30","60.47","60.53","61.28","60.07","134.97K","0.22%"
"2020- 09- 29","60.33","60.54","60.63","59.78","301.00K","-0.53%"
"2020- 09- 28","60.65","59.97","60.67","59.88","157.17K","2.58%"
"2020- 09- 25","59.13","57.90","59.23","57.90","125.85K","1.70%"
"2020- 09- 24","58.14","58.07","59.10","57.35","220.91K","-0.08%"
"2020- 09- 23","58.19","59.91","60.31","58.13","135.28K","-2.97%"
"2020- 09- 22","59.97","59.53","60.02","59.01","76.81K","0.82%"
"2020- 09- 21","59.47","60.15","60.33","58.88","239.31K","-3.39%"
"2020- 09- 18","61.56","62.01","62.41","60.77","310.02K","-0.32%"
"2020- 09- 17","61.76","61.31","62.06","61.00","194.96K","-0.80%"
"2020- 09- 16","62.26","61.99","63.06","61.93","168.09K","0.96%"
"2020- 09- 15","61.67","62.12","62.20","61.51","132.69K","0.25%"
"2020- 09- 14","61.51","60.62","61.66","60.45","751.34K","2.53%"
"2020- 09- 11","59.99","60.74","60.74","59.37","165.84K","-1.01%"
"2020- 09- 10","60.60","61.59","62.00","60.53","441.50K","-1.10%"
"2020- 09- 09","61.28","60.98","61.55","60.76","98.67K","1.51%"
"2020- 09- 08","60.37","60.79","61.44","60.20","180.38K","-1.95%"
"2020- 09- 04","61.57","62.71","62.78","60.21","270.72K","-0.80%"
"2020- 09- 03","62.06","63.74","63.79","61.72","195.33K","-2.80%"
"2020- 09- 02","63.85","63.58","64.07","62.97","198.26K","0.74%"
"2020- 09- 01","63.38","62.58","63.40","62.24","516.91K","1.08%"
"2020- 08- 31","62.70","63.30","63.38","62.63","275.66K","-0.99%"
"2020- 08- 28","63.33","63.16","63.33","62.78","240.12K","0.85%"
"2020- 08- 27","62.79","62.85","63.25","62.42","129.83K","0.23%"
"2020- 08- 26","62.65","63.06","63.16","62.58","269.61K","-0.69%"
"2020- 08- 25","63.08","63.26","63.26","62.46","89.87K","0.13%"
"2020- 08- 24","63.00","62.78","63.00","62.28","196.21K","1.16%"
"2020- 08- 21","62.28","62.47","62.72","62.00","132.14K","-0.84%"
"2020- 08- 20","62.81","62.43","63.06","62.35","185.97K","-0.36%"
"2020- 08- 19","63.03","63.29","63.63","62.96","75.13K","-0.02%"
"2020- 08- 18","63.04","63.65","63.67","62.80","127.26K","-0.94%"
"2020- 08- 17","63.65","63.53","63.66","63.17","86.36K","0.60%"
"2020- 08- 14","63.26","62.99","63.55","62.88","100.60K","-0.09%"
"2020- 08- 13","63.32","63.34","63.85","63.15","163.54K","-0.31%"
"2020- 08- 12","63.51","64.01","64.01","63.12","119.81K","0.47%"
"2020- 08- 11","63.22","64.25","64.39","63.00","291.89K","-0.62%"
"2020- 08- 10","63.61","63.21","64.00","63.21","269.47K","1.06%"
"2020- 08- 07","62.94","61.87","62.97","61.73","175.53K","1.60%"
"2020- 08- 06","61.95","62.04","62.23","61.67","104.13K","-0.09%"
"2020- 08- 05","62.01","61.38","62.01","61.20","118.12K","1.96%"
"2020- 08- 04","60.81","60.27","60.82","60.09","140.11K","0.65%"
"2020- 08- 03","60.42","59.72","60.43","59.39","144.63K","1.70%"
"2020- 07- 31","59.41","59.78","59.78","58.33","249.35K","-0.93%"
"2020- 07- 30","59.97","59.24","60.06","58.99","214.05K","-0.30%"
"2020- 07- 29","60.15","59.30","60.21","59.30","367.11K","2.08%"
"2020- 07- 28","58.92","59.26","59.61","58.88","64.23K","-0.99%"
"2020- 07- 27","59.51","58.96","59.51","58.71","161.25K","1.10%"
"2020- 07- 24","58.87","59.32","59.57","58.67","127.50K","-1.52%"
"2020- 07- 23","59.78","59.67","60.50","59.13","222.83K","0.16%"
"2020- 07- 22","59.68","59.33","59.92","59.26","185.16K","0.15%"
"2020- 07- 21","59.59","59.47","60.06","59.36","258.73K","1.24%"
"2020- 07- 20","58.86","58.96","59.15","58.50","382.58K","-0.41%"
"2020- 07- 17","59.10","59.12","59.44","58.68","102.44K","0.45%"
"2020- 07- 16","58.83","58.88","59.12","58.42","260.09K","-0.76%"
"2020- 07- 15","59.28","58.63","59.54","58.42","435.57K","3.62%"
"2020- 07- 14","57.22","56.15","57.22","55.89","363.20K","1.70%"
"2020- 07- 13","56.26","57.49","58.25","56.17","760.25K","-1.16%"
"2020- 07- 10","56.92","56.06","56.99","55.88","343.13K","1.50%"
"2020- 07- 09","56.08","57.22","57.32","55.35","346.65K","-1.88%"
"2020- 07- 08","57.15","56.76","57.38","56.10","425.63K","0.66%"
"2020- 07- 07","56.78","57.28","57.74","56.63","200.12K","-1.83%"
"2020- 07- 06","57.84","58.58","58.62","57.62","154.47K","0.87%"
"2020- 07- 02","57.34","58.16","58.54","57.19","178.64K","0.24%"
"2020- 07- 01","57.20","57.80","58.20","56.94","177.97K","-0.86%"
"2020- 06- 30","57.69","56.74","57.85","56.72","339.59K","1.27%"
"2020- 06- 29","56.97","55.86","57.19","55.28","878.63K","3.15%"
"2020- 06- 26","55.23","56.33","56.33","55.00","767.80K","-2.31%"
"2020- 06- 25","56.53","55.37","56.63","55.01","368.69K","1.13%"
"2020- 06- 24","55.90","57.03","57.19","55.17","268.36K","-3.24%"
"2020- 06- 23","57.78","58.37","58.44","57.74","197.98K","0.43%"
"2020- 06- 22","57.53","56.76","57.59","56.14","299.77K","1.06%"
"2020- 06- 19","56.92","58.27","58.27","56.55","249.67K","-0.70%"
"2020- 06- 18","57.33","56.66","57.83","56.49","733.68K","0.04%"
"2020- 06- 17","57.30","58.49","58.55","57.22","284.11K","-1.85%"
"2020- 06- 16","58.38","59.00","59.24","57.09","621.25K","2.49%"
"2020- 06- 15","56.96","54.09","57.29","53.81","533.28K","2.33%"
"2020- 06- 12","55.67","56.67","56.75","54.09","1.12M","2.19%"
"2020- 06- 11","54.47","56.35","56.77","54.26","650.09K","-7.42%"
"2020- 06- 10","58.83","60.47","60.51","58.75","447.92K","-2.78%"
"2020- 06- 09","60.51","60.74","61.10","60.06","441.59K","-1.91%"
"2020- 06- 08","61.69","61.40","61.75","61.10","484.53K","2.09%"
"2020- 06- 05","60.43","60.85","61.27","60.28","896.43K","3.71%"
"2020- 06- 04","58.27","57.94","58.60","57.67","475.10K","0.09%"
"2020- 06- 03","58.22","57.91","58.79","57.64","1.21M","2.22%"
"2020- 06- 02","56.96","56.85","57.06","56.24","244.94K","0.85%"
"2020- 06- 01","56.47","56.11","56.97","55.89","1.06M","1.00%"
"2020- 05- 29","55.92","55.76","56.06","54.93","419.52K","-0.76%"
"2020- 05- 28","56.35","58.27","58.33","56.00","813.91K","-2.26%"
"2020- 05- 27","57.65","57.06","57.75","55.46","417.95K","3.28%"
"2020- 05- 26","55.81","56.19","56.50","55.76","406.98K","-48.60%"
"2020- 05- 22","108.58","108.44","108.76","107.12","51.44K","0.50%"
"2020- 05- 21","108.04","107.80","108.75","107.16","104.74K","0.17%"
"2020- 05- 20","107.86","106.87","108.53","106.70","171.40K","2.98%"
"2020- 05- 19","104.74","106.84","107.33","104.74","112.05K","-1.92%"
"2020- 05- 18","106.79","106.00","107.35","105.89","256.01K","5.89%"
"2020- 05- 15","100.85","98.77","100.85","97.97","112.61K","1.72%"
"2020- 05- 14","99.14","96.50","99.24","94.51","235.20K","0.35%"
"2020- 05- 13","98.79","101.07","101.50","97.65","275.10K","-3.40%"
"2020- 05- 12","102.27","106.52","106.52","102.23","156.47K","-3.62%"
"2020- 05- 11","106.11","105.15","107.01","104.26","233.01K","-0.43%"
"2020- 05- 08","106.57","104.78","106.67","104.12","129.38K","3.95%"
"2020- 05- 07","102.52","102.72","103.48","101.93","123.64K","1.34%"
"2020- 05- 06","101.16","102.52","103.26","100.96","166.54K","-0.72%"
"2020- 05- 05","101.89","103.21","104.52","101.56","234.81K","0.75%"
"2020- 05- 04","101.13","99.43","101.26","98.50","173.69K","0.17%"
"2020- 05- 01","100.96","102.33","102.66","99.30","346.78K","-3.81%"
"2020- 04- 30","104.96","106.84","107.03","104.82","432.75K","-3.63%"
"2020- 04- 29","108.91","107.19","110.21","106.23","658.11K","4.55%"
"2020- 04- 28","104.17","105.39","105.87","102.55","552.24K","1.75%"
"2020- 04- 27","102.38","99.74","103.42","99.74","295.54K","3.68%"
"2020- 04- 24","98.75","97.95","99.28","96.75","180.20K","1.74%"
"2020- 04- 23","97.06","96.72","98.90","96.35","273.61K","1.11%"
"2020- 04- 22","95.99","96.85","97.28","95.69","174.06K","1.07%"
"2020- 04- 21","94.97","94.75","95.95","93.85","182.65K","-2.32%"
"2020- 04- 20","97.23","96.41","98.93","95.91","152.15K","-1.09%"
"2020- 04- 17","98.30","97.75","98.77","96.68","445.61K","4.19%"
"2020- 04- 16","94.35","95.23","95.24","92.31","468.67K","-0.62%"
"2020- 04- 15","94.94","95.16","95.93","94.16","588.39K","-4.14%"
"2020- 04- 14","99.04","99.50","100.54","97.72","750.93K","1.99%"
"2020- 04- 13","97.11","99.12","99.41","95.98","494.35K","-2.50%"
"2020- 04- 09","99.60","97.54","100.31","97.54","905.70K","4.44%"
"2020- 04- 08","95.37","92.56","95.95","91.49","442.94K","4.66%"
"2020- 04- 07","91.12","94.42","95.53","90.53","1.43M","0.41%"
"2020- 04- 06","90.75","87.62","91.24","87.62","751.62K","7.66%"
"2020- 04- 03","84.29","86.18","86.94","82.70","976.68K","-3.01%"
"2020- 04- 02","86.91","85.14","88.82","84.30","1.03M","1.13%"
"2020- 04- 01","85.94","88.01","88.90","85.01","831.92K","-6.80%"
"2020- 03- 31","92.21","92.20","93.53","90.21","868.34K","-0.53%"
"2020- 03- 30","92.70","91.20","92.82","89.34","618.23K","2.19%"
"2020- 03- 27","90.71","91.14","93.27","89.34","1.47M","-3.84%"
"2020- 03- 26","94.33","89.98","94.49","89.91","939.35K","5.98%"
"2020- 03- 25","89.01","88.32","91.48","85.67","1.21M","1.41%"
"2020- 03- 24","87.77","85.00","87.77","84.50","758.28K","9.63%"
"2020- 03- 23","80.06","82.02","82.02","77.19","1.49M","-1.68%"
"2020- 03- 20","81.43","85.49","87.35","80.83","2.33M","-3.17%"
"2020- 03- 19","84.10","78.59","85.73","77.00","1.12M","4.84%"
"2020- 03- 18","80.22","82.06","85.80","77.41","1.63M","-8.06%"
"2020- 03- 17","87.25","84.72","88.69","81.05","811.97K","4.33%"
"2020- 03- 16","83.63","85.00","89.44","79.95","615.04K","-13.47%"
"2020- 03- 13","96.65","94.78","96.65","88.45","1.38M","7.89%"
"2020- 03- 12","89.58","94.32","96.58","89.29","1.26M","-11.37%"
"2020- 03- 11","101.07","105.28","106.30","99.84","1.23M","-6.38%"
"2020- 03- 10","107.96","108.19","108.20","102.95","1.26M","3.07%"
"2020- 03- 09","104.74","107.73","110.66","104.71","697.76K","-9.77%"
"2020- 03- 06","116.08","114.72","117.29","113.37","301.50K","-1.93%"
"2020- 03- 05","118.37","119.61","120.35","116.97","223.24K","-3.33%"
"2020- 03- 04","122.45","120.74","122.49","119.38","180.59K","3.12%"
"2020- 03- 03","118.75","121.46","123.84","117.66","294.38K","-2.17%"
"2020- 03- 02","121.39","118.82","121.46","116.91","430.08K","2.70%"
"2020- 02- 28","118.20","115.98","118.93","115.68","825.34K","-1.24%"
"2020- 02- 27","119.69","121.60","124.47","119.56","607.74K","-3.55%"
"2020- 02- 26","124.09","126.20","127.32","123.95","219.03K","-1.32%"
"2020- 02- 25","125.75","130.56","130.78","125.34","368.62K","-3.41%"
"2020- 02- 24","130.19","129.98","130.87","129.45","141.35K","-3.03%"
"2020- 02- 21","134.26","135.11","135.26","133.67","175.95K","-0.95%"
"2020- 02- 20","135.55","134.89","135.80","133.87","208.31K","0.15%"
"2020- 02- 19","135.35","135.10","135.85","134.88","112.11K","0.60%"
"2020- 02- 18","134.54","134.62","135.02","133.75","213.37K","-0.20%"
"2020- 02- 14","134.81","135.52","135.52","134.47","89.16K","-0.38%"
"2020- 02- 13","135.33","134.40","135.68","134.27","175.75K","0.19%"
"2020- 02- 12","135.07","134.95","135.15","134.41","102.31K","0.72%"
"2020- 02- 11","134.10","134.04","134.92","133.68","241.30K","0.71%"
"2020- 02- 10","133.16","132.26","133.26","132.15","279.65K","0.54%"
"2020- 02- 07","132.44","133.55","133.55","132.07","216.79K","-1.27%"
"2020- 02- 06","134.14","134.91","135.05","133.99","240.85K","-0.14%"
"2020- 02- 05","134.33","133.70","134.56","133.13","354.62K","1.48%"
"2020- 02- 04","132.37","132.03","132.75","131.87","143.86K","1.56%"
"2020- 02- 03","130.34","129.74","130.87","129.71","326.46K","1.14%"
"2020- 01- 31","128.87","131.12","131.34","128.57","347.05K","-2.08%"
"2020- 01- 30","131.61","130.76","131.82","130.10","327.50K","-0.09%"
"2020- 01- 29","131.73","132.61","132.93","131.68","225.94K","-0.45%"
"2020- 01- 28","132.33","132.11","132.82","131.88","237.51K","0.81%"
"2020- 01- 27","131.27","130.71","132.07","130.46","336.23K","-1.11%"
"2020- 01- 24","132.75","135.00","135.00","131.92","503.20K","-1.41%"
"2020- 01- 23","134.65","134.20","134.87","132.91","230.82K","0.04%"
"2020- 01- 22","134.59","135.05","135.38","134.32","308.28K","-0.08%"
"2020- 01- 21","134.70","135.24","135.32","134.39","206.78K","-0.71%"
"2020- 01- 17","135.67","136.75","136.80","135.50","117.13K","-0.32%"
"2020- 01- 16","136.11","135.38","136.40","135.32","148.73K","1.27%"
"2020- 01- 15","134.40","133.48","134.88","133.48","217.93K","0.45%"
"2020- 01- 14","133.80","132.66","134.57","132.51","359.52K","0.41%"
"2020- 01- 13","133.25","132.43","133.34","131.83","120.24K","0.70%"
"2020- 01- 10","132.33","132.98","133.05","131.91","254.34K","-0.50%"
"2020- 01- 09","133.00","133.45","133.67","132.74","290.09K","0.17%"
"2020- 01- 08","132.78","132.38","133.35","132.38","212.29K","0.25%"
"2020- 01- 07","132.45","132.43","132.79","131.92","155.19K","-0.24%"
"2020- 01- 06","132.77","131.65","132.97","131.39","165.86K","0.18%"
"2020- 01- 03","132.53","131.57","132.87","131.57","275.61K","-0.45%"
"2020- 01- 02","133.13","133.87","133.90","131.94","451.08K","-0.02%"
"2019- 12- 31","133.16","132.58","133.59","132.29","157.68K","0.24%"
"2019- 12- 30","132.84","133.30","133.53","132.18","281.68K","-0.27%"
"2019- 12- 27","133.20","134.18","134.18","132.92","162.71K","-0.46%"
"2019- 12- 26","133.82","133.98","134.09","133.62","107.81K","0.01%"
"2019- 12- 24","133.80","133.67","133.82","133.37","132.00K","0.19%"
"2019- 12- 23","133.54","133.48","133.61","132.82","72.86K","0.23%"
"2019- 12- 20","133.23","133.42","133.62","133.09","101.06K","0.20%"
"2019- 12- 19","132.96","132.70","133.02","132.50","80.81K","0.35%"
"2019- 12- 18","132.49","132.54","132.73","131.98","853.64K","0.16%"
"2019- 12- 17","132.28","131.82","132.28","131.52","59.56K","0.46%"
"2019- 12- 16","131.67","131.76","132.36","131.52","202.06K","0.30%"
"2019- 12- 13","131.27","131.69","132.53","130.74","168.33K","-0.52%"
"2019- 12- 12","131.95","130.87","132.71","130.56","186.90K","0.88%"
"2019- 12- 11","130.80","130.92","131.13","130.26","63.52K","0.00%"
"2019- 12- 10","130.80","130.63","131.01","130.30","84.64K","0.15%"
"2019- 12- 09","130.61","130.88","131.20","130.61","99.09K","-0.21%"
"2019- 12- 06","130.89","130.75","131.35","130.67","209.72K","1.17%"
"2019- 12- 05","129.37","129.82","130.00","129.03","133.80K","0.07%"
"2019- 12- 04","129.28","128.99","129.63","128.91","152.66K","0.68%"
"2019- 12- 03","128.41","127.71","128.45","127.16","240.44K","-0.33%"
"2019- 12- 02","128.83","130.41","130.41","128.62","488.54K","-0.96%"
"2019- 11- 29","130.08","130.54","130.87","130.04","90.48K","-0.66%"
"2019- 11- 27","130.94","130.50","130.98","130.35","97.59K","0.66%"
"2019- 11- 26","130.08","130.01","130.69","129.71","171.82K","0.13%"
"2019- 11- 25","129.91","127.92","130.09","127.82","189.89K","2.13%"
"2019- 11- 22","127.20","127.32","127.47","126.55","406.41K","0.34%"
"2019- 11- 21","126.77","127.70","127.80","126.46","127.83K","-0.57%"
"2019- 11- 20","127.50","127.48","128.31","126.49","257.43K","-0.36%"
"2019- 11- 19","127.96","127.95","128.41","127.31","114.75K","0.36%"
"2019- 11- 18","127.50","127.66","127.67","127.03","107.48K","-0.21%"
"2019- 11- 15","127.77","128.07","128.08","127.39","103.59K","0.53%"
"2019- 11- 14","127.10","126.99","127.75","126.97","141.98K","-0.06%"
"2019- 11- 13","127.18","126.85","127.43","126.40","211.58K","-0.40%"
"2019- 11- 12","127.69","127.77","128.52","127.45","164.32K","0.07%"
"2019- 11- 11","127.60","127.14","127.74","126.97","122.43K","-0.25%"
"2019- 11- 08","127.92","127.20","127.99","127.04","164.07K","0.25%"
"2019- 11- 07","127.60","128.36","128.77","127.23","128.88K","0.29%"
"2019- 11- 06","127.23","127.94","127.94","126.90","130.93K","-0.60%"
"2019- 11- 05","128.00","128.22","128.98","127.86","206.15K","0.13%"
"2019- 11- 04","127.84","128.03","128.30","127.42","130.61K","0.62%"
"2019- 11- 01","127.05","125.76","127.17","125.48","140.61K","1.65%"
"2019- 10- 31","124.99","125.48","125.56","124.05","461.28K","-0.62%"
"2019- 10- 30","125.77","126.16","126.16","124.88","270.72K","-0.32%"
"2019- 10- 29","126.18","125.56","126.50","125.39","216.10K","0.34%"
"2019- 10- 28","125.75","125.25","126.21","125.25","93.18K","0.94%"
"2019- 10- 25","124.58","123.91","125.07","123.83","117.06K","0.48%"
"2019- 10- 24","123.99","124.69","124.69","123.43","66.39K","-0.08%"
"2019- 10- 23","124.09","123.95","124.41","123.53","147.75K","0.09%"
"2019- 10- 22","123.98","124.17","124.64","123.68","98.71K","0.07%"
"2019- 10- 21","123.89","123.96","124.58","123.77","267.71K","0.95%"
"2019- 10- 18","122.73","122.90","123.41","121.79","120.16K","-0.41%"
"2019- 10- 17","123.24","122.60","123.42","122.36","135.90K","1.07%"
"2019- 10- 16","121.94","121.68","122.35","121.49","141.93K","0.16%"
"2019- 10- 15","121.74","120.86","122.18","120.50","75.65K","1.15%"
"2019- 10- 14","120.36","120.63","120.68","119.96","116.44K","-0.35%"
"2019- 10- 11","120.78","120.30","122.13","120.30","332.44K","1.75%"
"2019- 10- 10","118.70","118.39","119.38","118.29","175.57K","0.43%"
"2019- 10- 09","118.19","118.54","118.74","117.95","104.40K","0.33%"
"2019- 10- 08","117.80","118.66","118.92","117.49","299.51K","-1.55%"
"2019- 10- 07","119.66","119.49","120.62","119.10","193.06K","-0.25%"
"2019- 10- 04","119.96","118.98","119.96","118.32","152.26K","0.97%"
"2019- 10- 03","118.81","118.06","118.89","116.58","577.54K","0.35%"
"2019- 10- 02","118.40","118.58","118.61","117.29","318.01K","-0.80%"
"2019- 10- 01","119.35","122.36","123.24","119.22","466.10K","-1.93%"
"2019- 09- 30","121.70","121.83","122.38","121.26","135.73K","0.09%"
"2019- 09- 27","121.59","122.83","123.18","121.03","203.59K","-0.81%"
"2019- 09- 26","122.58","123.89","123.89","122.19","195.67K","-1.40%"
"2019- 09- 25","124.32","123.03","124.61","122.55","249.60K","1.02%"
"2019- 09- 24","123.07","125.38","125.38","122.68","245.84K","-1.57%"
"2019- 09- 23","125.03","124.64","125.45","124.35","324.35K","0.11%"
"2019- 09- 20","124.89","125.24","125.94","124.38","231.79K","-0.25%"
"2019- 09- 19","125.20","126.06","126.90","125.16","150.61K","-0.49%"
"2019- 09- 18","125.82","126.65","126.70","124.74","134.71K","-0.61%"
"2019- 09- 17","126.59","126.52","126.71","125.85","127.85K","-0.39%"
"2019- 09- 16","127.09","126.42","127.65","126.13","128.97K","0.47%"
"2019- 09- 13","126.50","126.94","127.77","126.42","237.74K","0.17%"
"2019- 09- 12","126.28","126.39","126.98","125.18","182.73K","-0.05%"
"2019- 09- 11","126.34","124.17","126.34","123.60","152.03K","2.09%"
"2019- 09- 10","123.75","122.14","123.77","121.41","113.60K","1.24%"
"2019- 09- 09","122.24","121.09","122.43","120.73","97.67K","1.39%"
"2019- 09- 06","120.56","121.27","121.60","120.56","60.79K","-0.48%"
"2019- 09- 05","121.14","120.56","122.16","120.16","201.09K","1.88%"
"2019- 09- 04","118.91","118.96","119.34","118.44","47.70K","0.80%"
"2019- 09- 03","117.97","118.62","119.19","117.47","140.32K","-1.41%"
"2019- 08- 30","119.66","120.45","120.55","119.13","78.77K","-0.26%"
"2019- 08- 29","119.97","119.14","120.09","119.08","86.30K","1.80%"
"2019- 08- 28","117.85","116.27","118.43","116.04","93.55K","1.22%"
"2019- 08- 27","116.43","119.01","119.01","116.43","143.74K","-1.58%"
"2019- 08- 26","118.30","118.08","118.30","117.24","107.08K","1.11%"
"2019- 08- 23","117.00","120.13","120.75","116.64","184.69K","-3.03%"
"2019- 08- 22","120.66","121.18","121.50","119.99","50.66K","-0.28%"
"2019- 08- 21","121.00","121.05","121.13","120.52","56.03K","0.91%"
"2019- 08- 20","119.91","120.65","120.65","119.91","61.91K","-0.68%"
"2019- 08- 19","120.73","120.94","121.36","120.67","100.03K","1.01%"
"2019- 08- 16","119.52","117.73","119.73","117.62","144.21K","2.16%"
"2019- 08- 15","116.99","117.93","117.93","116.49","164.11K","-0.48%"
"2019- 08- 14","117.56","118.95","118.98","117.21","266.00K","-2.69%"
"2019- 08- 13","120.81","119.27","122.03","118.79","137.35K","1.10%"
"2019- 08- 12","119.49","120.37","120.69","119.31","48.46K","-1.32%"
"2019- 08- 09","121.09","122.19","122.19","120.70","83.96K","-1.32%"
"2019- 08- 08","122.71","120.70","122.71","120.64","144.72K","2.11%"
"2019- 08- 07","120.17","118.89","120.33","118.00","258.79K","-0.02%"
"2019- 08- 06","120.19","119.88","120.35","118.52","134.31K","1.07%"
"2019- 08- 05","118.92","120.48","120.50","117.63","160.02K","-3.06%"
"2019- 08- 02","122.68","123.38","123.42","121.72","159.94K","-1.07%"
"2019- 08- 01","124.01","126.18","127.02","123.58","184.84K","-1.53%"
"2019- 07- 31","125.94","126.97","128.00","125.14","191.75K","-0.80%"
"2019- 07- 30","126.96","124.66","126.96","124.42","69.73K","1.16%"
"2019- 07- 29","125.50","126.33","126.51","125.15","55.23K","-0.66%"
"2019- 07- 26","126.33","125.08","126.54","125.08","69.80K","1.19%"
"2019- 07- 25","124.85","126.41","126.41","124.77","79.87K","-1.23%"
"2019- 07- 24","126.41","124.06","126.59","123.96","184.87K","1.58%"
"2019- 07- 23","124.44","123.97","124.44","123.49","45.10K","0.67%"
"2019- 07- 22","123.61","124.01","124.36","123.40","247.11K","-0.19%"
"2019- 07- 19","123.84","124.67","124.94","123.74","50.18K","-0.42%"
"2019- 07- 18","124.36","123.94","124.59","123.64","71.75K","0.27%"
"2019- 07- 17","124.02","124.89","124.89","123.65","47.18K","-0.70%"
"2019- 07- 16","124.90","124.77","125.58","124.47","77.14K","-0.03%"
"2019- 07- 15","124.94","125.96","125.96","124.58","59.60K","-0.47%"
