"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 08- 10","102.58","102.89","103.66","101.68","107.20K","-0.22%"
"2020- 08- 09","102.81","102.81","102.81","102.81","","0.00%"
"2020- 08- 08","102.81","102.81","102.81","102.81","","0.00%"
"2020- 08- 07","102.81","102.58","104.28","102.07","125.71K","0.09%"
"2020- 08- 06","102.72","100.79","102.86","100.55","105.19K","1.84%"
"2020- 08- 05","100.86","101.27","101.38","100.53","117.08K","0.17%"
"2020- 08- 04","100.69","100.19","100.88","100.01","115.38K","0.49%"
"2020- 08- 03","100.20","100.12","100.46","99.50","106.60K","0.30%"
"2020- 08- 02","99.90","99.90","99.90","99.90","","0.00%"
"2020- 07- 31","99.90","100.23","100.23","98.42","128.07K","1.05%"
"2020- 07- 30","98.86","97.60","98.97","97.18","100.95K","0.42%"
"2020- 07- 29","98.45","97.89","98.69","97.77","79.60K","1.03%"
"2020- 07- 28","97.45","98.09","98.53","97.35","84.53K","-0.78%"
"2020- 07- 27","98.22","97.76","98.41","97.47","102.37K","0.80%"
"2020- 07- 26","97.44","97.44","97.44","97.44","","0.00%"
"2020- 07- 25","97.44","97.44","97.44","97.44","","0.00%"
"2020- 07- 24","97.44","96.94","97.67","96.58","423.09K","-0.09%"
"2020- 07- 23","97.53","99.38","99.50","97.07","126.12K","-1.77%"
"2020- 07- 22","99.29","99.18","99.35","98.66","98.59K","-0.03%"
"2020- 07- 21","99.32","100.36","100.36","98.95","118.62K","-0.34%"
"2020- 07- 20","99.66","98.36","99.86","97.80","114.97K","1.17%"
"2020- 07- 17","98.51","98.90","98.90","97.64","143.87K","-0.32%"
"2020- 07- 16","98.83","97.94","98.88","97.51","135.12K","0.15%"
"2020- 07- 15","98.68","98.53","99.01","97.59","215.62K","0.79%"
"2020- 07- 14","97.91","96.06","97.96","95.56","211.56K","0.94%"
"2020- 07- 13","97.00","99.88","100.40","96.78","1.25M","-1.97%"
"2020- 07- 12","98.95","98.95","98.95","98.95","","0.00%"
"2020- 07- 11","98.95","98.95","98.95","98.95","","0.00%"
"2020- 07- 10","98.95","97.29","99.11","96.86","349.07K","1.62%"
"2020- 07- 09","97.37","97.75","97.83","95.94","89.07K","0.10%"
"2020- 07- 08","97.27","96.54","97.39","95.85","167.69K","0.95%"
"2020- 07- 07","96.35","96.45","97.74","96.20","85.88K","-0.38%"
"2020- 07- 06","96.72","96.01","96.95","95.81","200.64K","1.91%"
"2020- 07- 05","94.91","94.91","94.91","94.91","","0.00%"
"2020- 07- 04","94.91","94.91","94.91","94.91","","0.00%"
"2020- 07- 02","94.91","96.00","96.22","94.73","297.07K","-0.11%"
"2020- 07- 01","95.01","93.18","95.32","92.93","332.85K","2.13%"
"2020- 06- 30","93.03","91.88","93.25","91.46","477.68K","1.20%"
"2020- 06- 29","91.93","89.76","91.93","89.15","266.70K","2.12%"
"2020- 06- 26","90.02","93.57","93.67","89.86","248.88K","-4.20%"
"2020- 06- 25","93.97","93.44","94.12","92.55","156.26K","0.37%"
"2020- 06- 24","93.62","95.66","95.77","92.82","162.59K","-2.53%"
"2020- 06- 23","96.05","96.07","96.88","95.78","118.36K","0.66%"
"2020- 06- 22","95.42","95.07","95.50","94.66","141.59K","0.07%"
"2020- 06- 19","95.35","96.80","96.80","94.72","174.00K","-0.39%"
"2020- 06- 18","95.72","95.06","95.78","94.99","89.70K","0.35%"
"2020- 06- 17","95.39","95.66","96.11","94.73","99.76K","-0.10%"
"2020- 06- 16","95.49","96.46","96.46","94.12","504.14K","1.21%"
"2020- 06- 15","94.35","91.57","94.62","91.38","168.60K","1.30%"
"2020- 06- 12","93.14","94.27","94.59","91.36","235.57K","1.06%"
"2020- 06- 11","92.16","94.63","95.10","91.95","213.13K","-4.95%"
"2020- 06- 10","96.96","97.96","97.96","96.39","344.23K","-0.55%"
"2020- 06- 09","97.50","97.41","97.92","97.06","390.76K","-0.48%"
"2020- 06- 08","97.97","96.64","97.99","96.30","355.70K","1.53%"
"2020- 06- 07","96.49","96.49","96.49","96.49","","0.00%"
"2020- 06- 05","96.49","95.95","97.07","95.93","326.51K","1.77%"
"2020- 06- 04","94.81","95.17","95.56","94.09","174.89K","-0.63%"
"2020- 06- 03","95.41","95.25","95.67","94.97","145.38K","0.62%"
"2020- 06- 02","94.82","94.61","94.90","93.62","116.72K","0.43%"
"2020- 06- 01","94.41","93.06","94.52","93.00","301.32K","1.32%"
"2020- 05- 29","93.18","92.57","93.53","91.85","137.22K","0.53%"
"2020- 05- 28","92.69","93.10","94.11","92.33","252.90K","-0.89%"
"2020- 05- 27","93.52","93.02","93.52","91.42","221.72K","1.06%"
"2020- 05- 26","92.54","94.09","94.09","92.47","196.91K","0.46%"
"2020- 05- 22","92.12","91.78","92.21","91.14","599.92K","0.57%"
"2020- 05- 21","91.60","92.43","92.73","91.28","241.03K","-0.54%"
"2020- 05- 20","92.10","91.24","92.27","91.19","355.01K","2.41%"
"2020- 05- 19","89.93","90.00","91.05","89.66","159.69K","-0.30%"
"2020- 05- 18","90.20","89.32","90.54","89.01","494.99K","2.55%"
"2020- 05- 15","87.96","86.27","87.98","85.83","150.98K","1.25%"
"2020- 05- 14","86.87","85.31","86.88","84.36","165.67K","1.04%"
"2020- 05- 13","85.98","87.69","87.69","84.96","244.47K","-1.95%"
"2020- 05- 12","87.69","89.82","89.90","87.69","392.26K","-2.04%"
"2020- 05- 11","89.52","88.84","90.14","88.65","191.81K","0.03%"
"2020- 05- 08","89.49","88.87","89.68","88.56","180.24K","1.66%"
"2020- 05- 07","88.03","87.67","88.27","87.37","161.29K","1.66%"
"2020- 05- 06","86.59","87.36","87.69","86.58","123.31K","-0.24%"
"2020- 05- 05","86.80","87.01","87.82","86.64","122.85K","0.59%"
"2020- 05- 04","86.29","85.14","86.36","84.80","184.00K","0.56%"
"2020- 05- 03","85.81","85.81","85.81","85.81","","0.00%"
"2020- 05- 02","85.81","85.81","85.81","85.81","","0.00%"
"2020- 05- 01","85.81","86.05","87.02","85.18","130.53K","-1.54%"
"2020- 04- 30","87.15","87.72","87.97","86.47","338.72K","-0.54%"
"2020- 04- 29","87.62","86.48","88.33","86.38","161.50K","4.80%"
"2020- 04- 28","83.61","85.81","85.81","83.50","279.63K","-1.60%"
"2020- 04- 27","84.97","84.88","85.30","84.70","337.62K","1.00%"
"2020- 04- 24","84.13","83.12","84.16","82.31","135.23K","1.18%"
"2020- 04- 23","83.15","82.84","84.22","82.72","141.02K","0.86%"
"2020- 04- 22","82.44","82.49","83.04","81.82","102.28K","2.41%"
"2020- 04- 21","80.50","82.05","82.05","79.87","271.65K","-3.05%"
"2020- 04- 20","83.03","82.94","84.13","82.80","227.34K","-0.84%"
"2020- 04- 17","83.73","83.91","84.00","82.67","266.09K","1.70%"
"2020- 04- 16","82.33","82.65","82.66","81.38","370.32K","0.38%"
"2020- 04- 15","82.02","81.52","82.68","81.09","382.03K","-1.14%"
"2020- 04- 14","82.97","81.95","83.34","81.64","331.60K","3.18%"
"2020- 04- 13","80.41","80.26","80.50","78.67","245.67K","-0.10%"
"2020- 04- 09","80.49","80.81","81.19","79.70","342.44K","0.97%"
"2020- 04- 08","79.72","78.80","80.04","78.03","303.42K","2.38%"
"2020- 04- 07","77.87","79.87","79.95","77.52","352.59K","0.71%"
"2020- 04- 06","77.32","75.04","77.73","74.81","311.91K","6.80%"
"2020- 04- 03","72.40","74.01","74.20","71.50","359.55K","-2.31%"
"2020- 04- 02","74.11","72.85","74.49","72.72","304.42K","1.38%"
"2020- 04- 01","73.10","74.00","74.75","72.44","521.42K","-4.04%"
"2020- 03- 31","76.18","76.56","77.83","75.86","395.23K","-0.65%"
"2020- 03- 30","76.68","74.96","76.75","74.21","1.62M","3.01%"
"2020- 03- 28","74.44","74.44","74.44","74.44","","0.00%"
"2020- 03- 27","74.44","75.22","76.42","73.86","723.97K","-3.79%"
"2020- 03- 26","77.37","73.60","77.63","73.28","549.50K","5.74%"
"2020- 03- 25","73.17","74.27","76.27","71.83","800.04K","-0.87%"
"2020- 03- 24","73.81","72.57","73.81","71.66","486.32K","6.83%"
"2020- 03- 23","69.09","69.16","70.25","66.75","960.27K","-0.16%"
"2020- 03- 21","69.20","69.20","69.20","69.20","","0.00%"
"2020- 03- 20","69.20","73.61","73.82","68.98","421.95K","-4.55%"
"2020- 03- 19","72.50","70.02","74.42","68.93","688.80K","2.30%"
"2020- 03- 18","70.87","70.00","71.76","66.51","580.39K","-3.76%"
"2020- 03- 17","73.64","71.98","74.43","69.40","509.84K","3.98%"
"2020- 03- 16","70.82","71.64","75.30","70.51","443.29K","-11.42%"
"2020- 03- 14","79.95","79.95","79.95","79.95","","0.00%"
"2020- 03- 13","79.95","77.50","79.99","73.63","263.47K","8.75%"
"2020- 03- 12","73.52","75.55","78.10","72.21","686.62K","-9.23%"
"2020- 03- 11","81.00","82.91","83.15","79.75","401.09K","-4.57%"
"2020- 03- 10","84.88","83.68","84.94","80.72","991.61K","4.51%"
"2020- 03- 09","81.22","81.87","84.20","80.27","1.11M","-6.95%"
"2020- 03- 06","87.29","86.27","87.66","85.31","264.37K","-1.52%"
"2020- 03- 05","88.64","90.07","90.52","88.06","196.95K","-3.65%"
"2020- 03- 04","92.00","90.46","92.00","89.59","142.36K","3.30%"
"2020- 03- 03","89.06","92.09","93.08","88.64","415.49K","-3.10%"
"2020- 03- 02","91.91","89.92","91.92","88.44","302.63K","3.05%"
"2020- 02- 28","89.19","86.00","89.22","85.88","2.55M","0.20%"
"2020- 02- 27","89.01","90.63","92.05","89.01","246.67K","-3.85%"
"2020- 02- 26","92.57","93.41","94.48","92.11","359.97K","-0.57%"
"2020- 02- 25","93.10","96.04","96.19","92.91","251.53K","-2.54%"
"2020- 02- 24","95.53","95.71","96.34","94.93","239.85K","-3.28%"
"2020- 02- 21","98.77","99.79","99.90","98.49","92.67K","-1.40%"
"2020- 02- 20","100.17","100.51","100.74","99.39","199.94K","-0.43%"
"2020- 02- 19","100.60","100.53","100.95","100.17","289.18K","0.46%"
"2020- 02- 18","100.14","99.42","100.30","99.42","122.59K","0.61%"
"2020- 02- 17","99.53","99.53","99.53","99.53","","0.00%"
"2020- 02- 14","99.53","99.71","99.77","99.18","87.99K","-0.09%"
"2020- 02- 13","99.62","99.03","100.00","98.88","96.31K","0.10%"
"2020- 02- 12","99.52","99.00","99.65","98.97","76.32K","0.96%"
"2020- 02- 11","98.57","98.98","99.24","98.47","232.80K","0.24%"
"2020- 02- 10","98.33","97.46","98.33","97.31","127.50K","0.68%"
"2020- 02- 07","97.67","97.56","98.00","97.26","86.14K","-0.11%"
"2020- 02- 06","97.78","96.91","97.88","96.91","335.51K","1.22%"
"2020- 02- 05","96.60","97.39","97.39","96.18","230.25K","-0.02%"
"2020- 02- 04","96.62","96.03","96.65","95.38","453.53K","0.99%"
"2020- 02- 03","95.67","95.28","96.04","95.28","60.01K","1.23%"
"2020- 01- 31","94.51","95.92","95.92","94.25","208.09K","-1.47%"
"2020- 01- 30","95.92","94.80","95.97","94.53","145.96K","-0.72%"
"2020- 01- 29","96.62","97.48","97.50","96.46","196.21K","-0.50%"
"2020- 01- 28","97.11","96.63","97.44","96.28","68.30K","1.10%"
"2020- 01- 27","96.05","95.90","96.41","95.47","152.91K","-1.58%"
"2020- 01- 24","97.59","98.95","98.95","97.17","93.85K","-1.15%"
"2020- 01- 23","98.73","98.80","98.86","98.28","99.44K","-0.16%"
"2020- 01- 22","98.89","99.34","99.49","98.88","195.11K","-0.12%"
"2020- 01- 21","99.01","99.00","99.17","98.50","89.42K","-0.10%"
"2020- 01- 17","99.11","98.96","99.15","98.58","100.46K","0.67%"
"2020- 01- 16","98.45","98.19","98.50","97.98","91.51K","0.75%"
"2020- 01- 15","97.72","97.45","98.02","97.45","113.74K","0.43%"
"2020- 01- 14","97.30","97.35","97.63","97.02","167.79K","0.01%"
"2020- 01- 13","97.29","96.67","97.35","96.39","162.17K","0.93%"
"2020- 01- 10","96.39","96.92","96.92","96.21","96.16K","-0.22%"
"2020- 01- 09","96.60","96.90","97.05","96.22","91.78K","0.30%"
"2020- 01- 08","96.31","95.78","96.73","95.78","137.24K","0.51%"
"2020- 01- 07","95.82","95.75","96.12","95.48","226.05K","0.06%"
"2020- 01- 06","95.76","94.05","95.76","94.05","104.56K","1.18%"
"2020- 01- 03","94.64","94.09","95.00","94.09","220.36K","-0.40%"
"2020- 01- 02","95.02","94.46","95.02","94.10","187.69K","1.16%"
"2019- 12- 31","93.93","93.62","94.03","93.03","60.68K","0.15%"
"2019- 12- 30","93.79","94.74","94.74","93.67","83.67K","-0.95%"
"2019- 12- 27","94.69","95.13","95.13","94.55","45.48K","-0.19%"
"2019- 12- 26","94.87","94.31","94.88","94.29","38.32K","0.78%"
"2019- 12- 24","94.14","94.35","94.35","94.14","40.30K","-0.10%"
"2019- 12- 23","94.23","94.63","94.69","94.14","66.37K","-0.19%"
"2019- 12- 20","94.41","94.39","94.48","93.94","105.78K","0.43%"
"2019- 12- 19","94.01","93.20","94.01","93.20","194.89K","1.12%"
"2019- 12- 18","92.97","92.77","93.25","92.77","249.62K","0.49%"
"2019- 12- 17","92.52","92.70","92.71","92.26","58.47K","0.09%"
"2019- 12- 16","92.44","92.02","92.69","92.02","116.28K","0.63%"
"2019- 12- 13","91.86","91.96","92.32","91.62","148.97K","-0.21%"
"2019- 12- 12","92.05","92.07","92.76","91.72","94.94K","0.00%"
"2019- 12- 11","92.05","91.85","92.10","91.75","80.54K","0.34%"
"2019- 12- 10","91.74","91.93","92.05","91.52","550.30K","-0.38%"
"2019- 12- 09","92.09","92.40","92.86","92.06","74.93K","-0.39%"
"2019- 12- 06","92.45","92.45","92.65","92.33","98.01K","0.63%"
"2019- 12- 05","91.87","91.84","91.94","91.39","63.33K","0.31%"
"2019- 12- 04","91.59","91.52","91.86","91.36","69.54K","0.57%"
"2019- 12- 03","91.07","90.29","91.10","89.94","82.28K","-0.15%"
"2019- 12- 02","91.21","92.15","92.15","90.70","254.78K","-1.02%"
"2019- 11- 29","92.15","92.24","92.48","92.10","32.42K","-0.29%"
"2019- 11- 27","92.42","92.01","92.57","92.00","164.08K","0.55%"
"2019- 11- 26","91.91","91.87","91.92","91.55","72.29K","0.26%"
"2019- 11- 25","91.67","91.54","91.78","91.50","94.13K","0.38%"
"2019- 11- 22","91.32","91.45","91.55","91.03","44.57K","0.07%"
"2019- 11- 21","91.26","91.11","91.53","90.81","148.86K","0.14%"
"2019- 11- 20","91.13","91.36","91.58","90.37","221.74K","-0.68%"
"2019- 11- 19","91.75","92.00","92.00","91.38","111.28K","-0.13%"
"2019- 11- 18","91.87","91.41","91.99","91.05","192.11K","0.38%"
"2019- 11- 15","91.52","91.36","91.60","91.07","158.11K","0.62%"
"2019- 11- 14","90.96","90.51","91.05","90.47","90.27K","0.34%"
"2019- 11- 13","90.65","90.36","90.73","90.22","136.28K","0.03%"
"2019- 11- 12","90.62","90.66","90.91","90.35","1.19M","0.10%"
"2019- 11- 11","90.53","90.12","90.53","90.01","54.81K","-0.02%"
"2019- 11- 08","90.55","90.23","90.78","90.23","122.86K","0.42%"
"2019- 11- 07","90.17","89.95","90.82","89.77","231.43K","0.51%"
"2019- 11- 06","89.71","89.99","89.99","89.32","252.88K","-0.52%"
"2019- 11- 05","90.18","90.32","90.48","90.13","79.09K","-0.03%"
"2019- 11- 04","90.21","90.26","90.50","90.09","420.29K","0.36%"
"2019- 11- 01","89.89","89.70","89.89","89.26","49.43K","0.66%"
"2019- 10- 31","89.30","89.58","89.58","88.56","68.03K","0.28%"
"2019- 10- 30","89.05","89.09","89.30","88.65","63.53K","0.15%"
"2019- 10- 29","88.92","89.48","89.70","88.89","259.98K","-0.96%"
"2019- 10- 28","89.78","89.16","90.06","89.14","119.61K","1.26%"
"2019- 10- 25","88.66","88.04","89.04","88.02","59.86K","0.74%"
"2019- 10- 24","88.01","88.54","88.54","87.68","137.65K","-0.60%"
"2019- 10- 23","88.54","87.89","88.64","87.89","88.11K","0.59%"
"2019- 10- 22","88.02","88.75","88.75","87.94","76.16K","-0.82%"
"2019- 10- 21","88.75","88.61","88.94","88.61","40.55K","0.58%"
"2019- 10- 18","88.24","88.99","89.23","87.87","161.25K","-0.97%"
"2019- 10- 17","89.10","89.15","89.25","88.87","76.81K","0.55%"
"2019- 10- 16","88.61","88.30","88.68","88.30","129.04K","0.29%"
"2019- 10- 15","88.35","87.20","88.59","87.05","129.48K","1.49%"
"2019- 10- 14","87.05","87.15","87.20","86.87","51.50K","-0.17%"
"2019- 10- 11","87.20","87.01","87.88","87.01","134.79K","1.11%"
"2019- 10- 10","86.24","85.73","86.57","85.73","61.04K","0.48%"
"2019- 10- 09","85.83","85.79","86.08","85.51","240.61K","0.70%"
"2019- 10- 08","85.23","86.02","86.18","85.23","89.29K","-1.43%"
"2019- 10- 07","86.47","86.32","87.04","86.14","81.79K","-0.08%"
"2019- 10- 04","86.54","85.74","86.62","85.71","59.66K","1.26%"
"2019- 10- 03","85.46","84.81","85.46","83.69","259.81K","0.80%"
"2019- 10- 02","84.78","85.35","85.35","84.40","150.43K","-1.29%"
"2019- 10- 01","85.89","87.02","87.30","85.83","108.69K","-0.93%"
"2019- 09- 30","86.70","86.45","86.86","86.35","66.42K","0.43%"
"2019- 09- 27","86.33","87.52","87.60","85.72","95.34K","-1.05%"
"2019- 09- 26","87.25","87.82","87.82","86.56","81.96K","-1.11%"
"2019- 09- 25","88.23","87.24","88.34","86.76","155.70K","1.13%"
"2019- 09- 24","87.24","89.07","89.07","86.93","389.77K","-1.65%"
"2019- 09- 23","88.70","88.64","88.86","88.33","67.51K","-0.29%"
"2019- 09- 20","88.96","89.49","89.53","88.52","99.09K","-0.54%"
"2019- 09- 19","89.44","89.65","89.92","89.28","53.82K","-0.09%"
"2019- 09- 18","89.52","89.61","89.61","88.62","63.34K","-0.26%"
"2019- 09- 17","89.75","89.57","89.75","89.14","166.05K","0.20%"
"2019- 09- 16","89.57","89.56","89.79","89.23","77.46K","-0.57%"
"2019- 09- 13","90.08","90.17","90.35","89.85","64.23K","-0.12%"
"2019- 09- 12","90.19","90.20","90.55","89.98","353.03K","0.33%"
"2019- 09- 11","89.89","89.00","89.95","89.00","1.13M","1.02%"
"2019- 09- 10","88.98","88.52","89.17","88.48","297.88K","0.06%"
"2019- 09- 09","88.93","89.24","89.46","88.54","76.16K","0.16%"
"2019- 09- 06","88.79","88.90","88.99","88.51","233.95K","-0.05%"
"2019- 09- 05","88.83","88.36","88.88","88.33","139.07K","1.40%"
"2019- 09- 04","87.60","86.93","87.78","86.93","106.74K","1.47%"
"2019- 09- 03","86.33","86.70","86.93","86.08","63.12K","-0.96%"
"2019- 08- 30","87.17","87.67","87.67","86.77","86.60K","-0.01%"
"2019- 08- 29","87.18","86.79","87.51","86.68","74.24K","1.34%"
"2019- 08- 28","86.03","85.27","86.15","85.07","72.64K","0.41%"
"2019- 08- 27","85.68","86.44","86.50","85.53","54.04K","-0.15%"
"2019- 08- 26","85.81","85.19","85.81","84.86","112.53K","1.51%"
"2019- 08- 23","84.53","86.43","86.98","84.32","91.18K","-2.55%"
"2019- 08- 22","86.74","87.07","87.28","86.09","60.61K","-0.29%"
"2019- 08- 21","86.99","87.18","87.18","86.77","112.80K","0.43%"
"2019- 08- 20","86.62","87.03","87.15","86.60","51.92K","-0.77%"
"2019- 08- 19","87.29","86.96","87.60","86.96","99.48K","1.38%"
"2019- 08- 16","86.10","85.75","86.24","85.59","102.71K","1.22%"
"2019- 08- 15","85.06","84.99","85.47","84.47","128.22K","0.33%"
"2019- 08- 14","84.78","86.40","86.40","84.74","147.74K","-3.20%"
"2019- 08- 13","87.58","86.24","88.23","86.24","423.02K","1.45%"
