"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 06- 16","191.92","191.89","193.06","189.06","299.33K","2.24%"
"2020- 06- 15","187.71","183.66","188.61","182.66","179.69K","0.72%"
"2020- 06- 12","186.36","189.20","189.76","183.00","296.71K","0.63%"
"2020- 06- 11","185.20","193.71","193.80","184.61","513.02K","-5.53%"
"2020- 06- 10","196.05","197.03","197.44","194.94","185.51K","-0.09%"
"2020- 06- 09","196.23","197.74","198.68","195.98","690.20K","-0.97%"
"2020- 06- 08","198.15","196.61","198.24","195.44","204.47K","0.77%"
"2020- 06- 07","196.64","196.64","196.64","196.64","","0.00%"
"2020- 06- 05","196.64","195.11","198.00","193.70","280.35K","1.58%"
"2020- 06- 04","193.59","194.56","195.56","192.36","223.03K","-0.99%"
"2020- 06- 03","195.52","196.98","196.98","195.07","281.08K","-0.42%"
"2020- 06- 02","196.34","195.43","196.34","193.70","212.92K","0.66%"
"2020- 06- 01","195.06","195.58","195.69","193.75","227.15K","-0.79%"
"2020- 05- 29","196.62","194.75","196.80","192.18","352.56K","1.19%"
"2020- 05- 28","194.31","193.44","196.45","193.44","267.94K","1.13%"
"2020- 05- 27","192.14","190.96","192.29","187.36","363.15K","0.83%"
"2020- 05- 26","190.55","194.58","194.58","190.14","269.71K","-0.25%"
"2020- 05- 22","191.02","190.35","191.05","189.48","136.61K","0.32%"
"2020- 05- 21","190.41","191.23","191.23","189.28","346.84K","-0.59%"
"2020- 05- 20","191.54","192.25","193.25","191.20","236.27K","0.32%"
"2020- 05- 19","190.92","193.13","193.66","190.84","269.55K","-1.27%"
"2020- 05- 18","193.37","195.00","196.09","193.22","482.71K","1.08%"
"2020- 05- 15","191.30","188.65","191.31","188.46","250.59K","1.14%"
"2020- 05- 14","189.14","185.57","189.24","185.33","258.37K","0.86%"
"2020- 05- 13","187.53","189.80","190.99","185.91","286.95K","-1.30%"
"2020- 05- 12","190.00","194.22","194.41","190.00","303.37K","-1.58%"
"2020- 05- 11","193.06","188.48","193.53","188.46","783.81K","2.01%"
"2020- 05- 08","189.26","190.17","190.17","188.69","213.65K","0.62%"
"2020- 05- 07","188.10","189.83","189.94","187.89","298.66K","0.15%"
"2020- 05- 06","187.82","190.63","190.63","187.73","329.90K","-0.67%"
"2020- 05- 05","189.09","187.04","190.67","186.38","303.38K","2.11%"
"2020- 05- 04","185.19","184.07","185.40","183.22","286.16K","0.31%"
"2020- 05- 03","184.62","184.62","184.62","184.62","","0.00%"
"2020- 05- 02","184.62","184.62","184.62","184.62","","0.00%"
"2020- 05- 01","184.62","186.32","186.32","182.91","356.28K","-2.02%"
"2020- 04- 30","188.42","188.97","190.16","187.69","354.68K","-0.77%"
"2020- 04- 29","189.89","190.87","191.13","188.40","258.79K","0.99%"
"2020- 04- 28","188.02","193.82","193.91","187.76","516.15K","-2.14%"
"2020- 04- 27","192.13","191.02","192.90","190.64","402.52K","1.40%"
"2020- 04- 24","189.48","188.03","189.77","186.72","241.84K","1.55%"
"2020- 04- 23","186.59","186.74","189.42","186.33","308.26K","0.65%"
"2020- 04- 22","185.38","185.65","186.24","183.95","219.41K","1.61%"
"2020- 04- 21","182.45","185.34","186.04","182.13","307.59K","-3.15%"
"2020- 04- 20","188.38","187.52","191.00","187.03","697.78K","-0.49%"
"2020- 04- 17","189.31","190.87","190.92","186.41","628.61K","2.41%"
"2020- 04- 16","184.86","182.34","185.20","181.62","335.07K","2.27%"
"2020- 04- 15","180.75","179.90","182.04","178.52","348.38K","-0.81%"
"2020- 04- 14","182.22","179.91","182.74","179.37","527.15K","3.37%"
"2020- 04- 13","176.28","177.98","177.98","173.82","403.74K","-0.82%"
"2020- 04- 09","177.74","178.19","178.72","176.32","487.37K","0.91%"
"2020- 04- 08","176.14","171.20","177.31","168.89","356.96K","3.94%"
"2020- 04- 07","169.47","175.18","175.63","169.26","503.80K","-0.81%"
"2020- 04- 06","170.85","167.69","171.70","166.74","301.89K","5.38%"
"2020- 04- 03","162.13","163.56","164.59","160.36","294.73K","-1.12%"
"2020- 04- 02","163.97","158.80","164.00","157.46","251.55K","2.74%"
"2020- 04- 01","159.59","161.20","162.25","158.05","423.59K","-3.91%"
"2020- 03- 31","166.09","167.67","168.05","164.77","511.42K","-0.41%"
"2020- 03- 30","166.77","162.01","167.37","162.01","1.19M","4.30%"
"2020- 03- 28","159.90","159.90","159.90","159.90","","0.00%"
"2020- 03- 27","159.90","159.35","163.74","158.33","587.24K","-2.07%"
"2020- 03- 26","163.28","153.90","164.04","153.90","682.55K","6.74%"
"2020- 03- 25","152.97","151.79","158.23","149.25","496.97K","1.28%"
"2020- 03- 24","151.04","147.18","151.57","146.12","588.26K","7.92%"
"2020- 03- 23","139.96","145.62","145.99","138.11","625.75K","-4.14%"
"2020- 03- 21","146.00","146.00","146.00","146.00","","0.00%"
"2020- 03- 20","146.00","154.07","155.88","146.00","578.34K","-4.24%"
"2020- 03- 19","152.47","152.44","155.50","149.31","563.52K","-0.86%"
"2020- 03- 18","153.79","150.95","157.04","146.64","494.34K","-3.38%"
"2020- 03- 17","159.17","153.97","160.92","151.06","668.80K","6.11%"
"2020- 03- 16","150.00","153.02","161.89","150.00","663.41K","-11.05%"
"2020- 03- 14","168.64","168.64","168.64","168.64","","0.00%"
"2020- 03- 13","168.64","165.26","168.66","155.86","473.51K","7.20%"
"2020- 03- 12","157.32","160.00","166.66","157.31","1.10M","-7.91%"
"2020- 03- 11","170.83","173.88","174.84","168.68","262.37K","-4.16%"
"2020- 03- 10","178.25","177.31","178.29","169.97","335.27K","3.15%"
"2020- 03- 09","172.81","171.51","177.16","170.00","715.09K","-5.37%"
"2020- 03- 06","182.61","178.75","183.28","178.42","442.72K","-0.90%"
"2020- 03- 05","184.26","184.52","186.97","182.13","261.54K","-2.18%"
"2020- 03- 04","188.37","184.54","188.54","183.18","818.83K","5.59%"
"2020- 03- 03","178.39","183.77","186.71","176.17","315.44K","-2.61%"
"2020- 03- 02","183.17","176.00","183.17","174.69","493.16K","4.50%"
"2020- 02- 28","175.29","172.05","175.29","170.50","1.46M","-1.14%"
"2020- 02- 27","177.32","180.90","184.06","177.32","341.57K","-3.27%"
"2020- 02- 26","183.32","184.55","186.72","182.89","356.98K","-0.33%"
"2020- 02- 25","183.92","190.18","190.72","183.15","406.00K","-2.99%"
"2020- 02- 24","189.58","190.89","191.75","188.55","373.79K","-3.19%"
"2020- 02- 21","195.82","195.25","195.93","194.40","376.97K","-0.06%"
"2020- 02- 20","195.94","196.70","196.83","194.02","151.21K","-0.65%"
"2020- 02- 19","197.23","196.63","197.53","196.21","103.55K","0.55%"
"2020- 02- 18","196.15","196.52","196.85","195.39","155.38K","-0.27%"
"2020- 02- 17","196.69","196.69","196.69","196.69","","0.00%"
"2020- 02- 14","196.69","196.57","196.81","195.66","87.77K","0.23%"
"2020- 02- 13","196.24","196.41","197.10","195.81","121.27K","-0.44%"
"2020- 02- 12","197.10","197.50","197.73","196.33","103.22K","0.21%"
"2020- 02- 11","196.68","196.11","196.78","195.82","266.62K","0.62%"
"2020- 02- 10","195.47","193.73","195.47","193.27","79.67K","0.65%"
"2020- 02- 07","194.21","195.58","195.88","193.90","117.89K","-0.86%"
"2020- 02- 06","195.89","196.26","196.26","195.01","127.25K","0.16%"
"2020- 02- 05","195.58","193.38","196.24","193.31","209.93K","1.79%"
"2020- 02- 04","192.14","190.93","192.82","190.82","310.47K","1.82%"
"2020- 02- 03","188.70","188.11","189.95","188.11","456.42K","0.94%"
"2020- 01- 31","186.95","190.02","190.02","186.29","356.12K","-1.91%"
"2020- 01- 30","190.59","190.80","190.80","188.89","258.74K","-0.70%"
"2020- 01- 29","191.93","192.75","193.28","191.93","195.78K","-0.24%"
"2020- 01- 28","192.40","191.94","193.07","191.36","243.75K","0.61%"
"2020- 01- 27","191.23","190.16","191.97","190.01","251.11K","-0.73%"
"2020- 01- 24","192.63","196.24","196.24","192.21","1.04M","-1.77%"
"2020- 01- 23","196.10","197.00","197.63","194.87","191.49K","-0.50%"
"2020- 01- 22","197.09","197.29","197.80","196.90","154.94K","0.15%"
"2020- 01- 21","196.80","196.29","197.42","196.29","393.71K","-0.02%"
"2020- 01- 17","196.84","197.42","197.61","196.61","123.06K","-0.11%"
"2020- 01- 16","197.05","196.75","197.12","195.97","168.68K","0.65%"
"2020- 01- 15","195.78","194.39","196.33","194.39","170.75K","0.86%"
"2020- 01- 14","194.12","192.47","194.39","191.83","176.74K","0.67%"
"2020- 01- 13","192.82","193.99","193.99","192.09","152.93K","-0.41%"
"2020- 01- 10","193.62","194.33","194.54","193.31","132.56K","0.04%"
"2020- 01- 09","193.54","193.21","194.08","192.93","110.74K","0.52%"
"2020- 01- 08","192.54","191.40","193.44","191.36","248.87K","0.64%"
"2020- 01- 07","191.32","191.45","191.61","190.24","146.44K","-0.17%"
"2020- 01- 06","191.65","189.28","191.72","189.28","188.02K","0.66%"
"2020- 01- 03","190.39","190.00","191.43","189.00","197.19K","-0.87%"
"2020- 01- 02","192.07","192.57","192.91","190.62","505.13K","0.17%"
"2019- 12- 31","191.74","191.00","191.85","190.50","131.93K","0.28%"
"2019- 12- 30","191.20","192.55","192.88","190.98","190.19K","-0.73%"
"2019- 12- 27","192.60","193.18","193.18","192.10","81.68K","0.01%"
"2019- 12- 26","192.59","193.27","193.35","192.22","129.23K","-0.25%"
"2019- 12- 24","193.07","193.13","193.13","192.37","61.33K","0.08%"
"2019- 12- 23","192.92","192.63","193.28","192.13","195.99K","0.49%"
"2019- 12- 20","191.98","191.47","192.45","191.41","217.54K","0.67%"
"2019- 12- 19","190.71","190.75","190.92","190.16","198.58K","0.35%"
"2019- 12- 18","190.04","190.08","190.42","189.54","173.64K","0.16%"
"2019- 12- 17","189.74","190.52","190.72","189.47","132.42K","-0.12%"
"2019- 12- 16","189.97","189.01","190.67","189.01","165.93K","0.72%"
"2019- 12- 13","188.62","188.75","189.73","187.85","110.37K","0.05%"
"2019- 12- 12","188.53","187.13","189.32","187.01","126.19K","0.81%"
"2019- 12- 11","187.02","187.19","187.68","186.70","223.73K","0.04%"
"2019- 12- 10","186.94","186.49","187.22","185.84","183.62K","0.16%"
"2019- 12- 09","186.65","188.06","188.49","186.60","423.67K","-0.68%"
"2019- 12- 06","187.93","187.61","188.50","187.02","116.44K","0.69%"
"2019- 12- 05","186.64","186.98","187.17","185.22","142.90K","-0.13%"
"2019- 12- 04","186.89","186.00","187.15","185.83","95.22K","0.90%"
"2019- 12- 03","185.23","183.91","185.38","183.59","295.50K","-0.06%"
"2019- 12- 02","185.35","186.77","186.77","184.78","169.69K","-0.60%"
"2019- 11- 29","186.47","186.70","187.00","186.24","85.43K","-0.26%"
"2019- 11- 27","186.96","186.35","187.28","186.16","393.69K","0.52%"
"2019- 11- 26","186.00","186.19","186.44","185.44","789.02K","-0.06%"
"2019- 11- 25","186.11","184.43","186.17","184.43","448.98K","1.36%"
"2019- 11- 22","183.62","183.22","183.77","182.74","240.08K","0.43%"
"2019- 11- 21","182.84","182.63","182.95","181.38","188.81K","0.16%"
"2019- 11- 20","182.54","182.24","183.08","181.32","208.06K","0.02%"
"2019- 11- 19","182.51","181.58","182.83","181.38","460.79K","0.88%"
"2019- 11- 18","180.92","181.40","182.33","180.81","191.06K","-0.31%"
"2019- 11- 15","181.49","178.46","181.64","178.42","225.03K","2.06%"
"2019- 11- 14","177.82","177.72","178.00","176.81","117.66K","0.03%"
"2019- 11- 13","177.77","177.08","178.29","176.75","131.99K","0.10%"
"2019- 11- 12","177.60","176.83","178.30","176.83","95.58K","0.52%"
"2019- 11- 11","176.69","176.66","177.05","176.00","83.80K","-0.34%"
"2019- 11- 08","177.29","175.75","177.30","175.56","131.39K","0.81%"
"2019- 11- 07","175.86","176.16","176.44","175.33","97.70K","0.38%"
"2019- 11- 06","175.20","174.90","175.62","174.60","246.92K","0.31%"
"2019- 11- 05","174.65","176.24","176.32","174.65","134.09K","-0.85%"
"2019- 11- 04","176.14","177.34","177.75","176.07","185.27K","-0.25%"
"2019- 11- 01","176.58","176.74","177.75","176.29","462.45K","0.50%"
"2019- 10- 31","175.70","175.85","176.02","174.70","251.27K","-0.24%"
"2019- 10- 30","176.13","175.48","176.17","174.63","458.76K","0.48%"
"2019- 10- 29","175.28","173.50","175.70","173.18","267.28K","1.21%"
"2019- 10- 28","173.18","171.79","173.54","171.79","489.55K","1.06%"
"2019- 10- 25","171.36","170.57","171.78","170.22","78.05K","0.33%"
"2019- 10- 24","170.79","172.06","172.06","170.38","121.86K","-0.54%"
"2019- 10- 23","171.71","170.93","172.33","170.90","107.81K","0.54%"
"2019- 10- 22","170.79","171.76","172.87","170.78","146.34K","0.09%"
"2019- 10- 21","170.63","171.37","171.41","170.39","183.69K","-0.01%"
"2019- 10- 18","170.64","170.78","171.35","169.74","107.66K","-0.41%"
"2019- 10- 17","171.35","170.50","171.82","170.29","117.12K","0.76%"
"2019- 10- 16","170.05","169.99","170.81","169.80","79.11K","-0.04%"
"2019- 10- 15","170.11","168.76","170.60","168.76","172.45K","1.83%"
"2019- 10- 14","167.06","167.06","167.89","166.85","80.78K","-0.09%"
"2019- 10- 11","167.21","167.35","169.04","167.13","235.71K","0.96%"
"2019- 10- 10","165.62","164.43","166.20","164.37","146.67K","0.47%"
"2019- 10- 09","164.85","164.66","165.28","164.26","161.93K","0.66%"
"2019- 10- 08","163.77","165.65","165.70","163.74","192.70K","-1.86%"
"2019- 10- 07","166.87","167.09","168.13","166.72","141.23K","-0.41%"
"2019- 10- 04","167.55","165.64","167.66","165.64","154.75K","1.39%"
"2019- 10- 03","165.26","163.35","165.26","162.09","455.91K","1.06%"
"2019- 10- 02","163.53","165.12","165.32","162.73","262.28K","-1.31%"
"2019- 10- 01","165.70","168.24","168.60","165.44","192.56K","-1.18%"
"2019- 09- 30","167.68","166.48","168.67","166.37","116.96K","0.86%"
"2019- 09- 27","166.25","167.72","168.04","165.68","130.58K","-0.57%"
"2019- 09- 26","167.20","168.99","168.99","166.14","160.01K","-1.21%"
"2019- 09- 25","169.24","169.94","170.05","168.96","115.72K","-0.48%"
"2019- 09- 24","170.06","172.34","172.65","169.36","139.87K","-1.02%"
"2019- 09- 23","171.82","172.23","172.56","171.74","243.50K","-0.57%"
"2019- 09- 20","172.80","172.25","173.36","171.98","344.05K","0.64%"
"2019- 09- 19","171.70","171.16","172.53","171.00","310.62K","0.30%"
"2019- 09- 18","171.18","171.19","171.29","169.88","230.99K","-0.01%"
"2019- 09- 17","171.19","170.77","171.59","170.77","109.23K","0.12%"
"2019- 09- 16","170.98","170.06","171.30","169.89","118.18K","-0.06%"
"2019- 09- 13","171.09","171.60","172.41","170.76","111.92K","-0.01%"
"2019- 09- 12","171.10","172.08","172.70","171.10","153.08K","-0.16%"
"2019- 09- 11","171.38","169.52","171.38","169.35","102.28K","1.20%"
"2019- 09- 10","169.35","167.84","169.35","166.10","213.81K","0.36%"
"2019- 09- 09","168.75","170.61","170.61","168.16","172.09K","-0.99%"
"2019- 09- 06","170.44","170.43","171.02","170.28","98.86K","0.22%"
"2019- 09- 05","170.06","169.81","170.50","168.95","132.28K","0.95%"
"2019- 09- 04","168.46","169.34","169.49","167.72","131.78K","0.05%"
"2019- 09- 03","168.37","168.63","169.36","167.79","139.19K","-0.75%"
"2019- 08- 30","169.65","170.26","170.50","168.93","123.36K","-0.01%"
"2019- 08- 29","169.66","169.58","169.95","168.49","161.77K","0.83%"
"2019- 08- 28","168.27","166.44","168.51","166.27","111.65K","0.74%"
"2019- 08- 27","167.04","169.14","169.66","166.88","168.68K","-0.67%"
"2019- 08- 26","168.16","167.68","168.22","166.93","317.37K","1.03%"
"2019- 08- 23","166.44","170.00","170.76","165.69","185.54K","-2.35%"
"2019- 08- 22","170.44","171.71","171.95","169.80","183.18K","-0.59%"
"2019- 08- 21","171.45","171.14","171.78","170.61","116.32K","0.79%"
"2019- 08- 20","170.10","171.60","171.70","170.04","78.58K","-0.87%"
"2019- 08- 19","171.60","171.32","171.97","171.07","109.93K","0.98%"
"2019- 08- 16","169.94","168.70","170.24","168.70","93.19K","1.34%"
"2019- 08- 15","167.69","167.88","168.31","166.81","197.26K","0.23%"
"2019- 08- 14","167.31","170.09","170.39","167.21","231.20K","-2.69%"
"2019- 08- 13","171.94","169.61","172.81","169.01","163.06K","1.25%"
"2019- 08- 12","169.81","170.95","171.51","169.21","124.09K","-1.09%"
