"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 11- 06","39.15","40.01","40.61","39.06","639.74K","-2.12%"
"2020- 11- 05","40.00","40.00","40.81","39.88","659.57K","0.25%"
"2020- 11- 04","39.90","39.99","40.86","38.89","1.02M","-0.15%"
"2020- 11- 03","39.96","40.85","40.88","39.59","915.34K","-0.47%"
"2020- 11- 02","40.15","39.35","40.65","38.63","1.75M","3.19%"
"2020- 10- 30","38.91","38.43","38.91","37.96","1.11M","0.49%"
"2020- 10- 29","38.72","37.27","38.81","36.62","1.05M","3.03%"
"2020- 10- 28","37.58","38.32","38.51","37.43","1.98M","-4.28%"
"2020- 10- 27","39.26","39.80","39.80","39.20","733.81K","-1.41%"
"2020- 10- 26","39.82","40.61","40.61","39.38","1.28M","-3.58%"
"2020- 10- 23","41.30","41.71","41.94","40.81","605.26K","-0.41%"
"2020- 10- 22","41.47","39.88","41.56","39.73","883.60K","4.17%"
"2020- 10- 21","39.81","40.37","40.62","39.81","609.24K","-1.99%"
"2020- 10- 20","40.62","40.37","40.94","40.07","624.68K","1.35%"
"2020- 10- 19","40.08","41.03","41.28","40.05","657.35K","-2.00%"
"2020- 10- 16","40.90","41.76","41.76","40.84","697.95K","-2.32%"
"2020- 10- 15","41.87","40.66","41.87","40.27","596.42K","1.33%"
"2020- 10- 14","41.32","41.27","42.32","41.21","646.19K","0.34%"
"2020- 10- 13","41.18","41.87","42.04","41.05","838.71K","-1.60%"
"2020- 10- 12","41.85","41.61","41.96","41.17","656.06K","0.41%"
"2020- 10- 09","41.68","42.75","42.90","41.62","1.17M","-1.61%"
"2020- 10- 08","42.36","41.14","42.40","40.96","757.48K","3.98%"
"2020- 10- 07","40.74","40.34","40.89","39.96","581.46K","1.60%"
"2020- 10- 06","40.10","41.34","41.66","40.07","866.30K","-1.67%"
"2020- 10- 05","40.78","40.06","40.81","39.88","902.21K","2.98%"
"2020- 10- 04","39.60","39.60","39.60","39.60","","0.00%"
"2020- 10- 03","39.60","39.60","39.60","39.60","","0.00%"
"2020- 10- 02","39.60","38.05","39.89","38.03","853.88K","1.18%"
"2020- 10- 01","39.14","39.90","40.06","38.89","1.24M","-2.90%"
"2020- 09- 30","40.31","40.73","41.19","40.12","591.85K","-0.54%"
"2020- 09- 29","40.53","41.48","41.53","40.05","614.74K","-2.50%"
"2020- 09- 28","41.57","41.31","42.04","41.27","574.02K","2.46%"
"2020- 09- 27","40.57","40.57","40.57","40.57","","0.00%"
"2020- 09- 26","40.57","40.57","40.57","40.57","","0.00%"
"2020- 09- 25","40.57","40.25","40.90","40.02","990.48K","-0.20%"
"2020- 09- 24","40.65","40.50","41.42","39.74","1.27M","0.05%"
"2020- 09- 23","40.63","42.69","42.91","40.58","829.90K","-4.60%"
"2020- 09- 22","42.59","43.11","43.71","42.51","568.88K","-1.00%"
"2020- 09- 21","43.02","43.43","43.47","42.24","1.15M","-3.33%"
"2020- 09- 18","44.50","44.82","45.00","44.02","740.44K","-0.93%"
"2020- 09- 17","44.92","44.30","44.96","43.72","608.35K","0.09%"
"2020- 09- 16","44.88","43.57","45.49","43.18","1.12M","4.06%"
"2020- 09- 15","43.13","43.77","44.12","43.01","719.61K","-0.67%"
"2020- 09- 14","43.42","43.18","43.82","42.85","559.33K","0.77%"
"2020- 09- 13","43.09","43.09","43.09","43.09","","0.00%"
"2020- 09- 11","43.09","43.21","43.38","42.71","897.28K","-1.01%"
"2020- 09- 10","43.53","45.41","45.44","43.53","1.05M","-3.84%"
"2020- 09- 09","45.27","45.51","45.71","45.10","623.49K","0.73%"
"2020- 09- 08","44.94","45.88","46.08","44.48","1.84M","-3.99%"
"2020- 09- 04","46.81","47.19","47.67","46.16","926.31K","-0.30%"
"2020- 09- 03","46.95","47.12","48.13","46.62","910.30K","-0.74%"
"2020- 09- 02","47.30","47.57","47.80","47.06","843.39K","-0.57%"
"2020- 09- 01","47.57","47.70","47.83","47.02","922.50K","-0.67%"
"2020- 08- 31","47.89","49.20","49.20","47.89","530.90K","-2.33%"
"2020- 08- 30","49.03","49.03","49.03","49.03","","0.00%"
"2020- 08- 28","49.03","48.37","49.12","48.10","450.55K","1.68%"
"2020- 08- 27","48.22","48.17","48.44","47.55","736.86K","0.37%"
"2020- 08- 26","48.04","49.15","49.15","48.00","556.41K","-2.30%"
"2020- 08- 25","49.17","50.00","50.15","48.90","474.85K","-1.25%"
"2020- 08- 24","49.79","48.74","50.13","48.42","2.25M","2.87%"
"2020- 08- 23","48.40","48.40","48.40","48.40","","0.00%"
"2020- 08- 21","48.40","48.62","48.69","47.99","547.01K","-0.92%"
"2020- 08- 20","48.85","49.38","49.50","48.83","519.85K","-2.20%"
"2020- 08- 19","49.95","50.49","50.70","49.81","378.65K","-1.11%"
"2020- 08- 18","50.51","51.07","51.50","50.35","360.14K","-1.42%"
"2020- 08- 17","51.24","51.55","51.55","50.95","352.14K","-0.60%"
"2020- 08- 14","51.55","50.67","51.61","50.46","435.51K","1.14%"
"2020- 08- 13","50.97","51.66","51.97","50.87","399.05K","-2.04%"
"2020- 08- 12","52.03","52.27","52.58","51.45","414.09K","1.13%"
"2020- 08- 11","51.45","52.79","53.32","51.24","728.85K","-0.41%"
"2020- 08- 10","51.66","50.48","51.71","50.41","618.49K","3.18%"
"2020- 08- 09","50.07","50.07","50.07","50.07","","0.00%"
"2020- 08- 08","50.07","50.07","50.07","50.07","","0.00%"
"2020- 08- 07","50.07","49.54","50.18","49.00","620.92K","0.32%"
"2020- 08- 06","49.91","50.17","50.50","49.76","455.09K","-0.93%"
"2020- 08- 05","50.38","50.70","50.90","49.87","870.31K","1.35%"
"2020- 08- 04","49.71","48.32","49.83","48.32","549.04K","2.58%"
"2020- 08- 03","48.46","48.27","48.75","47.85","551.47K","0.56%"
"2020- 08- 02","48.19","48.19","48.19","48.19","","0.00%"
"2020- 07- 31","48.19","47.87","48.26","47.22","728.50K","-0.70%"
"2020- 07- 30","48.53","49.38","49.41","47.99","1.11M","-3.61%"
"2020- 07- 29","50.35","49.41","50.38","49.16","370.08K","2.21%"
"2020- 07- 28","49.26","49.85","50.34","49.20","428.07K","-1.72%"
"2020- 07- 27","50.12","50.10","50.41","49.46","443.01K","0.04%"
"2020- 07- 26","50.10","50.10","50.10","50.10","","0.00%"
"2020- 07- 25","50.10","50.10","50.10","50.10","","0.00%"
"2020- 07- 24","50.10","50.46","51.15","50.01","434.68K","-0.63%"
"2020- 07- 23","50.42","50.20","50.68","49.76","389.06K","-0.08%"
"2020- 07- 22","50.46","50.54","50.54","49.72","1.62M","-1.29%"
"2020- 07- 21","51.12","48.97","51.47","48.97","1.24M","6.28%"
"2020- 07- 20","48.10","48.85","49.30","48.10","817.07K","-1.66%"
"2020- 07- 17","48.91","49.84","50.40","48.79","390.26K","-1.63%"
"2020- 07- 16","49.72","49.65","50.33","48.98","324.98K","-0.48%"
"2020- 07- 15","49.96","50.00","50.23","49.18","576.21K","2.29%"
"2020- 07- 14","48.84","46.90","48.90","46.74","585.85K","3.61%"
"2020- 07- 13","47.14","47.88","48.11","46.89","695.86K","-0.84%"
"2020- 07- 12","47.54","47.54","47.54","47.54","","0.00%"
"2020- 07- 11","47.54","47.54","47.54","47.54","","0.00%"
"2020- 07- 10","47.54","45.92","47.55","45.81","628.15K","3.06%"
"2020- 07- 09","46.13","48.23","48.42","46.08","1.12M","-4.75%"
"2020- 07- 08","48.43","48.54","49.27","48.06","483.61K","-0.06%"
"2020- 07- 07","48.46","49.35","49.49","48.41","501.44K","-2.94%"
"2020- 07- 06","49.93","50.57","51.01","49.31","1.00M","0.46%"
"2020- 07- 05","49.70","49.70","49.70","49.70","","0.00%"
"2020- 07- 04","49.70","49.70","49.70","49.70","","0.00%"
"2020- 07- 02","49.70","50.22","50.85","49.60","432.27K","1.24%"
"2020- 07- 01","49.09","50.46","51.19","49.09","750.39K","-2.41%"
"2020- 06- 30","50.30","48.85","50.63","48.36","575.52K","2.19%"
"2020- 06- 29","49.22","48.69","49.66","48.42","632.96K","1.40%"
"2020- 06- 26","48.54","50.01","50.08","48.27","962.02K","-3.50%"
"2020- 06- 25","50.30","49.09","50.57","48.68","1.97M","1.86%"
"2020- 06- 24","49.38","51.61","51.61","49.07","1.13M","-5.66%"
"2020- 06- 23","52.34","53.10","53.28","52.22","645.14K","-0.08%"
"2020- 06- 22","52.38","52.12","52.54","51.32","666.99K","-0.91%"
"2020- 06- 19","52.86","55.26","55.27","52.81","582.12K","-1.53%"
"2020- 06- 18","53.68","52.58","54.29","52.31","1.45M","1.00%"
"2020- 06- 17","53.15","54.96","54.96","53.13","567.70K","-3.42%"
"2020- 06- 16","55.03","56.22","56.22","53.55","773.30K","2.61%"
"2020- 06- 15","53.63","51.00","54.17","50.46","1.55M","0.62%"
"2020- 06- 12","53.30","54.17","54.74","51.90","951.36K","2.80%"
"2020- 06- 11","51.85","53.16","54.90","51.79","2.15M","-9.59%"
"2020- 06- 10","57.35","59.87","59.91","57.35","1.91M","-5.32%"
"2020- 06- 09","60.57","61.07","61.11","59.68","1.52M","-3.96%"
"2020- 06- 08","63.07","62.47","63.10","60.95","1.50M","5.34%"
"2020- 06- 07","59.87","59.87","59.87","59.87","","0.00%"
"2020- 06- 05","59.87","58.28","60.31","58.24","1.48M","7.82%"
"2020- 06- 04","55.53","55.13","55.72","54.31","933.70K","0.25%"
"2020- 06- 03","55.39","54.66","55.59","54.55","1.06M","3.07%"
"2020- 06- 02","53.74","52.80","53.76","52.77","950.11K","2.75%"
"2020- 06- 01","52.30","51.31","52.56","50.61","790.29K","1.81%"
"2020- 05- 29","51.37","51.23","51.77","50.29","1.27M","-0.47%"
"2020- 05- 28","51.61","53.14","53.19","51.39","756.84K","-2.73%"
"2020- 05- 27","53.06","53.23","53.49","51.60","1.26M","1.20%"
"2020- 05- 26","52.43","52.56","52.96","52.23","2.08M","2.86%"
"2020- 05- 22","50.97","50.96","51.01","49.90","812.90K","-0.49%"
"2020- 05- 21","51.22","52.31","52.42","50.82","1.81M","-1.52%"
"2020- 05- 20","52.01","51.13","52.14","50.85","1.30M","3.92%"
"2020- 05- 19","50.05","51.75","51.75","50.00","1.99M","-2.83%"
"2020- 05- 18","51.51","50.38","51.79","50.09","2.27M","8.03%"
"2020- 05- 15","47.68","47.79","48.72","47.12","983.07K","0.08%"
"2020- 05- 14","47.64","46.46","48.14","45.25","771.00K","0.91%"
"2020- 05- 13","47.21","49.29","49.29","46.85","1.46M","-4.65%"
"2020- 05- 12","49.51","50.86","51.00","49.50","1.46M","-1.82%"
"2020- 05- 11","50.43","50.85","51.08","50.16","1.46M","-1.56%"
"2020- 05- 08","51.23","50.10","51.27","49.89","1.50M","4.59%"
"2020- 05- 07","48.98","49.22","49.98","48.69","770.60K","2.30%"
"2020- 05- 06","47.88","49.59","49.80","47.82","1.47M","-2.74%"
"2020- 05- 05","49.23","51.36","51.63","48.99","1.52M","0.18%"
"2020- 05- 04","49.14","46.84","49.26","46.40","1.41M","3.41%"
"2020- 05- 03","47.52","47.52","47.52","47.52","","0.00%"
"2020- 05- 02","47.52","47.52","47.52","47.52","","0.00%"
"2020- 05- 01","47.52","49.58","49.85","47.05","1.92M","-5.96%"
"2020- 04- 30","50.53","51.88","51.88","49.66","1.70M","-1.81%"
"2020- 04- 29","51.46","49.36","51.64","49.36","2.35M","7.45%"
"2020- 04- 28","47.89","47.69","48.20","46.78","1.72M","2.22%"
"2020- 04- 27","46.85","45.67","47.19","44.47","1.59M","2.18%"
"2020- 04- 24","45.85","46.73","47.13","45.16","1.89M","0.11%"
"2020- 04- 23","45.80","45.72","46.83","45.19","2.55M","3.27%"
"2020- 04- 22","44.35","44.83","45.06","43.76","2.72M","3.38%"
"2020- 04- 21","42.90","42.31","43.58","41.68","2.53M","-1.47%"
"2020- 04- 20","43.54","42.19","45.06","42.05","4.54M","-2.73%"
"2020- 04- 17","44.76","41.55","44.89","41.52","1.87M","10.11%"
"2020- 04- 16","40.65","42.47","42.47","40.58","1.45M","-3.99%"
"2020- 04- 15","42.34","42.47","42.80","41.06","1.39M","-4.55%"
"2020- 04- 14","44.36","44.79","45.31","44.06","1.74M","-0.38%"
"2020- 04- 13","44.53","46.54","46.54","43.80","2.04M","-0.29%"
"2020- 04- 09","44.66","46.63","47.94","42.92","3.36M","-0.45%"
"2020- 04- 08","44.86","43.06","45.02","42.62","1.83M","6.78%"
"2020- 04- 07","42.01","43.24","44.44","42.01","2.43M","1.92%"
"2020- 04- 06","41.22","40.07","41.52","39.60","1.48M","5.21%"
"2020- 04- 03","39.18","40.97","41.17","38.12","1.11M","-1.16%"
"2020- 04- 02","39.64","38.33","41.67","37.20","2.16M","8.78%"
"2020- 04- 01","36.44","37.10","37.55","35.89","1.53M","-4.66%"
"2020- 03- 31","38.22","38.84","39.41","37.49","2.27M","1.65%"
"2020- 03- 30","37.60","36.90","37.90","35.60","4.26M","0.89%"
"2020- 03- 28","37.27","37.27","37.27","37.27","","0.00%"
"2020- 03- 27","37.27","38.47","38.47","37.07","2.75M","-6.71%"
"2020- 03- 26","39.95","38.01","40.81","37.80","2.09M","5.69%"
"2020- 03- 25","37.80","36.93","39.65","35.40","2.08M","4.02%"
"2020- 03- 24","36.34","34.03","36.46","33.82","2.28M","15.73%"
"2020- 03- 23","31.40","33.59","33.59","30.84","2.50M","-6.80%"
"2020- 03- 21","33.69","33.69","33.69","33.69","","0.00%"
"2020- 03- 20","33.69","34.12","35.02","32.36","2.05M","1.11%"
"2020- 03- 19","33.32","31.81","33.45","30.03","2.79M","6.49%"
"2020- 03- 18","31.29","34.02","34.57","30.09","3.04M","-13.52%"
"2020- 03- 17","36.18","36.68","37.84","35.16","1.25M","0.08%"
"2020- 03- 16","36.15","36.97","40.29","36.00","1.69M","-13.04%"
"2020- 03- 14","41.57","41.57","41.57","41.57","","0.00%"
"2020- 03- 13","41.57","41.35","41.62","37.13","2.50M","9.14%"
"2020- 03- 12","38.09","40.41","40.58","37.88","2.97M","-11.93%"
"2020- 03- 11","43.25","44.36","45.14","42.61","2.67M","-5.94%"
"2020- 03- 10","45.98","47.87","47.87","42.94","2.71M","2.16%"
"2020- 03- 09","45.01","45.55","54.00","44.92","5.23M","-19.83%"
"2020- 03- 06","56.14","57.96","58.08","55.31","2.05M","-5.92%"
"2020- 03- 05","59.67","60.46","60.59","58.73","1.23M","-3.82%"
"2020- 03- 04","62.04","62.06","62.15","60.64","989.47K","2.02%"
"2020- 03- 03","60.81","63.09","63.86","60.08","1.42M","-3.15%"
"2020- 03- 02","62.79","62.05","62.81","59.92","3.03M","2.72%"
"2020- 02- 28","61.13","58.39","61.13","57.93","3.58M","1.43%"
"2020- 02- 27","60.27","62.17","63.26","60.27","1.91M","-5.58%"
"2020- 02- 26","63.83","66.09","66.39","63.80","1.32M","-3.08%"
"2020- 02- 25","65.86","69.11","69.19","65.47","1.09M","-4.40%"
"2020- 02- 24","68.89","70.02","70.04","68.77","2.00M","-4.80%"
"2020- 02- 21","72.36","72.77","72.89","71.80","493.84K","-1.38%"
"2020- 02- 20","73.37","73.59","74.18","73.20","487.77K","0.03%"
"2020- 02- 19","73.35","72.85","73.66","72.50","312.71K","1.34%"
"2020- 02- 18","72.38","72.49","72.60","71.72","556.45K","-0.84%"
"2020- 02- 17","72.99","72.99","72.99","72.99","","0.00%"
"2020- 02- 14","72.99","73.66","73.66","72.59","515.76K","-0.48%"
"2020- 02- 13","73.34","73.29","73.88","73.00","955.31K","-0.42%"
"2020- 02- 12","73.65","73.67","74.13","73.04","1.93M","1.45%"
"2020- 02- 11","72.60","72.78","73.00","72.39","488.85K","1.04%"
"2020- 02- 10","71.85","72.11","72.14","71.49","466.51K","-0.79%"
"2020- 02- 07","72.42","72.49","72.76","72.07","432.48K","-0.88%"
"2020- 02- 06","73.06","74.12","74.25","72.97","552.52K","-1.12%"
"2020- 02- 05","73.89","72.38","74.18","72.25","520.06K","3.85%"
"2020- 02- 04","71.15","71.97","72.48","71.06","611.44K","0.23%"
"2020- 02- 03","70.99","71.79","71.92","70.70","858.98K","-1.22%"
"2020- 01- 31","71.87","72.93","73.02","71.48","927.62K","-2.94%"
"2020- 01- 30","74.05","72.94","74.17","72.59","2.03M","0.64%"
"2020- 01- 29","73.58","74.86","75.09","73.51","760.11K","-1.08%"
"2020- 01- 28","74.38","74.51","74.83","74.03","547.72K","0.64%"
"2020- 01- 27","73.91","74.56","74.88","73.91","950.47K","-2.90%"
"2020- 01- 24","76.12","76.89","76.89","75.51","619.15K","-1.22%"
"2020- 01- 23","77.06","76.86","77.36","76.00","651.07K","-0.52%"
"2020- 01- 22","77.46","78.20","78.30","77.31","756.13K","-0.93%"
"2020- 01- 21","78.19","79.50","79.59","78.19","1.03M","-2.16%"
"2020- 01- 17","79.92","80.55","80.70","79.77","321.28K","-0.65%"
"2020- 01- 16","80.44","80.68","81.08","80.39","605.71K","0.05%"
"2020- 01- 15","80.40","80.73","80.76","80.09","271.24K","-0.65%"
"2020- 01- 14","80.93","80.69","81.00","80.20","492.97K","0.06%"
"2020- 01- 13","80.88","80.80","81.09","80.28","355.16K","0.05%"
"2020- 01- 10","80.84","81.33","81.37","80.79","432.16K","-0.75%"
"2020- 01- 09","81.45","80.82","81.51","79.86","482.09K","0.62%"
"2020- 01- 08","80.95","82.49","82.49","80.75","420.06K","-1.87%"
"2020- 01- 07","82.49","82.47","82.66","81.55","352.37K","-0.35%"
"2020- 01- 06","82.78","82.41","83.15","82.09","780.57K","0.94%"
"2020- 01- 03","82.01","83.27","83.27","81.69","468.84K","-0.22%"
"2020- 01- 02","82.19","81.94","82.29","81.70","407.83K","0.86%"
"2019- 12- 31","81.49","80.55","81.56","80.32","599.54K","0.63%"
"2019- 12- 30","80.98","81.43","81.74","80.93","510.37K","-0.28%"
"2019- 12- 27","81.21","81.95","81.98","81.20","303.88K","-0.56%"
"2019- 12- 26","81.67","82.00","82.33","81.57","302.70K","-0.07%"
"2019- 12- 24","81.73","81.76","82.03","81.53","223.76K","0.00%"
"2019- 12- 23","81.73","80.67","81.75","80.50","464.61K","1.24%"
"2019- 12- 20","80.73","80.41","80.85","80.19","604.70K","0.74%"
"2019- 12- 19","80.14","80.21","80.35","79.97","420.54K","0.12%"
"2019- 12- 18","80.04","79.59","80.52","79.59","466.30K","0.40%"
"2019- 12- 17","79.72","79.72","80.29","79.38","521.27K","0.37%"
"2019- 12- 16","79.43","78.88","79.73","78.88","489.35K","0.39%"
"2019- 12- 13","79.12","79.95","80.49","79.01","377.13K","-0.79%"
"2019- 12- 12","79.75","78.25","79.94","78.20","467.21K","2.06%"
"2019- 12- 11","78.14","78.09","78.70","77.98","377.18K","-0.22%"
"2019- 12- 10","78.31","78.22","78.57","77.91","496.55K","0.35%"
"2019- 12- 09","78.04","77.54","78.45","77.49","566.20K","-0.08%"
"2019- 12- 06","78.10","76.81","78.30","76.81","390.91K","2.00%"
"2019- 12- 05","76.57","77.27","77.40","76.29","520.27K","-0.40%"
"2019- 12- 04","76.88","76.31","77.17","76.16","536.71K","1.55%"
"2019- 12- 03","75.71","76.21","76.41","75.40","820.66K","-1.48%"
"2019- 12- 02","76.85","77.09","77.61","76.74","318.29K","0.08%"
"2019- 11- 29","76.79","77.05","77.24","76.55","144.01K","-1.07%"
"2019- 11- 27","77.62","77.48","77.82","77.01","296.64K","0.38%"
"2019- 11- 26","77.33","78.44","78.44","77.20","322.58K","-1.21%"
"2019- 11- 25","78.28","77.94","78.35","77.70","421.91K","0.38%"
"2019- 11- 22","77.98","78.36","78.72","77.88","431.86K","-0.29%"
"2019- 11- 21","78.21","77.29","78.35","77.06","454.25K","1.58%"
"2019- 11- 20","76.99","76.25","77.60","75.76","299.87K","1.00%"
"2019- 11- 19","76.23","77.24","77.25","76.21","421.40K","-1.65%"
"2019- 11- 18","77.51","78.17","78.32","77.20","405.58K","-1.40%"
"2019- 11- 15","78.61","78.26","78.88","78.20","201.33K","0.83%"
"2019- 11- 14","77.96","78.26","78.66","77.62","192.28K","-0.27%"
"2019- 11- 13","78.17","78.27","78.55","77.92","185.74K","-0.72%"
"2019- 11- 12","78.74","79.36","79.82","78.28","204.42K","-0.57%"
"2019- 11- 11","79.19","78.93","79.48","78.61","199.21K","-0.68%"
"2019- 11- 08","79.73","79.49","79.80","78.81","262.73K","-0.39%"
"2019- 11- 07","80.04","79.68","80.40","79.47","224.35K","1.55%"
"2019- 11- 06","78.82","80.48","80.63","78.63","355.06K","-2.38%"
"2019- 11- 05","80.74","80.68","81.29","80.28","308.10K","0.39%"
"2019- 11- 04","80.43","78.73","80.66","78.66","613.25K","3.29%"
"2019- 11- 01","77.87","76.44","77.99","76.24","289.84K","2.50%"
"2019- 10- 31","75.97","76.09","76.12","75.23","451.01K","-0.50%"
"2019- 10- 30","76.35","78.22","78.22","76.11","258.07K","-2.12%"
"2019- 10- 29","78.00","77.31","78.68","77.09","177.18K","0.39%"
"2019- 10- 28","77.70","78.37","78.88","77.58","235.25K","-0.61%"
"2019- 10- 25","78.18","77.47","78.31","77.35","238.54K","0.93%"
"2019- 10- 24","77.46","78.20","78.37","77.05","200.71K","-0.54%"
"2019- 10- 23","77.88","77.03","78.04","76.63","240.08K","0.89%"
"2019- 10- 22","77.19","76.41","78.05","76.14","451.85K","1.29%"
"2019- 10- 21","76.21","75.00","76.24","74.89","716.21K","1.82%"
"2019- 10- 18","74.85","75.23","75.78","74.85","193.52K","-0.70%"
"2019- 10- 17","75.38","75.57","75.86","75.10","340.93K","0.04%"
"2019- 10- 16","75.35","76.09","76.58","75.28","142.50K","-1.30%"
"2019- 10- 15","76.34","75.89","77.13","75.71","186.70K","0.50%"
"2019- 10- 14","75.96","75.60","76.23","75.14","205.27K","-0.38%"
"2019- 10- 11","76.25","75.84","76.86","75.82","297.91K","1.61%"
"2019- 10- 10","75.04","74.35","75.23","74.29","266.92K","1.25%"
"2019- 10- 09","74.11","74.15","74.54","74.00","208.46K","0.99%"
"2019- 10- 08","73.38","74.06","74.58","73.38","378.67K","-1.86%"
"2019- 10- 07","74.77","75.63","75.93","74.77","369.10K","-1.01%"
"2019- 10- 04","75.53","75.38","75.59","74.59","281.85K","0.55%"
"2019- 10- 03","75.12","73.81","75.17","73.25","571.72K","1.25%"
"2019- 10- 02","74.19","75.68","75.78","74.07","521.76K","-2.61%"
"2019- 10- 01","76.18","78.46","78.66","76.12","373.80K","-2.36%"
"2019- 09- 30","78.02","78.26","78.41","77.91","250.45K","-0.60%"
"2019- 09- 27","78.49","78.02","79.17","78.00","283.17K","-0.19%"
"2019- 09- 26","78.64","79.41","79.41","78.18","337.53K","-2.13%"
"2019- 09- 25","80.35","79.86","80.46","79.66","207.78K","0.06%"
"2019- 09- 24","80.30","81.37","81.39","79.78","286.70K","-1.68%"
"2019- 09- 23","81.67","81.16","81.91","81.00","162.61K","0.04%"
"2019- 09- 20","81.64","81.69","82.03","81.25","231.40K","0.22%"
"2019- 09- 19","81.46","82.52","82.71","81.39","118.62K","-0.56%"
"2019- 09- 18","81.92","81.79","82.23","81.40","202.36K","-0.68%"
"2019- 09- 17","82.48","84.00","84.05","81.98","269.82K","-1.88%"
"2019- 09- 16","84.06","84.62","84.62","82.92","655.61K","4.03%"
"2019- 09- 13","80.80","80.56","81.26","80.29","169.23K","0.77%"
"2019- 09- 12","80.18","79.83","80.52","78.88","314.27K","-0.72%"
"2019- 09- 11","80.76","81.06","81.79","80.17","304.87K","0.20%"
"2019- 09- 10","80.60","80.00","81.82","80.00","580.48K","1.23%"
"2019- 09- 09","79.62","78.33","79.74","78.19","475.67K","2.37%"
"2019- 09- 06","77.78","77.29","77.89","76.75","245.92K","0.30%"
"2019- 09- 05","77.55","77.06","78.30","76.82","942.42K","1.51%"
"2019- 09- 04","76.40","76.21","76.67","76.12","181.96K","1.47%"
"2019- 09- 03","75.29","74.49","75.37","74.14","266.15K","-0.59%"
"2019- 08- 30","75.74","76.05","76.71","75.26","211.02K","-0.03%"
"2019- 08- 29","75.76","75.19","76.06","75.19","362.40K","1.61%"
"2019- 08- 28","74.56","73.75","74.94","73.53","347.12K","1.73%"
"2019- 08- 27","73.29","74.34","74.55","72.99","383.52K","-0.79%"
"2019- 08- 26","73.87","74.32","74.79","73.59","310.10K","0.35%"
"2019- 08- 23","73.61","75.34","75.95","73.18","337.55K","-3.41%"
"2019- 08- 22","76.21","76.96","77.22","76.20","185.36K","-0.69%"
"2019- 08- 21","76.74","76.99","77.07","76.45","559.37K","0.75%"
"2019- 08- 20","76.17","76.54","76.54","75.87","158.75K","-0.90%"
"2019- 08- 19","76.86","76.09","77.05","76.00","324.73K","2.40%"
"2019- 08- 16","75.06","74.25","75.27","74.12","298.81K","1.54%"
"2019- 08- 15","73.92","74.33","74.33","73.15","372.59K","-0.51%"
"2019- 08- 14","74.30","75.79","75.85","74.28","451.87K","-4.23%"
"2019- 08- 13","77.58","76.56","78.31","76.00","340.51K","1.11%"
