"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 09- 21","47.91","49.04","49.33","47.18","6.47M","-4.88%"
"2020- 09- 18","50.37","50.53","51.23","50.25","6.27M","-1.18%"
"2020- 09- 17","50.97","49.37","51.25","48.85","5.25M","2.56%"
"2020- 09- 16","49.70","50.19","51.10","49.43","5.86M","-2.68%"
"2020- 09- 15","51.07","50.61","51.56","50.39","4.77M","1.96%"
"2020- 09- 14","50.09","50.07","50.51","49.70","5.30M","0.48%"
"2020- 09- 11","49.85","49.21","50.42","49.04","6.23M","2.36%"
"2020- 09- 10","48.70","49.30","49.75","48.66","4.21M","-1.08%"
"2020- 09- 09","49.23","48.57","49.88","48.50","4.17M","2.71%"
"2020- 09- 08","47.93","47.69","48.41","47.44","4.28M","-1.38%"
"2020- 09- 04","48.60","49.29","49.70","48.08","5.33M","0.43%"
"2020- 09- 03","48.39","49.28","49.80","47.92","6.73M","-1.69%"
"2020- 09- 02","49.22","47.68","49.28","47.42","7.31M","4.13%"
"2020- 09- 01","47.27","44.79","47.28","44.47","5.43M","4.77%"
"2020- 08- 31","45.12","45.99","46.11","45.09","3.92M","-2.02%"
"2020- 08- 28","46.05","45.41","46.21","44.97","3.77M","-0.24%"
"2020- 08- 27","46.16","46.68","46.95","45.81","3.70M","-0.39%"
"2020- 08- 26","46.34","45.68","46.66","45.28","3.93M","1.65%"
"2020- 08- 25","45.59","46.41","46.66","45.47","4.19M","-1.15%"
"2020- 08- 24","46.12","44.30","46.15","44.02","4.61M","5.80%"
"2020- 08- 21","43.59","43.50","43.87","43.25","2.51M","-0.23%"
"2020- 08- 20","43.69","44.02","44.14","43.53","3.32M","-2.13%"
"2020- 08- 19","44.64","44.69","45.10","44.25","3.45M","-0.16%"
"2020- 08- 18","44.71","44.41","45.03","44.31","2.45M","0.56%"
"2020- 08- 17","44.46","45.10","45.44","44.21","3.26M","-0.91%"
"2020- 08- 14","44.87","43.95","45.14","43.83","2.00M","0.99%"
"2020- 08- 13","44.43","43.86","44.87","43.71","2.77M","0.34%"
"2020- 08- 12","44.28","45.22","45.38","43.93","2.58M","-0.49%"
"2020- 08- 11","44.50","45.54","46.07","44.34","4.37M","-0.67%"
"2020- 08- 10","44.80","42.81","44.89","42.81","4.25M","5.09%"
"2020- 08- 07","42.63","41.58","42.66","41.44","2.91M","1.38%"
"2020- 08- 06","42.05","41.69","42.32","41.06","3.72M","0.14%"
"2020- 08- 05","41.99","41.90","42.48","41.75","3.63M","1.62%"
"2020- 08- 04","41.32","40.04","41.87","39.90","5.41M","3.07%"
"2020- 08- 03","40.09","41.22","41.24","40.08","5.08M","-2.36%"
"2020- 07- 31","41.06","41.49","41.92","40.59","7.46M","-1.61%"
"2020- 07- 30","41.73","42.66","42.83","41.34","4.12M","-4.11%"
"2020- 07- 29","43.52","42.80","43.64","42.74","3.19M","2.11%"
"2020- 07- 28","42.62","43.74","44.02","42.59","3.40M","-3.14%"
"2020- 07- 27","44.00","42.81","44.48","42.43","4.73M","3.26%"
"2020- 07- 24","42.61","42.82","43.48","42.30","3.00M","-0.49%"
"2020- 07- 23","42.82","43.00","43.20","41.88","6.57M","-3.43%"
"2020- 07- 22","44.34","42.94","44.50","42.88","5.79M","3.02%"
"2020- 07- 21","43.04","42.50","43.43","42.45","3.40M","1.75%"
"2020- 07- 20","42.30","43.34","43.67","42.12","3.58M","-3.14%"
"2020- 07- 17","43.67","44.07","44.15","42.96","4.61M","-0.37%"
"2020- 07- 16","43.83","43.19","44.27","42.84","4.26M","1.15%"
"2020- 07- 15","43.33","43.65","44.10","42.55","3.79M","2.10%"
"2020- 07- 14","42.44","41.32","42.68","41.24","4.35M","2.91%"
"2020- 07- 13","41.24","41.10","41.84","40.50","3.09M","1.18%"
"2020- 07- 10","40.76","39.44","40.82","39.42","3.01M","3.35%"
"2020- 07- 09","39.44","40.39","40.52","39.17","3.67M","-2.26%"
"2020- 07- 08","40.35","41.49","41.78","39.63","4.82M","-3.21%"
"2020- 07- 07","41.69","41.74","42.07","41.17","4.54M","-1.79%"
"2020- 07- 06","42.45","42.63","42.78","41.56","4.68M","2.07%"
"2020- 07- 02","41.59","41.66","42.25","40.91","4.02M","2.06%"
"2020- 07- 01","40.75","40.75","41.30","40.33","4.02M","-0.02%"
"2020- 06- 30","40.76","40.59","40.95","39.76","4.84M","-0.54%"
"2020- 06- 29","40.98","40.36","41.20","40.19","7.76M","2.96%"
"2020- 06- 26","39.80","39.56","40.00","38.73","8.33M","-0.45%"
"2020- 06- 25","39.98","38.00","40.03","37.68","5.99M","3.98%"
"2020- 06- 24","38.45","40.60","40.72","38.32","7.71M","-7.01%"
"2020- 06- 23","41.35","42.48","42.48","41.33","3.60M","-0.93%"
"2020- 06- 22","41.74","41.46","42.13","40.67","3.32M","0.22%"
"2020- 06- 19","41.65","42.63","43.00","41.47","7.49M","0.17%"
"2020- 06- 18","41.58","40.65","41.99","40.38","4.11M","1.00%"
"2020- 06- 17","41.17","42.70","42.80","41.03","3.53M","-2.56%"
"2020- 06- 16","42.25","44.16","44.50","41.44","5.60M","0.64%"
"2020- 06- 15","41.98","39.48","42.45","39.29","5.67M","1.82%"
"2020- 06- 12","41.23","41.82","41.91","39.98","5.03M","5.02%"
"2020- 06- 11","39.26","41.23","42.04","38.95","9.23M","-9.91%"
"2020- 06- 10","43.58","44.39","44.50","43.40","4.27M","-1.87%"
"2020- 06- 09","44.41","44.47","44.82","43.92","5.54M","-3.25%"
"2020- 06- 08","45.90","44.08","45.93","44.08","5.73M","4.39%"
"2020- 06- 05","43.97","44.71","45.73","43.84","7.66M","2.95%"
"2020- 06- 04","42.71","41.50","42.76","41.32","3.90M","2.59%"
"2020- 06- 03","41.63","41.49","42.30","41.46","5.16M","2.54%"
"2020- 06- 02","40.60","39.20","41.23","39.09","6.08M","5.15%"
"2020- 06- 01","38.61","38.61","39.01","38.18","3.01M","0.03%"
"2020- 05- 29","38.60","38.14","38.99","37.72","5.25M","-0.28%"
"2020- 05- 28","38.71","39.57","39.69","38.35","5.27M","-2.79%"
"2020- 05- 27","39.82","39.95","40.66","39.03","6.90M","2.66%"
"2020- 05- 26","38.79","38.36","38.95","37.92","6.19M","7.39%"
"2020- 05- 22","36.12","35.68","36.18","35.37","3.04M","0.84%"
"2020- 05- 21","35.82","36.00","36.76","35.66","3.94M","-1.00%"
"2020- 05- 20","36.18","36.34","37.00","35.76","5.66M","1.52%"
"2020- 05- 19","35.64","36.63","36.68","35.58","4.42M","-2.99%"
"2020- 05- 18","36.74","35.88","38.01","35.71","8.55M","9.48%"
"2020- 05- 15","33.56","33.21","33.98","32.83","4.83M","0.15%"
"2020- 05- 14","33.51","31.19","33.55","30.90","6.19M","3.59%"
"2020- 05- 13","32.35","33.50","33.56","31.79","5.87M","-4.26%"
"2020- 05- 12","33.79","34.25","35.41","33.75","5.68M","-0.32%"
"2020- 05- 11","33.90","34.20","34.24","33.08","4.32M","-1.25%"
"2020- 05- 08","34.33","33.78","34.37","33.37","4.32M","4.51%"
"2020- 05- 07","32.85","32.53","33.80","32.51","5.06M","2.78%"
"2020- 05- 06","31.96","32.71","33.38","31.88","4.60M","-4.23%"
"2020- 05- 05","33.37","33.63","34.55","33.23","5.04M","0.94%"
"2020- 05- 04","33.06","32.10","33.14","31.76","6.25M","-2.56%"
"2020- 05- 01","33.93","34.73","35.09","33.54","8.71M","-7.52%"
"2020- 04- 30","36.69","37.27","37.35","36.05","10.99M","-2.08%"
"2020- 04- 29","37.47","37.00","38.09","36.90","6.89M","4.46%"
"2020- 04- 28","35.87","35.48","36.19","34.71","5.87M","4.15%"
"2020- 04- 27","34.44","33.31","34.74","32.81","4.89M","3.99%"
"2020- 04- 24","33.12","33.04","33.35","32.24","4.98M","1.72%"
"2020- 04- 23","32.56","32.10","33.33","32.01","7.72M","2.26%"
"2020- 04- 22","31.84","31.80","32.02","30.88","5.34M","3.11%"
"2020- 04- 21","30.88","30.40","31.16","29.62","7.32M","-2.06%"
"2020- 04- 20","31.53","32.18","32.83","31.50","7.14M","-5.66%"
"2020- 04- 17","33.42","33.04","34.06","32.60","6.54M","5.66%"
"2020- 04- 16","31.63","32.69","32.69","30.65","6.92M","-1.86%"
"2020- 04- 15","32.23","33.85","33.85","31.87","7.59M","-8.88%"
"2020- 04- 14","35.37","36.37","37.14","35.09","7.35M","0.40%"
"2020- 04- 13","35.23","36.47","36.90","34.57","7.17M","-3.64%"
"2020- 04- 09","36.56","35.75","37.74","35.54","9.89M","5.09%"
"2020- 04- 08","34.79","32.97","34.94","32.36","7.22M","7.61%"
"2020- 04- 07","32.33","32.76","35.07","31.81","15.03M","5.86%"
"2020- 04- 06","30.54","29.53","30.98","29.50","8.02M","9.19%"
"2020- 04- 03","27.97","27.78","28.57","27.42","8.01M","-0.21%"
"2020- 04- 02","28.03","27.11","29.84","26.93","10.68M","3.66%"
"2020- 04- 01","27.04","27.84","28.27","26.94","10.34M","-7.52%"
"2020- 03- 31","29.24","28.55","30.08","28.45","7.60M","2.06%"
"2020- 03- 30","28.65","28.31","29.39","27.81","6.82M","0.32%"
"2020- 03- 27","28.56","28.00","29.26","26.92","9.10M","-3.77%"
"2020- 03- 26","29.68","30.28","31.30","28.95","14.30M","-2.30%"
"2020- 03- 25","30.38","29.18","32.42","28.60","10.54M","6.71%"
"2020- 03- 24","28.47","28.66","29.96","26.90","12.33M","7.11%"
"2020- 03- 23","26.58","27.14","28.43","26.01","11.70M","-3.13%"
"2020- 03- 20","27.44","28.59","29.69","26.59","12.65M","-2.42%"
"2020- 03- 19","28.12","26.28","31.35","25.93","13.89M","6.35%"
"2020- 03- 18","26.44","24.84","28.29","24.51","16.96M","-0.60%"
"2020- 03- 17","26.60","25.67","27.60","22.74","19.87M","20.91%"
"2020- 03- 16","22.00","23.10","25.43","21.95","12.35M","-14.36%"
"2020- 03- 13","25.69","27.93","28.01","22.58","17.35M","8.53%"
"2020- 03- 12","23.67","25.45","26.39","22.39","18.16M","-15.43%"
"2020- 03- 11","27.99","30.19","30.33","27.85","12.46M","-10.86%"
"2020- 03- 10","31.40","32.51","33.33","29.32","12.98M","2.85%"
"2020- 03- 09","30.53","34.75","34.94","30.43","15.08M","-21.66%"
"2020- 03- 06","38.97","38.72","39.69","38.31","6.93M","-2.82%"
"2020- 03- 05","40.10","40.03","40.63","39.66","5.45M","-4.32%"
"2020- 03- 04","41.91","41.45","41.97","40.21","4.97M","3.33%"
"2020- 03- 03","40.56","41.35","42.74","39.74","6.77M","-2.08%"
"2020- 03- 02","41.42","41.05","41.42","39.78","7.71M","2.50%"
"2020- 02- 28","40.41","38.12","40.49","38.05","10.28M","2.17%"
"2020- 02- 27","39.55","41.33","41.46","39.50","10.01M","-8.13%"
"2020- 02- 26","43.05","44.45","44.88","43.02","6.47M","-2.05%"
"2020- 02- 25","43.95","46.50","46.53","43.58","5.53M","-4.95%"
"2020- 02- 24","46.24","46.61","47.04","45.80","5.08M","-4.27%"
"2020- 02- 21","48.30","48.58","48.77","48.08","3.97M","-0.94%"
"2020- 02- 20","48.76","47.52","48.81","47.44","4.15M","2.52%"
"2020- 02- 19","47.56","47.82","48.29","47.41","5.64M","-0.38%"
"2020- 02- 18","47.74","48.19","48.52","47.23","3.59M","-1.83%"
"2020- 02- 14","48.63","48.51","48.94","48.38","3.21M","0.68%"
"2020- 02- 13","48.30","48.90","48.99","48.02","3.30M","-2.19%"
"2020- 02- 12","49.38","49.69","50.37","48.99","2.96M","1.21%"
"2020- 02- 11","48.79","48.54","50.01","48.50","3.71M","1.25%"
"2020- 02- 10","48.19","47.80","48.72","47.80","2.49M","0.33%"
"2020- 02- 07","48.03","48.54","48.54","47.45","3.80M","-2.38%"
"2020- 02- 06","49.20","49.61","49.66","48.56","5.99M","-0.83%"
"2020- 02- 05","49.61","48.88","49.74","48.52","5.40M","3.25%"
"2020- 02- 04","48.05","47.65","48.38","47.44","5.29M","2.80%"
"2020- 02- 03","46.74","46.31","46.97","45.73","6.37M","1.45%"
"2020- 01- 31","46.07","47.70","47.87","45.92","7.53M","-4.95%"
"2020- 01- 30","48.47","48.31","48.98","47.66","5.64M","-2.42%"
"2020- 01- 29","49.67","48.98","49.95","48.60","6.83M","5.32%"
"2020- 01- 28","47.16","47.40","47.72","47.02","5.81M","-0.04%"
"2020- 01- 27","47.18","47.31","47.58","46.64","4.83M","-2.70%"
"2020- 01- 24","48.49","49.88","50.27","48.04","5.92M","-3.50%"
"2020- 01- 23","50.25","50.22","50.75","49.15","5.80M","-1.22%"
"2020- 01- 22","50.87","52.73","52.80","50.68","5.15M","-3.29%"
"2020- 01- 21","52.60","52.98","53.15","52.20","4.16M","-1.39%"
"2020- 01- 17","53.34","52.53","53.36","52.42","3.90M","1.64%"
"2020- 01- 16","52.48","52.58","52.87","52.17","3.77M","0.40%"
"2020- 01- 15","52.27","52.19","52.65","51.70","2.24M","0.06%"
"2020- 01- 14","52.24","52.19","52.97","51.95","3.69M","-0.21%"
"2020- 01- 13","52.35","51.50","52.40","51.47","2.67M","1.65%"
"2020- 01- 10","51.50","52.86","52.87","51.40","3.28M","-1.32%"
"2020- 01- 09","52.19","52.75","53.07","51.81","2.67M","-1.02%"
"2020- 01- 08","52.73","52.41","53.17","51.92","3.63M","1.03%"
"2020- 01- 07","52.19","52.29","53.06","51.99","5.13M","-0.04%"
"2020- 01- 06","52.21","52.32","52.88","52.00","4.30M","-0.40%"
"2020- 01- 03","52.42","53.11","53.60","52.41","5.00M","-2.47%"
"2020- 01- 02","53.75","55.23","55.54","53.64","5.15M","-1.79%"
"2019- 12- 31","54.73","54.02","54.78","53.93","2.15M","0.72%"
"2019- 12- 30","54.34","54.86","55.05","54.24","1.94M","-0.89%"
"2019- 12- 27","54.83","55.29","55.55","54.72","1.69M","-0.71%"
"2019- 12- 26","55.22","54.98","55.23","54.52","1.91M","0.58%"
"2019- 12- 24","54.90","55.00","55.25","54.65","926.17K","-0.05%"
"2019- 12- 23","54.93","54.49","55.05","54.22","2.68M","0.59%"
"2019- 12- 20","54.61","55.05","55.25","54.02","10.48M","0.17%"
"2019- 12- 19","54.52","54.43","54.87","54.06","3.36M","0.50%"
"2019- 12- 18","54.25","54.36","54.69","53.54","3.66M","-0.75%"
"2019- 12- 17","54.66","54.10","54.74","53.93","2.67M","0.90%"
"2019- 12- 16","54.17","53.61","54.54","53.51","4.04M","1.67%"
"2019- 12- 13","53.28","54.64","54.82","53.25","3.20M","-2.15%"
"2019- 12- 12","54.45","53.25","54.58","52.82","2.88M","2.54%"
"2019- 12- 11","53.10","53.50","54.07","53.05","3.25M","-0.06%"
"2019- 12- 10","53.13","53.36","53.39","52.69","2.61M","-0.26%"
"2019- 12- 09","53.27","53.96","53.98","52.99","2.39M","0.09%"
"2019- 12- 06","53.22","52.59","53.75","52.59","2.85M","2.35%"
"2019- 12- 05","52.00","52.53","52.65","51.68","2.69M","-0.54%"
"2019- 12- 04","52.28","53.49","53.49","52.21","3.79M","0.89%"
"2019- 12- 03","51.82","51.96","52.01","51.05","3.99M","-2.52%"
"2019- 12- 02","53.16","53.00","53.75","52.89","3.36M","-0.39%"
"2019- 11- 29","53.37","54.01","54.28","53.12","1.89M","-1.68%"
"2019- 11- 27","54.28","54.68","54.90","53.90","3.93M","-1.97%"
"2019- 11- 26","55.37","55.20","55.75","54.82","4.68M","0.31%"
"2019- 11- 25","55.20","54.82","55.23","54.36","5.10M","1.85%"
"2019- 11- 22","54.20","53.98","54.66","53.60","3.12M","0.59%"
"2019- 11- 21","53.88","52.71","53.92","52.35","4.62M","2.30%"
"2019- 11- 20","52.67","53.14","53.45","52.10","5.40M","-1.35%"
"2019- 11- 19","53.39","54.81","54.81","52.79","5.23M","-1.71%"
"2019- 11- 18","54.32","54.75","54.91","54.12","3.45M","-0.98%"
"2019- 11- 15","54.86","54.27","55.29","54.14","3.87M","1.69%"
"2019- 11- 14","53.95","53.30","54.14","53.15","2.60M","0.54%"
"2019- 11- 13","53.66","54.19","54.48","53.46","3.45M","-2.72%"
"2019- 11- 12","55.16","56.00","56.11","54.53","2.74M","-1.16%"
"2019- 11- 11","55.81","55.55","56.25","55.22","3.20M","-0.32%"
"2019- 11- 08","55.99","55.50","55.99","55.02","4.83M","0.34%"
"2019- 11- 07","55.80","54.94","55.94","54.42","6.69M","2.80%"
"2019- 11- 06","54.28","54.16","54.74","53.81","3.86M","0.15%"
"2019- 11- 05","54.20","54.01","55.00","53.65","6.08M","0.06%"
"2019- 11- 04","54.17","52.65","54.41","52.46","5.44M","3.56%"
"2019- 11- 01","52.31","50.98","52.49","50.90","3.24M","3.60%"
"2019- 10- 31","50.49","50.88","51.03","49.71","3.79M","-1.06%"
"2019- 10- 30","51.03","51.20","51.47","50.33","3.61M","-0.89%"
"2019- 10- 29","51.49","50.96","51.63","50.37","3.47M","0.55%"
"2019- 10- 28","51.21","50.75","51.44","50.43","4.55M","1.45%"
"2019- 10- 25","50.48","49.78","50.76","48.90","5.41M","2.04%"
"2019- 10- 24","49.47","48.65","49.99","47.84","6.12M","4.74%"
"2019- 10- 23","47.23","46.78","47.51","46.55","4.29M","0.88%"
"2019- 10- 22","46.82","47.08","47.38","46.02","4.94M","-0.64%"
"2019- 10- 21","47.12","48.59","48.97","47.09","4.00M","-1.75%"
"2019- 10- 18","47.96","47.91","48.19","47.36","3.01M","0.31%"
"2019- 10- 17","47.81","47.44","48.54","47.14","2.73M","1.46%"
"2019- 10- 16","47.12","47.49","47.92","47.01","3.63M","-0.17%"
"2019- 10- 15","47.20","46.82","48.10","46.53","3.35M","0.81%"
"2019- 10- 14","46.82","46.72","47.27","46.24","3.25M","-0.66%"
"2019- 10- 11","47.13","45.75","47.72","45.50","3.70M","4.92%"
"2019- 10- 10","44.92","44.33","45.29","44.02","4.49M","2.07%"
"2019- 10- 09","44.01","44.39","44.54","44.00","2.85M","0.36%"
"2019- 10- 08","43.85","44.75","45.05","43.83","3.00M","-2.92%"
"2019- 10- 07","45.17","45.08","45.77","44.77","2.98M","-0.37%"
"2019- 10- 04","45.34","45.18","45.78","45.01","3.59M","0.07%"
"2019- 10- 03","45.31","44.85","45.39","44.37","3.48M","0.85%"
"2019- 10- 02","44.93","44.67","45.17","44.36","4.84M","-2.26%"
"2019- 10- 01","45.97","47.94","48.57","45.90","3.84M","-3.53%"
"2019- 09- 30","47.65","47.26","47.79","47.11","2.57M","1.23%"
"2019- 09- 27","47.07","47.40","47.88","47.01","3.73M","-0.34%"
"2019- 09- 26","47.23","47.51","47.69","46.93","3.00M","-0.94%"
"2019- 09- 25","47.68","46.55","47.97","46.13","4.42M","2.32%"
"2019- 09- 24","46.60","47.78","48.00","45.95","4.52M","-2.73%"
"2019- 09- 23","47.91","47.39","48.22","47.12","3.61M","-0.62%"
"2019- 09- 20","48.21","47.47","48.85","47.07","10.59M","1.20%"
"2019- 09- 19","47.64","48.12","48.41","47.49","2.54M","0.27%"
"2019- 09- 18","47.51","47.90","47.90","47.02","2.59M","-1.02%"
"2019- 09- 17","48.00","48.67","49.09","47.61","4.92M","-2.06%"
"2019- 09- 16","49.01","48.69","49.98","48.28","5.04M","1.68%"
"2019- 09- 13","48.20","47.64","48.44","47.25","4.03M","2.62%"
"2019- 09- 12","46.97","47.07","47.19","45.57","3.65M","0.19%"
"2019- 09- 11","46.88","46.52","47.05","45.58","4.45M","1.21%"
"2019- 09- 10","46.32","45.10","46.37","44.78","4.70M","4.21%"
"2019- 09- 09","44.45","43.53","44.63","43.26","3.85M","2.80%"
"2019- 09- 06","43.24","43.54","43.66","42.66","3.22M","-0.28%"
"2019- 09- 05","43.36","43.15","43.97","43.09","4.04M","1.93%"
"2019- 09- 04","42.54","42.59","42.79","41.85","2.67M","1.77%"
"2019- 09- 03","41.80","42.14","42.23","41.15","3.36M","-1.95%"
"2019- 08- 30","42.63","42.83","43.00","42.27","4.11M","0.61%"
"2019- 08- 29","42.37","42.33","43.00","42.21","3.30M","-0.35%"
"2019- 08- 28","42.52","41.15","42.64","40.76","4.64M","3.28%"
"2019- 08- 27","41.17","41.19","41.73","40.92","4.15M","0.86%"
"2019- 08- 26","40.82","41.27","41.35","40.61","3.40M","0.27%"
"2019- 08- 23","40.71","42.00","42.02","40.44","6.72M","-3.19%"
"2019- 08- 22","42.05","43.32","43.90","42.02","6.07M","-2.84%"
"2019- 08- 21","43.28","43.85","44.24","43.24","4.40M","0.28%"
"2019- 08- 20","43.16","45.25","45.25","43.07","5.97M","-5.35%"
"2019- 08- 19","45.60","45.36","45.86","45.15","3.62M","2.45%"
"2019- 08- 16","44.51","43.29","44.81","42.77","4.59M","2.60%"
"2019- 08- 15","43.38","44.34","44.37","42.96","3.49M","-1.59%"
"2019- 08- 14","44.08","45.80","46.15","44.00","6.18M","-5.91%"
"2019- 08- 13","46.85","45.78","47.76","45.58","5.42M","2.54%"
"2019- 08- 12","45.69","46.39","46.80","45.52","4.49M","-2.04%"
"2019- 08- 09","46.64","46.42","46.99","46.10","4.47M","-0.32%"
"2019- 08- 08","46.79","45.20","46.82","45.19","4.57M","4.23%"
"2019- 08- 07","44.89","44.10","45.00","43.91","4.49M","1.04%"
"2019- 08- 06","44.43","45.11","45.45","43.73","4.70M","-0.76%"
"2019- 08- 05","44.77","45.06","45.13","44.07","5.15M","-1.82%"
"2019- 08- 02","45.60","46.69","47.50","45.37","5.35M","-2.67%"
"2019- 08- 01","46.85","48.15","48.60","46.78","5.80M","-3.28%"
"2019- 07- 31","48.44","48.49","49.43","47.95","5.19M","0.08%"
"2019- 07- 30","48.40","47.78","48.44","47.78","4.19M","0.73%"
"2019- 07- 29","48.05","48.52","48.88","47.98","4.22M","-2.16%"
"2019- 07- 26","49.11","50.27","50.30","48.92","5.07M","-3.27%"
"2019- 07- 25","50.77","51.64","51.99","50.30","4.25M","-3.83%"
"2019- 07- 24","52.79","52.50","52.99","52.04","3.52M","0.32%"
"2019- 07- 23","52.62","51.00","52.90","50.95","4.39M","3.42%"
"2019- 07- 22","50.88","51.50","51.57","50.60","2.82M","-1.24%"
"2019- 07- 19","51.52","51.77","51.83","51.50","3.22M","-0.44%"
"2019- 07- 18","51.75","51.55","52.05","51.28","3.66M","0.29%"
"2019- 07- 17","51.60","52.16","52.30","51.23","4.42M","-1.38%"
"2019- 07- 16","52.32","50.95","52.64","50.95","6.01M","2.73%"
"2019- 07- 15","50.93","49.77","50.95","49.66","4.92M","2.45%"
