"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 09- 26","127.58","127.58","127.58","127.58","","0.00%"
"2020- 09- 25","127.58","125.22","127.61","124.62","117.03K","1.63%"
"2020- 09- 24","125.53","124.04","126.40","123.34","198.39K","1.19%"
"2020- 09- 23","124.05","126.25","126.40","124.05","708.89K","-1.64%"
"2020- 09- 22","126.12","125.50","126.96","125.30","128.98K","0.53%"
"2020- 09- 21","125.45","125.21","125.86","123.74","293.30K","-0.48%"
"2020- 09- 18","126.05","128.52","128.52","125.83","279.94K","-1.80%"
"2020- 09- 17","128.36","128.74","128.99","127.39","190.56K","-0.83%"
"2020- 09- 16","129.43","129.01","130.30","128.81","215.44K","-0.08%"
"2020- 09- 15","129.54","130.07","131.40","128.79","155.13K","0.69%"
"2020- 09- 14","128.65","127.75","129.37","127.55","211.78K","1.28%"
"2020- 09- 13","127.02","127.02","127.02","127.02","","0.00%"
"2020- 09- 11","127.02","127.18","127.39","126.08","224.85K","-0.52%"
"2020- 09- 10","127.69","129.82","129.82","127.66","526.53K","-1.70%"
"2020- 09- 09","129.90","129.31","131.58","129.31","166.60K","1.18%"
"2020- 09- 08","128.38","129.61","129.61","127.33","220.67K","-0.79%"
"2020- 09- 04","129.40","130.60","130.60","127.73","251.00K","-0.60%"
"2020- 09- 03","130.18","131.76","133.03","128.97","243.11K","-1.03%"
"2020- 09- 02","131.54","127.93","132.15","127.56","244.36K","2.87%"
"2020- 09- 01","127.87","129.06","129.06","127.36","210.19K","-1.07%"
"2020- 08- 31","129.25","128.93","130.12","128.91","348.51K","0.24%"
"2020- 08- 30","128.94","128.94","128.94","128.94","","0.00%"
"2020- 08- 28","128.94","128.88","129.12","127.64","194.04K","0.26%"
"2020- 08- 27","128.61","128.35","129.57","127.88","172.64K","0.45%"
"2020- 08- 26","128.04","129.25","129.25","127.75","210.17K","-1.33%"
"2020- 08- 25","129.76","131.22","131.24","129.32","123.32K","-0.92%"
"2020- 08- 24","130.97","130.00","130.99","129.00","130.18K","1.00%"
"2020- 08- 23","129.67","129.67","129.67","129.67","","0.00%"
"2020- 08- 22","129.67","129.67","129.67","129.67","","0.00%"
"2020- 08- 21","129.67","129.84","130.00","128.51","136.71K","0.01%"
"2020- 08- 20","129.66","130.33","130.85","129.37","171.38K","-0.83%"
"2020- 08- 19","130.75","131.61","131.65","130.63","335.04K","-0.30%"
"2020- 08- 18","131.14","131.66","132.12","130.56","206.87K","-0.46%"
"2020- 08- 17","131.75","132.19","132.92","131.43","169.61K","-0.25%"
"2020- 08- 14","132.08","132.83","133.05","131.68","127.64K","-0.70%"
"2020- 08- 13","133.01","132.90","133.50","132.13","147.76K","-0.34%"
"2020- 08- 12","133.47","131.92","134.35","131.92","224.08K","1.39%"
"2020- 08- 11","131.64","134.70","134.95","131.27","288.74K","-2.05%"
"2020- 08- 10","134.39","134.85","135.50","134.07","193.29K","-0.07%"
"2020- 08- 09","134.49","134.49","134.49","134.49","","0.00%"
"2020- 08- 08","134.49","134.49","134.49","134.49","","0.00%"
"2020- 08- 07","134.49","131.52","134.85","131.50","179.49K","2.02%"
"2020- 08- 06","131.83","130.97","132.03","130.38","155.39K","0.58%"
"2020- 08- 05","131.07","133.02","133.08","130.58","249.26K","-1.19%"
"2020- 08- 04","132.65","131.07","133.20","130.74","480.60K","1.09%"
"2020- 08- 03","131.22","132.59","132.59","130.52","167.21K","-1.06%"
"2020- 08- 02","132.62","132.62","132.62","132.62","","0.00%"
"2020- 07- 31","132.62","132.29","133.07","130.80","215.09K","0.08%"
"2020- 07- 30","132.52","131.65","132.57","131.00","144.07K","-0.19%"
"2020- 07- 29","132.77","132.27","132.81","131.72","194.56K","0.61%"
"2020- 07- 28","131.97","129.83","133.08","129.83","133.67K","1.51%"
"2020- 07- 27","130.01","131.71","131.71","129.26","431.62K","-1.26%"
"2020- 07- 26","131.67","131.67","131.67","131.67","","0.00%"
"2020- 07- 25","131.67","131.67","131.67","131.67","","0.00%"
"2020- 07- 24","131.67","132.87","134.00","131.04","146.49K","-0.76%"
"2020- 07- 23","132.68","132.37","133.48","131.91","202.53K","0.17%"
"2020- 07- 22","132.45","129.82","132.93","128.79","166.57K","1.49%"
"2020- 07- 21","130.50","129.95","131.74","129.71","232.76K","0.62%"
"2020- 07- 20","129.70","131.22","131.38","129.47","222.02K","-1.41%"
"2020- 07- 17","131.55","129.36","131.87","129.36","197.64K","2.12%"
"2020- 07- 16","128.82","127.19","129.04","127.03","129.06K","1.24%"
"2020- 07- 15","127.24","129.00","129.92","127.11","222.19K","-0.37%"
"2020- 07- 14","127.71","126.62","128.28","126.47","190.68K","1.04%"
"2020- 07- 13","126.39","126.40","127.79","125.92","241.27K","0.10%"
"2020- 07- 12","126.27","126.27","126.27","126.27","","0.00%"
"2020- 07- 11","126.27","126.27","126.27","126.27","","0.00%"
"2020- 07- 10","126.27","123.81","126.62","123.81","195.73K","1.83%"
"2020- 07- 09","124.00","125.51","125.51","122.22","222.53K","-1.32%"
"2020- 07- 08","125.66","124.52","126.09","124.26","190.65K","0.81%"
"2020- 07- 07","124.65","124.22","125.13","123.47","191.15K","-0.45%"
"2020- 07- 06","125.21","127.31","128.03","124.31","482.72K","-1.19%"
"2020- 07- 05","126.72","126.72","126.72","126.72","","0.00%"
"2020- 07- 04","126.72","126.72","126.72","126.72","","0.00%"
"2020- 07- 02","126.72","127.45","128.02","126.35","505.02K","0.24%"
"2020- 07- 01","126.42","123.81","126.92","123.81","186.75K","2.22%"
"2020- 06- 30","123.67","123.11","124.32","122.53","293.94K","0.44%"
"2020- 06- 29","123.13","121.61","123.13","120.51","149.36K","1.89%"
"2020- 06- 26","120.85","121.98","123.12","119.99","268.12K","-1.02%"
"2020- 06- 25","122.09","123.41","123.41","120.61","334.95K","-1.13%"
"2020- 06- 24","123.49","123.78","124.19","122.00","476.44K","-0.89%"
"2020- 06- 23","124.60","127.08","127.31","124.31","216.31K","-1.09%"
"2020- 06- 22","125.97","124.81","126.65","123.62","169.42K","0.06%"
"2020- 06- 19","125.90","130.37","131.00","125.90","188.71K","-2.82%"
"2020- 06- 18","129.56","128.88","129.67","128.17","128.74K","-0.01%"
"2020- 06- 17","129.57","130.57","130.57","128.51","213.58K","-0.49%"
"2020- 06- 16","130.21","132.59","133.42","129.43","215.84K","0.60%"
"2020- 06- 15","129.43","126.15","130.39","125.09","201.03K","0.75%"
"2020- 06- 12","128.47","131.32","131.36","126.77","289.41K","-0.19%"
"2020- 06- 11","128.72","131.86","131.86","127.86","345.92K","-4.14%"
"2020- 06- 10","134.28","135.32","136.02","133.89","232.04K","-0.73%"
"2020- 06- 09","135.27","136.94","136.94","133.84","203.88K","-2.01%"
"2020- 06- 08","138.05","135.02","138.48","134.37","475.77K","2.53%"
"2020- 06- 07","134.65","134.65","134.65","134.65","","0.00%"
"2020- 06- 05","134.65","134.04","137.11","134.04","228.10K","1.53%"
"2020- 06- 04","132.62","134.52","134.52","131.02","513.66K","-1.80%"
"2020- 06- 03","135.05","134.08","136.01","134.08","221.43K","1.34%"
"2020- 06- 02","133.27","132.83","133.49","131.75","244.05K","0.52%"
"2020- 06- 01","132.58","131.36","133.35","130.46","215.45K","0.98%"
"2020- 05- 29","131.29","130.14","131.79","129.26","547.71K","0.80%"
"2020- 05- 28","130.25","128.40","130.80","128.37","205.08K","2.73%"
"2020- 05- 27","126.79","127.45","127.64","125.12","202.57K","1.15%"
"2020- 05- 26","125.35","126.69","127.58","125.14","159.53K","0.81%"
"2020- 05- 22","124.34","123.06","124.34","122.65","98.67K","1.14%"
"2020- 05- 21","122.94","123.77","124.58","122.80","132.51K","-1.01%"
"2020- 05- 20","124.19","124.56","125.45","123.76","216.22K","0.67%"
"2020- 05- 19","123.36","124.81","125.22","123.30","232.83K","-1.67%"
"2020- 05- 18","125.45","123.24","126.21","123.24","249.36K","4.39%"
"2020- 05- 15","120.18","120.96","120.96","118.30","224.19K","-1.19%"
"2020- 05- 14","121.63","119.21","121.96","117.37","218.20K","0.93%"
"2020- 05- 13","120.51","121.19","121.22","119.10","205.46K","-0.98%"
"2020- 05- 12","121.70","123.31","123.78","121.53","193.40K","-1.08%"
"2020- 05- 11","123.03","122.75","123.62","120.94","168.64K","-0.61%"
"2020- 05- 08","123.79","122.65","124.13","122.14","196.00K","2.20%"
"2020- 05- 07","121.13","121.79","122.70","120.87","342.97K","0.62%"
"2020- 05- 06","120.38","125.19","125.27","120.37","186.20K","-3.56%"
"2020- 05- 05","124.82","124.45","126.19","124.22","141.49K","1.02%"
"2020- 05- 04","123.56","122.13","124.00","121.49","206.61K","0.51%"
"2020- 05- 03","122.93","122.93","122.93","122.93","","0.00%"
"2020- 05- 02","122.93","122.93","122.93","122.93","","0.00%"
"2020- 05- 01","122.93","124.35","124.35","122.19","197.32K","-2.34%"
"2020- 04- 30","125.87","128.30","128.32","125.08","188.23K","-2.64%"
"2020- 04- 29","129.28","132.31","132.31","128.62","244.71K","-0.56%"
"2020- 04- 28","130.01","131.19","132.63","129.49","165.47K","0.45%"
"2020- 04- 27","129.43","128.58","130.30","128.25","185.55K","1.20%"
"2020- 04- 24","127.90","127.69","128.51","125.84","192.66K","0.57%"
"2020- 04- 23","127.18","129.48","129.91","126.51","207.94K","-1.52%"
"2020- 04- 22","129.14","127.85","130.20","127.15","129.04K","2.70%"
"2020- 04- 21","125.74","124.99","126.84","124.28","190.09K","-1.33%"
"2020- 04- 20","127.44","131.09","131.42","127.36","223.64K","-4.04%"
"2020- 04- 17","132.80","131.46","133.39","129.65","238.61K","3.36%"
"2020- 04- 16","128.48","129.00","129.48","127.21","152.17K","0.06%"
"2020- 04- 15","128.40","129.85","130.63","127.87","200.94K","-3.57%"
"2020- 04- 14","133.16","132.39","133.29","130.99","220.07K","2.78%"
"2020- 04- 13","129.56","133.49","133.49","128.19","424.78K","-3.17%"
"2020- 04- 09","133.80","129.72","135.49","129.54","407.43K","4.80%"
"2020- 04- 08","127.67","122.11","128.76","121.14","249.51K","5.16%"
"2020- 04- 07","121.40","126.53","126.55","121.12","439.43K","-1.10%"
"2020- 04- 06","122.75","117.62","123.95","117.62","301.88K","7.71%"
"2020- 04- 03","113.96","117.33","118.25","113.17","223.79K","-3.55%"
"2020- 04- 02","118.15","113.97","118.84","113.49","252.24K","3.06%"
"2020- 04- 01","114.64","117.21","118.55","112.44","338.25K","-5.98%"
"2020- 03- 31","121.93","126.07","126.16","121.70","583.68K","-3.93%"
"2020- 03- 30","126.92","123.03","127.62","122.91","1.02M","3.71%"
"2020- 03- 28","122.38","122.38","122.38","122.38","","0.00%"
"2020- 03- 27","122.38","117.78","126.81","117.15","527.54K","0.64%"
"2020- 03- 26","121.60","113.13","123.13","113.01","366.55K","8.13%"
"2020- 03- 25","112.46","109.60","116.99","106.50","474.14K","2.63%"
"2020- 03- 24","109.58","102.98","110.05","102.25","584.67K","11.11%"
"2020- 03- 23","98.62","103.71","104.47","96.09","731.51K","-5.35%"
"2020- 03- 21","104.19","104.19","104.19","104.19","","0.00%"
"2020- 03- 20","104.19","114.72","114.84","104.10","482.83K","-8.61%"
"2020- 03- 19","114.00","118.26","118.60","113.50","469.20K","-4.73%"
"2020- 03- 18","119.66","117.91","121.69","113.62","671.82K","-4.70%"
"2020- 03- 17","125.56","113.51","125.94","113.05","885.23K","13.01%"
"2020- 03- 16","111.11","114.23","122.31","110.54","824.34K","-11.23%"
"2020- 03- 14","125.16","125.16","125.16","125.16","","0.00%"
"2020- 03- 13","125.16","125.14","125.99","116.48","764.49K","5.65%"
"2020- 03- 12","118.47","124.54","126.76","118.00","1.15M","-10.41%"
"2020- 03- 11","132.23","136.27","136.32","130.30","508.12K","-5.18%"
"2020- 03- 10","139.45","140.35","141.76","133.16","1.03M","0.53%"
"2020- 03- 09","138.72","140.44","142.45","136.90","717.05K","-5.56%"
"2020- 03- 06","146.89","144.22","147.52","141.67","265.47K","-0.82%"
"2020- 03- 05","148.11","147.96","149.72","146.34","225.63K","-1.51%"
"2020- 03- 04","150.38","144.51","150.56","144.27","207.48K","5.43%"
"2020- 03- 03","142.63","144.35","147.15","141.97","382.46K","-1.02%"
"2020- 03- 02","144.10","136.50","144.27","136.50","449.08K","5.60%"
"2020- 02- 28","136.46","138.81","138.81","133.42","2.02M","-3.40%"
"2020- 02- 27","141.26","147.19","147.89","141.26","419.22K","-4.57%"
"2020- 02- 26","148.02","149.49","150.90","147.96","340.36K","-1.07%"
"2020- 02- 25","149.62","153.09","153.25","149.43","290.21K","-2.12%"
"2020- 02- 24","152.86","153.94","154.71","152.85","190.55K","-1.26%"
"2020- 02- 21","154.81","154.87","155.71","154.68","111.69K","-0.15%"
"2020- 02- 20","155.05","154.50","155.12","154.00","139.66K","0.27%"
"2020- 02- 19","154.64","155.72","155.90","154.58","184.90K","-0.94%"
"2020- 02- 18","156.10","155.65","156.43","155.18","190.71K","0.69%"
"2020- 02- 17","155.03","155.03","155.03","155.03","","0.00%"
"2020- 02- 14","155.03","154.28","155.09","154.09","110.83K","0.68%"
"2020- 02- 13","153.98","152.31","154.02","152.18","110.16K","1.10%"
"2020- 02- 12","152.31","152.15","152.67","151.62","86.23K","0.14%"
"2020- 02- 11","152.10","151.98","152.67","151.75","115.84K","0.34%"
"2020- 02- 10","151.58","151.32","151.64","150.88","98.41K","0.33%"
"2020- 02- 07","151.08","151.86","152.10","151.08","108.34K","-0.34%"
"2020- 02- 06","151.60","151.67","152.25","151.36","97.60K","0.07%"
"2020- 02- 05","151.50","150.86","151.87","150.37","178.20K","0.46%"
"2020- 02- 04","150.80","152.45","152.67","150.75","313.21K","-0.93%"
"2020- 02- 03","152.21","151.99","152.42","151.74","147.66K","0.40%"
"2020- 01- 31","151.60","152.36","152.72","150.95","147.34K","-0.49%"
"2020- 01- 30","152.35","151.04","152.54","150.78","89.15K","0.87%"
"2020- 01- 29","151.04","150.95","151.34","150.25","104.53K","0.23%"
"2020- 01- 28","150.70","150.42","151.37","150.04","129.40K","0.42%"
"2020- 01- 27","150.07","150.45","151.39","149.78","204.24K","-0.33%"
"2020- 01- 24","150.56","150.16","151.09","149.84","107.04K","0.23%"
"2020- 01- 23","150.22","149.00","150.32","148.73","97.51K","0.87%"
"2020- 01- 22","148.93","148.92","149.38","148.79","164.31K","0.30%"
"2020- 01- 21","148.49","147.58","148.64","147.10","219.94K","0.77%"
"2020- 01- 17","147.35","146.32","147.54","146.00","267.80K","0.67%"
"2020- 01- 16","146.37","145.69","146.57","145.63","126.47K","0.63%"
"2020- 01- 15","145.45","143.77","145.69","143.77","132.39K","1.39%"
"2020- 01- 14","143.46","143.10","143.51","142.52","96.28K","0.27%"
"2020- 01- 13","143.07","142.11","143.49","142.11","174.61K","0.70%"
"2020- 01- 10","142.08","141.89","142.59","141.89","166.70K","0.25%"
"2020- 01- 09","141.72","140.94","141.92","140.86","129.48K","0.45%"
"2020- 01- 08","141.08","141.23","141.64","140.89","172.28K","0.00%"
"2020- 01- 07","141.08","141.15","141.26","140.49","105.02K","-0.25%"
"2020- 01- 06","141.44","141.11","141.84","141.00","164.42K","0.20%"
"2020- 01- 03","141.16","140.95","141.80","140.95","178.91K","0.03%"
"2020- 01- 02","141.12","143.14","143.14","140.54","201.67K","-1.24%"
"2019- 12- 31","142.89","142.39","143.04","142.19","92.95K","0.45%"
"2019- 12- 30","142.25","141.92","142.34","141.61","148.70K","0.00%"
"2019- 12- 27","142.25","142.01","142.27","141.71","107.72K","0.27%"
"2019- 12- 26","141.86","141.85","142.05","141.37","68.99K","0.17%"
"2019- 12- 24","141.62","141.59","141.78","141.04","52.73K","0.05%"
"2019- 12- 23","141.55","143.28","143.29","141.21","173.19K","-1.04%"
"2019- 12- 20","143.04","142.13","143.66","142.09","315.40K","0.76%"
"2019- 12- 19","141.96","142.14","142.27","141.29","300.67K","-0.08%"
"2019- 12- 18","142.08","141.47","142.19","140.83","150.05K","0.54%"
"2019- 12- 17","141.32","141.09","142.15","140.86","137.50K","0.28%"
"2019- 12- 16","140.93","139.45","140.94","139.23","212.20K","0.48%"
"2019- 12- 13","140.26","139.35","140.37","138.70","235.89K","0.84%"
"2019- 12- 12","139.09","139.74","140.14","138.62","122.31K","-0.47%"
"2019- 12- 11","139.74","139.57","139.95","139.11","126.11K","0.33%"
"2019- 12- 10","139.28","139.34","139.97","138.98","100.51K","-0.01%"
"2019- 12- 09","139.29","140.20","140.48","139.08","101.72K","-0.39%"
"2019- 12- 06","139.84","139.89","140.64","139.84","124.70K","-0.17%"
"2019- 12- 05","140.08","139.69","140.12","139.40","62.53K","0.09%"
"2019- 12- 04","139.95","139.03","140.14","138.76","81.83K","0.69%"
"2019- 12- 03","138.99","138.83","139.22","138.65","188.54K","0.38%"
"2019- 12- 02","138.47","139.07","139.18","138.40","132.17K","-0.80%"
"2019- 11- 29","139.59","139.95","140.45","139.44","46.51K","-0.16%"
"2019- 11- 27","139.82","139.41","139.85","139.11","91.12K","0.20%"
"2019- 11- 26","139.54","139.16","139.66","138.96","82.09K","0.38%"
"2019- 11- 25","139.01","139.53","139.86","138.72","87.52K","-0.29%"
"2019- 11- 22","139.42","139.64","139.80","138.38","77.26K","0.06%"
"2019- 11- 21","139.33","139.82","139.82","138.85","88.27K","-0.31%"
"2019- 11- 20","139.77","139.17","139.91","138.88","96.75K","0.53%"
"2019- 11- 19","139.03","139.07","139.71","138.36","111.07K","-0.13%"
"2019- 11- 18","139.21","139.32","140.36","139.09","194.43K","0.08%"
"2019- 11- 15","139.10","138.74","139.10","138.29","87.03K","0.29%"
"2019- 11- 14","138.70","138.53","139.31","138.28","170.59K","0.40%"
"2019- 11- 13","138.15","136.50","138.42","136.50","270.44K","1.36%"
"2019- 11- 12","136.29","135.98","136.48","135.85","176.69K","0.21%"
"2019- 11- 11","136.01","136.86","137.06","135.96","145.28K","-0.70%"
"2019- 11- 08","136.97","137.18","137.62","136.31","243.29K","-0.42%"
"2019- 11- 07","137.55","138.80","139.01","136.63","329.08K","-1.31%"
"2019- 11- 06","139.38","139.17","139.98","139.02","150.09K","0.34%"
"2019- 11- 05","138.91","139.88","140.24","138.60","173.13K","-1.01%"
"2019- 11- 04","140.33","142.21","142.24","139.82","248.70K","-1.29%"
"2019- 11- 01","142.17","142.61","142.86","141.92","160.65K","-0.17%"
"2019- 10- 31","142.41","141.86","142.63","141.54","138.88K","0.36%"
"2019- 10- 30","141.90","140.72","142.14","140.71","212.97K","0.97%"
"2019- 10- 29","140.53","140.29","140.82","140.00","151.14K","0.05%"
"2019- 10- 28","140.46","141.66","141.97","140.26","330.94K","-1.24%"
"2019- 10- 25","142.23","143.81","143.86","141.75","405.76K","-1.07%"
"2019- 10- 24","143.77","143.45","143.94","143.29","89.00K","0.31%"
"2019- 10- 23","143.33","143.01","143.60","142.69","142.97K","0.42%"
"2019- 10- 22","142.73","142.50","143.39","142.26","219.26K","0.37%"
"2019- 10- 21","142.21","141.90","142.23","141.34","92.01K","0.35%"
"2019- 10- 18","141.72","141.15","141.93","140.58","96.11K","0.35%"
"2019- 10- 17","141.23","140.86","141.47","140.52","195.30K","0.29%"
"2019- 10- 16","140.82","140.44","140.82","139.83","436.46K","0.28%"
"2019- 10- 15","140.42","141.08","141.39","140.17","112.25K","-0.33%"
"2019- 10- 14","140.89","142.31","142.31","140.66","148.96K","-0.73%"
"2019- 10- 11","141.92","142.33","142.77","141.53","149.01K","-0.24%"
"2019- 10- 10","142.26","142.09","142.54","141.05","142.95K","-0.08%"
"2019- 10- 09","142.38","142.05","142.92","141.75","196.71K","0.54%"
"2019- 10- 08","141.62","142.96","142.96","141.62","938.23K","-1.00%"
"2019- 10- 07","143.05","143.24","143.64","142.70","254.08K","-0.48%"
"2019- 10- 04","143.74","141.84","143.82","141.63","112.01K","1.49%"
"2019- 10- 03","141.63","141.39","141.67","140.75","150.43K","0.21%"
"2019- 10- 02","141.33","142.87","143.07","141.00","287.58K","-1.28%"
"2019- 10- 01","143.16","143.54","143.54","142.51","197.18K","-0.34%"
"2019- 09- 30","143.65","143.69","144.28","143.28","178.96K","0.05%"
"2019- 09- 27","143.58","144.26","144.53","142.79","147.97K","-0.33%"
"2019- 09- 26","144.05","143.79","144.44","143.47","146.78K","-0.34%"
"2019- 09- 25","144.54","144.37","144.58","143.71","188.08K","0.02%"
"2019- 09- 24","144.51","143.48","145.00","143.42","179.77K","1.01%"
"2019- 09- 23","143.06","142.92","143.51","142.73","221.40K","0.19%"
"2019- 09- 20","142.79","142.66","143.06","141.96","245.99K","0.30%"
"2019- 09- 19","142.37","142.28","142.57","141.80","100.76K","0.32%"
"2019- 09- 18","141.91","141.61","142.25","140.86","134.17K","0.54%"
"2019- 09- 17","141.15","140.15","141.50","140.15","119.70K","0.82%"
"2019- 09- 16","140.00","140.30","140.31","139.50","187.42K","0.01%"
"2019- 09- 13","139.99","140.17","140.87","139.51","199.41K","-0.50%"
"2019- 09- 12","140.70","141.30","141.54","140.22","130.90K","0.20%"
"2019- 09- 11","140.42","138.77","140.46","138.42","313.92K","1.12%"
"2019- 09- 10","138.87","138.56","138.97","137.80","143.44K","0.01%"
"2019- 09- 09","138.86","139.36","139.57","138.54","149.29K","-0.51%"
"2019- 09- 06","139.57","140.53","140.74","139.13","167.64K","-0.37%"
"2019- 09- 05","140.09","140.86","140.97","139.80","215.05K","-1.08%"
"2019- 09- 04","141.62","141.92","142.00","140.67","243.09K","0.16%"
"2019- 09- 03","141.40","138.87","141.40","138.87","221.13K","1.68%"
"2019- 08- 30","139.06","139.29","139.52","138.62","139.45K","0.05%"
"2019- 08- 29","138.99","138.58","138.99","137.74","79.65K","0.72%"
"2019- 08- 28","137.99","138.46","138.81","137.51","115.14K","-0.09%"
"2019- 08- 27","138.11","138.77","139.24","138.08","141.33K","-0.01%"
"2019- 08- 26","138.12","136.86","138.12","136.59","89.64K","1.23%"
"2019- 08- 23","136.44","138.21","138.76","135.87","252.79K","-1.17%"
"2019- 08- 22","138.06","137.86","138.24","136.91","124.48K","0.09%"
"2019- 08- 21","137.94","137.12","137.95","136.89","155.03K","0.63%"
"2019- 08- 20","137.08","137.75","137.75","136.62","185.15K","-0.17%"
"2019- 08- 19","137.31","136.45","137.77","136.27","516.92K","0.60%"
"2019- 08- 16","136.49","135.75","136.80","135.69","164.67K","0.59%"
"2019- 08- 15","135.69","134.28","136.07","133.69","154.10K","1.33%"
"2019- 08- 14","133.91","135.25","135.86","133.69","172.51K","-0.93%"
"2019- 08- 13","135.17","134.98","135.52","134.24","453.56K","0.16%"
