"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 09- 29","133.46","134.46","134.87","133.19","34.31K","-0.63%"
"2020- 09- 28","134.31","133.79","135.51","133.65","49.09K","1.68%"
"2020- 09- 27","132.09","132.09","132.09","132.09","","0.00%"
"2020- 09- 26","132.09","132.09","132.09","132.09","","0.00%"
"2020- 09- 25","132.09","129.97","132.49","129.71","165.33K","0.86%"
"2020- 09- 24","130.96","129.98","132.30","128.85","227.12K","0.59%"
"2020- 09- 23","130.19","133.58","133.82","130.07","70.45K","-2.76%"
"2020- 09- 22","133.89","133.97","134.29","132.92","92.74K","0.08%"
"2020- 09- 21","133.78","136.19","136.19","132.27","198.16K","-3.56%"
"2020- 09- 18","138.72","141.58","141.58","138.52","74.81K","-1.73%"
"2020- 09- 17","141.16","138.75","141.31","137.84","152.07K","0.80%"
"2020- 09- 16","140.04","140.49","141.68","139.85","55.33K","-0.03%"
"2020- 09- 15","140.08","140.42","141.00","139.98","107.60K","0.42%"
"2020- 09- 14","139.49","138.69","139.81","138.17","49.82K","1.53%"
"2020- 09- 13","137.39","137.39","137.39","137.39","","0.00%"
"2020- 09- 11","137.39","137.12","138.14","136.42","56.11K","0.65%"
"2020- 09- 10","136.50","138.65","138.95","136.41","58.66K","-0.90%"
"2020- 09- 09","137.74","136.03","138.60","136.03","61.88K","2.35%"
"2020- 09- 08","134.58","136.49","136.49","134.00","45.66K","-2.22%"
"2020- 09- 04","137.63","138.46","138.83","135.49","46.06K","0.20%"
"2020- 09- 03","137.36","141.01","141.01","136.00","67.68K","-2.71%"
"2020- 09- 02","141.19","138.94","141.35","138.05","60.11K","2.09%"
"2020- 09- 01","138.30","134.72","138.30","134.19","69.13K","2.60%"
"2020- 08- 31","134.79","136.82","136.98","134.79","63.43K","-1.60%"
"2020- 08- 30","136.98","136.98","136.98","136.98","","0.00%"
"2020- 08- 28","136.98","136.17","137.00","135.42","40.99K","1.14%"
"2020- 08- 27","135.43","136.29","136.29","135.05","33.57K","-0.12%"
"2020- 08- 26","135.59","134.46","135.84","134.29","37.30K","0.71%"
"2020- 08- 25","134.63","135.90","136.00","133.92","72.22K","-0.32%"
"2020- 08- 24","135.06","134.06","135.09","133.98","43.03K","1.76%"
"2020- 08- 23","132.72","132.72","132.72","132.72","","0.00%"
"2020- 08- 21","132.72","132.82","133.06","132.13","31.88K","-0.73%"
"2020- 08- 20","133.70","133.24","133.82","132.88","25.56K","-0.30%"
"2020- 08- 19","134.10","134.99","135.48","133.98","34.26K","-0.48%"
"2020- 08- 18","134.75","135.68","135.85","134.61","47.63K","-0.45%"
"2020- 08- 17","135.36","135.59","136.30","134.85","35.15K","0.40%"
"2020- 08- 14","134.82","134.08","135.32","133.82","39.16K","0.19%"
"2020- 08- 13","134.56","134.09","135.18","133.93","61.80K","-0.14%"
"2020- 08- 12","134.75","135.50","135.63","134.40","102.46K","0.73%"
"2020- 08- 11","133.78","135.04","136.09","133.66","69.10K","-0.16%"
"2020- 08- 10","133.99","132.75","134.10","132.75","64.62K","1.06%"
"2020- 08- 09","132.59","132.59","132.59","132.59","","0.00%"
"2020- 08- 08","132.59","132.59","132.59","132.59","","0.00%"
"2020- 08- 07","132.59","131.08","132.62","130.78","147.87K","0.47%"
"2020- 08- 06","131.97","132.66","132.66","131.51","65.16K","-0.48%"
"2020- 08- 05","132.60","131.72","133.78","131.72","97.57K","1.75%"
"2020- 08- 04","130.32","128.54","130.67","128.27","178.50K","1.11%"
"2020- 08- 03","128.89","129.80","129.95","128.89","91.62K","-0.07%"
"2020- 08- 02","128.98","128.98","128.98","128.98","","0.00%"
"2020- 07- 31","128.98","129.21","129.21","127.47","54.81K","0.00%"
"2020- 07- 30","128.98","129.80","129.80","128.07","54.85K","-2.06%"
"2020- 07- 29","131.69","130.96","132.00","130.70","130.24K","1.01%"
"2020- 07- 28","130.37","132.84","132.84","130.24","60.68K","-2.12%"
"2020- 07- 27","133.19","131.96","133.54","131.78","118.74K","1.63%"
"2020- 07- 26","131.05","131.05","131.05","131.05","","0.00%"
"2020- 07- 25","131.05","131.05","131.05","131.05","","0.00%"
"2020- 07- 24","131.05","130.91","131.58","130.45","28.72K","-0.34%"
"2020- 07- 23","131.50","131.66","132.77","130.60","48.51K","-0.17%"
"2020- 07- 22","131.72","130.11","131.80","130.11","51.67K","1.11%"
"2020- 07- 21","130.27","130.16","130.96","130.12","42.04K","0.85%"
"2020- 07- 20","129.17","129.93","130.17","128.90","38.09K","-0.77%"
"2020- 07- 17","130.17","130.04","130.53","129.65","52.92K","0.87%"
"2020- 07- 16","129.05","128.97","130.01","128.54","43.52K","0.13%"
"2020- 07- 15","128.88","128.93","129.25","127.91","75.62K","1.87%"
"2020- 07- 14","126.51","123.03","126.59","123.00","158.04K","2.70%"
"2020- 07- 13","123.19","124.63","125.89","123.19","1.01M","-0.23%"
"2020- 07- 12","123.48","123.48","123.48","123.48","","0.00%"
"2020- 07- 11","123.48","123.48","123.48","123.48","","0.00%"
"2020- 07- 10","123.48","121.33","123.50","121.33","35.62K","2.07%"
"2020- 07- 09","120.98","122.92","122.92","119.81","36.34K","-1.21%"
"2020- 07- 08","122.46","124.20","124.77","121.09","49.30K","-1.19%"
"2020- 07- 07","123.94","123.28","124.45","123.28","47.14K","-0.30%"
"2020- 07- 06","124.31","125.13","125.13","122.80","142.86K","1.38%"
"2020- 07- 05","122.62","122.62","122.62","122.62","","0.00%"
"2020- 07- 04","122.62","122.62","122.62","122.62","","0.00%"
"2020- 07- 02","122.62","122.30","123.79","121.98","76.07K","1.79%"
"2020- 07- 01","120.46","120.93","120.93","119.16","113.67K","-0.15%"
"2020- 06- 30","120.64","118.57","121.18","118.21","63.87K","1.61%"
"2020- 06- 29","118.73","117.37","119.32","117.17","81.05K","2.07%"
"2020- 06- 26","116.32","117.49","117.61","115.74","65.37K","-1.56%"
"2020- 06- 25","118.16","116.43","118.21","115.33","66.57K","1.42%"
"2020- 06- 24","116.50","118.74","119.49","116.25","57.87K","-3.01%"
"2020- 06- 23","120.12","121.67","121.67","120.12","36.78K","0.07%"
"2020- 06- 22","120.04","119.54","120.30","118.37","43.50K","-0.12%"
"2020- 06- 19","120.19","122.51","122.62","119.45","60.15K","-0.28%"
"2020- 06- 18","120.53","120.12","121.35","120.05","44.82K","-0.29%"
"2020- 06- 17","120.88","122.73","122.73","120.63","34.43K","-0.80%"
"2020- 06- 16","121.85","123.63","124.04","120.32","111.41K","2.14%"
"2020- 06- 15","119.30","114.82","120.16","114.19","111.85K","1.10%"
"2020- 06- 12","118.00","119.61","120.22","116.09","88.82K","2.12%"
"2020- 06- 11","115.55","121.33","122.10","115.04","132.17K","-8.18%"
"2020- 06- 10","125.84","127.98","127.98","125.37","42.72K","-1.25%"
"2020- 06- 09","127.43","127.93","128.23","127.02","169.25K","-1.47%"
"2020- 06- 08","129.33","129.26","129.77","128.31","78.78K","0.61%"
"2020- 06- 07","128.54","128.54","128.54","128.54","","0.00%"
"2020- 06- 05","128.54","128.41","129.79","128.32","156.55K","2.44%"
"2020- 06- 04","125.48","124.33","125.55","124.24","386.31K","0.56%"
"2020- 06- 03","124.78","123.25","125.54","123.25","147.13K","2.32%"
"2020- 06- 02","121.95","120.41","122.11","120.24","97.73K","1.72%"
"2020- 06- 01","119.89","119.05","120.26","119.05","41.09K","0.75%"
"2020- 05- 29","119.00","119.02","119.24","117.84","81.84K","-0.12%"
"2020- 05- 28","119.14","119.99","120.13","118.44","45.18K","0.40%"
"2020- 05- 27","118.67","118.30","118.78","116.84","95.82K","1.74%"
"2020- 05- 26","116.64","116.29","117.41","116.15","40.74K","2.83%"
"2020- 05- 22","113.43","113.52","113.57","112.68","56.27K","-0.13%"
"2020- 05- 21","113.58","114.11","114.63","113.14","30.75K","-0.75%"
"2020- 05- 20","114.44","114.13","115.65","114.13","72.06K","1.80%"
"2020- 05- 19","112.42","113.13","114.22","112.34","54.15K","-1.08%"
"2020- 05- 18","113.65","111.73","114.33","111.73","58.19K","5.07%"
"2020- 05- 15","108.17","106.52","108.19","106.00","58.74K","0.95%"
"2020- 05- 14","107.15","104.08","107.15","102.56","75.18K","1.28%"
"2020- 05- 13","105.80","107.97","108.05","104.96","70.16K","-2.60%"
"2020- 05- 12","108.62","111.09","111.51","108.62","274.50K","-1.84%"
"2020- 05- 11","110.66","110.64","111.13","109.49","998.15K","-1.56%"
"2020- 05- 08","112.41","110.55","112.48","110.55","55.09K","2.81%"
"2020- 05- 07","109.34","108.26","110.26","108.26","59.17K","2.02%"
"2020- 05- 06","107.17","109.45","109.45","107.17","32.51K","-1.70%"
"2020- 05- 05","109.02","109.68","110.68","108.82","61.75K","0.16%"
"2020- 05- 04","108.85","107.85","108.85","106.71","109.36K","0.42%"
"2020- 05- 03","108.40","108.40","108.40","108.40","","0.00%"
"2020- 05- 02","108.40","108.40","108.40","108.40","","0.00%"
"2020- 05- 01","108.40","108.85","109.36","107.53","46.08K","-2.32%"
"2020- 04- 30","110.97","112.77","112.77","110.79","87.06K","-3.17%"
"2020- 04- 29","114.60","113.56","115.11","113.26","106.83K","3.09%"
"2020- 04- 28","111.16","110.86","112.00","110.00","56.09K","1.90%"
"2020- 04- 27","109.09","106.54","109.59","106.18","83.19K","2.95%"
"2020- 04- 24","105.96","105.47","106.20","104.18","37.27K","1.56%"
"2020- 04- 23","104.33","104.07","106.50","104.07","44.45K","0.89%"
"2020- 04- 22","103.41","103.51","104.34","102.62","48.88K","1.81%"
"2020- 04- 21","101.57","101.55","102.57","101.01","85.61K","-2.23%"
"2020- 04- 20","103.89","104.61","106.22","103.72","65.40K","-2.45%"
"2020- 04- 17","106.50","105.10","106.74","104.94","93.20K","3.95%"
"2020- 04- 16","102.45","103.03","103.03","100.54","78.16K","-0.46%"
"2020- 04- 15","102.92","104.46","104.46","102.19","125.36K","-4.60%"
"2020- 04- 14","107.88","108.82","109.49","106.97","673.62K","1.14%"
"2020- 04- 13","106.66","108.47","108.73","105.29","125.70K","-2.28%"
"2020- 04- 09","109.15","106.00","109.70","106.00","102.66K","4.43%"
"2020- 04- 08","104.52","100.75","104.88","99.86","177.22K","4.92%"
"2020- 04- 07","99.62","100.77","103.20","99.40","91.19K","2.18%"
"2020- 04- 06","97.49","94.51","98.06","94.51","80.75K","7.51%"
"2020- 04- 03","90.68","92.59","93.94","90.36","162.84K","-2.55%"
"2020- 04- 02","93.05","91.75","95.08","91.50","128.24K","1.35%"
"2020- 04- 01","91.81","92.29","94.27","91.53","112.07K","-4.59%"
"2020- 03- 31","96.23","96.50","98.34","95.80","193.88K","-1.22%"
"2020- 03- 30","97.42","94.97","97.63","94.71","912.47K","3.33%"
"2020- 03- 28","94.28","94.28","94.28","94.28","","0.00%"
"2020- 03- 27","94.28","94.14","96.34","93.67","267.69K","-3.54%"
"2020- 03- 26","97.74","93.97","98.20","93.97","94.51K","4.57%"
"2020- 03- 25","93.47","91.86","97.18","90.06","149.50K","2.57%"
"2020- 03- 24","91.13","86.17","91.39","86.00","169.25K","11.83%"
"2020- 03- 23","81.49","84.95","85.26","81.10","173.39K","-4.89%"
"2020- 03- 21","85.68","85.68","85.68","85.68","","0.00%"
"2020- 03- 20","85.68","89.93","89.93","84.53","123.04K","-3.75%"
"2020- 03- 19","89.02","85.43","90.27","83.53","156.70K","3.04%"
"2020- 03- 18","86.39","87.30","90.66","81.33","212.20K","-7.69%"
"2020- 03- 17","93.59","88.97","94.05","86.77","354.31K","6.89%"
"2020- 03- 16","87.56","87.19","91.71","86.72","623.69K","-11.07%"
"2020- 03- 14","98.46","98.46","98.46","98.46","","0.00%"
"2020- 03- 13","98.46","98.22","98.75","91.73","175.35K","6.70%"
"2020- 03- 12","92.28","94.80","98.09","91.04","507.71K","-9.57%"
"2020- 03- 11","102.05","104.45","104.68","100.61","237.63K","-5.23%"
"2020- 03- 10","107.68","106.97","107.68","102.28","413.39K","3.58%"
"2020- 03- 09","103.96","106.95","108.30","103.80","232.12K","-9.72%"
"2020- 03- 06","115.15","114.93","116.01","112.82","138.25K","-2.41%"
"2020- 03- 05","117.99","118.87","119.53","117.28","58.96K","-3.36%"
"2020- 03- 04","122.09","119.53","122.09","118.07","68.56K","3.90%"
"2020- 03- 03","117.51","118.76","120.88","116.00","98.69K","-0.94%"
"2020- 03- 02","118.63","114.88","118.63","113.85","114.78K","3.98%"
"2020- 02- 28","114.09","111.27","114.24","110.58","1.64M","-1.17%"
"2020- 02- 27","115.44","118.74","120.17","115.34","482.52K","-4.45%"
"2020- 02- 26","120.82","122.28","123.54","120.78","149.46K","-0.58%"
"2020- 02- 25","121.52","127.09","127.09","121.35","112.91K","-4.28%"
"2020- 02- 24","126.96","127.12","127.78","126.51","54.15K","-2.86%"
"2020- 02- 21","130.70","130.70","131.05","130.44","32.38K","-0.55%"
"2020- 02- 20","131.42","130.99","132.25","130.65","45.87K","0.19%"
"2020- 02- 19","131.17","131.14","131.59","131.14","26.41K","0.21%"
"2020- 02- 18","130.90","130.88","131.25","130.19","45.65K","-0.21%"
"2020- 02- 17","131.18","131.18","131.18","131.18","","0.00%"
"2020- 02- 14","131.18","131.38","131.67","130.90","32.23K","-0.10%"
"2020- 02- 13","131.31","131.40","131.90","130.86","27.15K","-0.21%"
"2020- 02- 12","131.59","131.85","132.02","131.34","109.17K","0.46%"
"2020- 02- 11","130.99","130.71","132.06","130.21","33.69K","0.61%"
"2020- 02- 10","130.19","129.92","130.47","129.85","37.40K","-0.02%"
"2020- 02- 07","130.21","131.36","131.36","129.82","108.46K","-1.45%"
"2020- 02- 06","132.12","132.97","132.97","131.85","60.30K","-0.29%"
"2020- 02- 05","132.51","131.00","132.64","130.49","59.42K","1.95%"
"2020- 02- 04","129.97","129.09","130.51","129.00","69.01K","1.71%"
"2020- 02- 03","127.78","125.95","128.29","125.95","97.67K","1.90%"
"2020- 01- 31","125.40","127.18","127.18","125.11","129.19K","-2.26%"
"2020- 01- 30","128.30","127.32","128.30","126.57","43.57K","-0.36%"
"2020- 01- 29","128.76","128.84","129.54","128.76","82.54K","0.19%"
"2020- 01- 28","128.52","128.14","128.92","127.77","26.42K","0.82%"
"2020- 01- 27","127.48","127.91","128.07","127.30","54.03K","-1.86%"
"2020- 01- 24","129.89","131.31","131.31","129.34","72.20K","-0.88%"
"2020- 01- 23","131.04","130.52","131.19","129.12","43.86K","-0.13%"
"2020- 01- 22","131.21","131.99","132.00","131.13","80.94K","-0.42%"
"2020- 01- 21","131.77","132.44","132.44","131.50","45.87K","-1.11%"
"2020- 01- 17","133.25","133.00","133.44","132.73","44.38K","0.29%"
"2020- 01- 16","132.87","132.56","133.13","132.26","79.71K","0.48%"
"2020- 01- 15","132.24","131.27","132.77","131.27","50.08K","0.63%"
"2020- 01- 14","131.41","131.44","132.06","131.15","206.70K","-0.13%"
"2020- 01- 13","131.58","130.12","131.58","130.00","47.59K","1.30%"
"2020- 01- 10","129.89","130.67","131.03","129.76","53.25K","-0.38%"
"2020- 01- 09","130.38","130.61","130.72","130.15","35.98K","0.06%"
"2020- 01- 08","130.30","129.91","130.65","129.50","50.81K","0.27%"
"2020- 01- 07","129.95","130.03","130.78","129.76","35.37K","-0.08%"
"2020- 01- 06","130.05","130.50","130.91","130.05","48.96K","-0.49%"
"2020- 01- 03","130.69","131.44","132.06","130.69","80.47K","-1.55%"
"2020- 01- 02","132.75","134.79","135.19","132.55","75.58K","-1.04%"
"2019- 12- 31","134.14","133.12","134.26","133.12","58.41K","0.65%"
"2019- 12- 30","133.28","133.69","133.93","133.23","35.64K","-0.23%"
"2019- 12- 27","133.59","134.43","134.53","133.59","110.47K","-0.45%"
"2019- 12- 26","134.20","134.00","134.20","133.46","27.03K","0.31%"
"2019- 12- 24","133.78","133.70","133.93","133.57","15.48K","0.10%"
"2019- 12- 23","133.65","133.06","133.65","132.76","32.16K","0.59%"
"2019- 12- 20","132.87","132.88","133.34","132.70","37.36K","0.22%"
"2019- 12- 19","132.58","132.27","132.77","132.18","42.90K","0.30%"
"2019- 12- 18","132.18","132.36","132.36","131.25","115.23K","-0.11%"
"2019- 12- 17","132.32","132.30","132.56","131.84","24.06K","0.35%"
"2019- 12- 16","131.86","132.41","132.63","131.81","142.67K","-0.26%"
"2019- 12- 13","132.21","133.37","134.00","132.11","47.83K","-0.78%"
"2019- 12- 12","133.25","131.50","133.47","131.50","38.66K","1.41%"
"2019- 12- 11","131.40","130.85","131.61","130.85","32.18K","0.67%"
"2019- 12- 10","130.52","130.99","131.26","130.31","48.47K","-0.63%"
"2019- 12- 09","131.35","131.54","131.99","131.15","55.27K","-0.02%"
"2019- 12- 06","131.38","131.07","131.82","131.07","38.30K","0.90%"
"2019- 12- 05","130.21","129.66","130.25","129.25","33.16K","0.64%"
"2019- 12- 04","129.38","129.80","130.91","129.32","44.57K","0.19%"
"2019- 12- 03","129.14","129.06","129.29","128.28","47.18K","-0.76%"
"2019- 12- 02","130.13","130.98","131.28","130.03","47.88K","-0.63%"
"2019- 11- 29","130.96","131.40","131.45","130.83","31.83K","-0.59%"
"2019- 11- 27","131.74","131.36","131.81","130.92","52.26K","0.47%"
"2019- 11- 26","131.12","130.40","131.28","130.20","42.52K","0.44%"
"2019- 11- 25","130.54","129.93","130.54","129.81","36.91K","0.80%"
"2019- 11- 22","129.51","129.49","129.97","129.00","25.77K","0.23%"
"2019- 11- 21","129.21","129.53","129.68","129.03","38.51K","-0.25%"
"2019- 11- 20","129.53","130.54","130.80","129.24","43.50K","-1.00%"
"2019- 11- 19","130.84","131.77","131.77","130.53","36.72K","-0.28%"
"2019- 11- 18","131.21","131.08","131.60","130.87","42.56K","-0.29%"
"2019- 11- 15","131.59","132.18","132.46","131.30","44.12K","0.02%"
"2019- 11- 14","131.56","130.73","131.81","130.73","46.27K","0.40%"
"2019- 11- 13","131.04","131.41","131.60","130.88","36.83K","-0.67%"
"2019- 11- 12","131.93","131.79","132.43","131.37","50.48K","0.30%"
"2019- 11- 11","131.54","130.98","131.57","130.90","50.59K","-0.11%"
"2019- 11- 08","131.68","130.95","131.74","130.85","47.25K","0.42%"
"2019- 11- 07","131.13","130.79","131.23","130.75","34.41K","0.65%"
"2019- 11- 06","130.28","130.18","130.54","129.68","64.34K","0.05%"
"2019- 11- 05","130.21","129.86","131.06","129.86","37.02K","0.29%"
"2019- 11- 04","129.83","129.63","130.00","129.38","34.58K","0.82%"
"2019- 11- 01","128.77","127.51","128.93","127.51","43.50K","1.49%"
"2019- 10- 31","126.88","128.09","128.09","126.27","24.75K","-1.18%"
"2019- 10- 30","128.39","128.27","128.48","127.29","33.64K","-0.11%"
"2019- 10- 29","128.53","127.56","129.00","127.00","33.23K","0.59%"
"2019- 10- 28","127.78","127.50","128.25","127.41","24.24K","0.54%"
"2019- 10- 25","127.10","125.75","127.46","125.75","25.73K","1.03%"
"2019- 10- 24","125.81","125.83","126.26","125.04","38.68K","0.40%"
"2019- 10- 23","125.31","125.04","125.70","125.04","24.57K","0.55%"
"2019- 10- 22","124.62","124.82","125.39","123.96","37.85K","-0.20%"
"2019- 10- 21","124.87","125.82","126.18","124.81","34.40K","-0.20%"
"2019- 10- 18","125.12","124.89","125.56","124.53","32.58K","-0.02%"
"2019- 10- 17","125.14","125.16","126.05","125.03","23.42K","0.38%"
"2019- 10- 16","124.67","124.43","125.64","124.43","36.25K","0.13%"
"2019- 10- 15","124.51","124.31","125.15","123.97","32.21K","0.52%"
"2019- 10- 14","123.86","124.32","124.54","123.79","25.05K","-0.61%"
"2019- 10- 11","124.62","123.62","125.87","123.62","90.84K","1.89%"
"2019- 10- 10","122.31","121.48","122.83","121.41","29.78K","0.97%"
"2019- 10- 09","121.14","121.10","121.50","120.40","40.05K","0.92%"
"2019- 10- 08","120.04","121.33","121.33","120.02","47.59K","-1.70%"
"2019- 10- 07","122.12","122.10","123.37","121.89","33.78K","-0.43%"
"2019- 10- 04","122.65","122.11","122.78","121.81","30.35K","0.60%"
"2019- 10- 03","121.92","121.20","121.92","119.97","53.88K","0.49%"
"2019- 10- 02","121.33","122.49","122.49","120.32","52.09K","-1.87%"
"2019- 10- 01","123.64","126.65","127.40","123.55","46.80K","-2.17%"
"2019- 09- 30","126.38","125.62","126.67","125.60","47.93K","0.72%"
"2019- 09- 27","125.48","125.94","126.48","125.09","38.05K","-0.22%"
"2019- 09- 26","125.76","126.40","126.40","125.30","27.39K","-0.91%"
"2019- 09- 25","126.92","125.71","127.09","125.54","56.91K","0.86%"
"2019- 09- 24","125.84","127.57","127.61","125.60","150.03K","-1.21%"
"2019- 09- 23","127.38","126.63","127.72","126.62","44.60K","-0.10%"
"2019- 09- 20","127.51","127.94","128.26","126.93","41.75K","-0.13%"
"2019- 09- 19","127.67","127.91","128.60","127.67","34.97K","0.01%"
"2019- 09- 18","127.66","127.79","127.94","126.74","32.29K","-0.13%"
"2019- 09- 17","127.83","126.96","128.00","126.51","60.68K","0.46%"
"2019- 09- 16","127.25","128.71","128.71","127.09","36.21K","-1.29%"
"2019- 09- 13","128.91","128.36","129.41","128.36","52.42K","0.83%"
"2019- 09- 12","127.85","127.87","128.25","126.82","548.39K","0.62%"
"2019- 09- 11","127.06","125.69","127.06","124.86","52.79K","1.26%"
"2019- 09- 10","125.48","123.78","125.48","123.74","122.14K","1.23%"
"2019- 09- 09","123.96","124.36","124.36","123.72","38.81K","-0.14%"
"2019- 09- 06","124.14","123.89","124.47","123.46","31.23K","0.37%"
"2019- 09- 05","123.68","123.91","124.61","123.68","161.49K","0.57%"
"2019- 09- 04","122.98","122.56","123.10","122.40","44.84K","1.14%"
"2019- 09- 03","121.59","121.82","121.82","120.81","46.84K","-0.89%"
"2019- 08- 30","122.68","122.85","123.30","122.40","52.13K","0.53%"
"2019- 08- 29","122.03","121.73","122.46","121.73","29.05K","1.42%"
"2019- 08- 28","120.32","118.96","120.62","118.69","44.28K","0.98%"
"2019- 08- 27","119.15","120.04","120.39","118.96","45.69K","-0.17%"
"2019- 08- 26","119.35","119.76","120.34","118.87","42.75K","0.45%"
"2019- 08- 23","118.82","121.25","121.64","118.38","48.08K","-2.49%"
"2019- 08- 22","121.85","122.81","123.28","121.55","35.63K","-0.60%"
"2019- 08- 21","122.59","122.79","123.07","122.42","220.22K","0.47%"
"2019- 08- 20","122.02","122.95","122.95","121.89","44.93K","-0.99%"
"2019- 08- 19","123.24","123.31","123.79","123.23","37.38K","0.78%"
"2019- 08- 16","122.29","120.55","122.49","120.55","51.80K","1.77%"
"2019- 08- 15","120.16","120.67","120.77","119.35","69.33K","-0.05%"
"2019- 08- 14","120.22","122.27","122.58","120.18","53.72K","-3.24%"
"2019- 08- 13","124.25","122.78","125.72","122.50","42.36K","1.14%"
